Date/Heure,Temperature,Tension 
2015/12/15 00:45:00,7.668,1.26169 
2015/12/15 01:00:00,7.655,1.26150 
2015/12/15 01:15:00,7.643,1.26120 
2015/12/15 01:30:00,7.627,1.26127 
2015/12/15 01:45:00,7.608,1.26104 
2015/12/15 02:00:00,7.599,1.26059 
2015/12/15 02:15:00,7.580,1.26081 
2015/12/15 02:30:00,7.555,1.26078 
2015/12/15 02:45:00,7.542,1.26055 
2015/12/15 03:00:00,7.539,1.26101 
2015/12/15 03:15:00,7.533,1.26188 
2015/12/15 03:30:00,7.522,1.26005 
2015/12/15 03:45:00,7.520,1.25971 
2015/12/15 04:00:00,7.522,1.25929 
2015/12/15 04:15:00,7.514,1.26017 
2015/12/15 04:30:00,7.512,1.26001 
2015/12/15 04:45:00,7.509,1.26043 
2015/12/15 05:00:00,7.514,1.26001 
2015/12/15 05:15:00,7.516,1.26085 
2015/12/15 05:30:00,7.509,1.26081 
2015/12/15 05:45:00,7.520,1.26059 
2015/12/15 06:00:00,7.525,1.25982 
2015/12/15 06:15:00,7.528,1.26028 
2015/12/15 06:30:00,7.531,1.26009 
2015/12/15 06:45:00,7.533,1.26062 
2015/12/15 07:00:00,7.534,1.26020 
2015/12/15 07:15:00,7.528,1.26043 
2015/12/15 07:30:00,7.520,1.26280 
2015/12/15 07:45:00,7.519,1.26337 
2015/12/15 08:00:00,7.516,1.26272 
2015/12/15 08:15:00,7.517,1.26318 
2015/12/15 08:30:00,7.517,1.26299 
2015/12/15 08:45:00,7.523,1.26284 
2015/12/15 09:00:00,7.536,1.26356 
2015/12/15 09:15:00,7.550,1.26265 
2015/12/15 09:30:00,7.566,1.26284 
2015/12/15 09:45:00,7.600,1.26246 
2015/12/15 10:00:00,7.640,1.26326 
2015/12/15 10:15:00,7.679,1.26379 
2015/12/15 10:30:00,7.724,1.27481 
2015/12/15 10:45:00,7.768,1.26631 
2015/12/15 11:00:00,7.876,1.28298 
2015/12/15 11:15:00,7.713,1.28550 
2015/12/15 11:30:00,7.928,1.26055 
2015/12/15 11:45:00,8.104,1.26459 
2015/12/15 12:00:00,9.174,1.26535 
2015/12/15 12:15:00,9.271,1.26543
