Date/Heure,Temperature,Tension 
2016/03/09 05:30:00,6.153,1.30022 
2016/03/09 05:45:00,6.123,1.31609 
2016/03/09 06:00:00,6.096,1.32025 
2016/03/09 06:15:00,6.060,1.31559 
2016/03/09 06:30:00,6.030,1.30507 
2016/03/09 06:45:00,6.001,1.29988 
2016/03/09 07:00:00,5.971,1.31498 
2016/03/09 07:15:00,5.946,1.31636 
2016/03/09 07:30:00,5.926,1.31540 
2016/03/09 07:45:00,5.909,1.32509 
2016/03/09 08:00:00,5.902,1.30224 
2016/03/09 08:15:00,5.899,1.31456 
2016/03/09 08:30:00,5.899,1.30510 
2016/03/09 08:45:00,5.899,1.30869 
2016/03/09 09:00:00,5.901,1.30827 
2016/03/09 09:15:00,5.904,1.31533 
2016/03/09 09:30:00,5.907,1.31060 
2016/03/09 09:45:00,5.918,1.32460 
2016/03/09 10:00:00,5.922,1.32555 
2016/03/09 10:15:00,5.930,1.31121 
2016/03/09 10:30:00,5.933,1.31167 
2016/03/09 10:45:00,5.942,1.31231 
2016/03/09 11:00:00,5.947,1.30980 
2016/03/09 11:15:00,5.949,1.30835 
2016/03/09 11:30:00,5.942,1.31930 
2016/03/09 11:45:00,5.952,1.31750 
2016/03/09 12:00:00,5.958,1.30167 
2016/03/09 12:15:00,5.973,1.29427 
2016/03/09 12:30:00,5.987,1.30304 
2016/03/09 12:45:00,5.998,1.30217 
2016/03/09 13:00:00,6.008,1.28687 
2016/03/09 13:15:00,6.014,1.31456 
2016/03/09 13:30:00,6.024,1.32143 
2016/03/09 13:45:00,6.035,1.30423 
2016/03/09 14:00:00,6.056,1.30625 
2016/03/09 14:15:00,6.070,1.32029 
2016/03/09 14:30:00,6.081,1.31044 
2016/03/09 14:45:00,6.104,1.30285 
2016/03/09 15:00:00,6.148,1.30976 
2016/03/09 15:15:00,6.209,1.30949 
2016/03/09 15:30:00,6.258,1.30430 
2016/03/09 15:45:00,6.310,1.29351 
2016/03/09 16:00:00,6.347,1.31098 
2016/03/09 16:15:00,6.399,1.31647 
2016/03/09 16:30:00,6.447,1.30358 
2016/03/09 16:45:00,6.512,1.31109 
2016/03/09 17:00:00,6.564,1.31407 
2016/03/09 17:15:00,6.601,1.31640 
2016/03/09 17:30:00,6.634,1.30156 
2016/03/09 17:45:00,6.656,1.29301 
2016/03/09 18:00:00,6.674,1.30369 
2016/03/09 18:15:00,6.674,1.30529 
2016/03/09 18:30:00,6.661,1.31342 
2016/03/09 18:45:00,6.645,1.30686 
2016/03/09 19:00:00,6.631,1.29355 
2016/03/09 19:15:00,6.622,1.30858 
2016/03/09 19:30:00,6.614,1.32120 
2016/03/09 19:45:00,6.607,1.30781 
2016/03/09 20:00:00,6.595,1.28740 
2016/03/09 20:15:00,6.583,1.29442 
2016/03/09 20:30:00,6.574,1.28176 
2016/03/09 20:45:00,6.566,1.30053 
2016/03/09 21:00:00,6.553,1.30747 
2016/03/09 21:15:00,6.541,1.29770 
2016/03/09 21:30:00,6.518,1.27028 
2016/03/09 21:45:00,6.499,1.29805 
2016/03/09 22:00:00,6.484,1.29553 
2016/03/09 22:15:00,6.463,1.28641 
2016/03/09 22:30:00,6.441,1.30289 
2016/03/09 22:45:00,6.418,1.30072 
2016/03/09 23:00:00,6.385,1.30083 
2016/03/09 23:15:00,6.355,1.30739 
2016/03/09 23:30:00,6.320,1.29126 
2016/03/09 23:45:00,6.282,1.29759 
2016/03/10 00:00:00,6.244,1.28660 
2016/03/10 00:15:00,6.205,1.31106 
2016/03/10 00:30:00,6.164,1.27939 
2016/03/10 00:45:00,6.123,1.28653 
2016/03/10 01:00:00,6.089,1.30285 
2016/03/10 01:15:00,6.059,1.29847 
2016/03/10 01:30:00,6.032,1.29770 
2016/03/10 01:45:00,6.016,1.27447 
2016/03/10 02:00:00,6.008,1.30922 
2016/03/10 02:15:00,6.008,1.30346 
2016/03/10 02:30:00,6.013,1.30339 
2016/03/10 02:45:00,6.019,1.30182 
2016/03/10 03:00:00,6.030,1.29633 
2016/03/10 03:15:00,6.037,1.29660 
2016/03/10 03:30:00,6.041,1.30243 
2016/03/10 03:45:00,6.043,1.30018 
2016/03/10 04:00:00,6.035,1.29938 
2016/03/10 04:15:00,6.032,1.30438 
2016/03/10 04:30:00,6.027,1.29210 
2016/03/10 04:45:00,6.027,1.29892 
2016/03/10 05:00:00,6.027,1.29717 
2016/03/10 05:15:00,6.025,1.29320 
2016/03/10 05:30:00,6.024,1.30735 
2016/03/10 05:45:00,6.019,1.29492 
2016/03/10 06:00:00,6.014,1.32029 
2016/03/10 06:15:00,6.001,1.28985 
2016/03/10 06:30:00,5.993,1.31250 
2016/03/10 06:45:00,5.989,1.29606 
2016/03/10 07:00:00,5.989,1.29572 
2016/03/10 07:15:00,5.987,1.30983 
2016/03/10 07:30:00,5.987,1.30789 
2016/03/10 07:45:00,5.987,1.30472 
2016/03/10 08:00:00,5.990,1.30968 
2016/03/10 08:15:00,6.001,1.30579 
2016/03/10 08:30:00,6.019,1.30514 
2016/03/10 08:45:00,6.040,1.31147 
2016/03/10 09:00:00,6.062,1.29179 
2016/03/10 09:15:00,6.088,1.30430 
2016/03/10 09:30:00,6.118,1.31235 
2016/03/10 09:45:00,6.156,1.30789 
2016/03/10 10:00:00,6.212,1.29675 
2016/03/10 10:15:00,6.282,1.29873 
2016/03/10 10:30:00,6.347,1.29152 
2016/03/10 10:45:00,6.422,1.29885 
2016/03/10 11:00:00,6.499,1.29759 
2016/03/10 11:15:00,6.580,1.30755 
2016/03/10 11:30:00,6.667,1.29534 
2016/03/10 11:45:00,6.778,1.31659 
2016/03/10 12:00:00,6.892,1.32040 
2016/03/10 12:15:00,6.985,1.30896 
2016/03/10 12:30:00,7.069,1.30831 
2016/03/10 12:45:00,7.140,1.29877 
2016/03/10 13:00:00,7.250,1.29812 
2016/03/10 13:15:00,7.425,1.31018 
2016/03/10 13:30:00,7.575,1.29919 
2016/03/10 13:45:00,7.661,1.31659 
2016/03/10 14:00:00,7.701,1.30072 
2016/03/10 14:15:00,7.773,1.31586 
2016/03/10 14:30:00,7.846,1.31491 
2016/03/10 14:45:00,7.924,1.31136 
2016/03/10 15:00:00,7.979,1.29572 
2016/03/10 15:15:00,8.021,1.32395 
2016/03/10 15:30:00,8.032,1.31292 
2016/03/10 15:45:00,8.073,1.30980 
2016/03/10 16:00:00,8.106,1.31750 
2016/03/10 16:15:00,8.129,1.32017 
2016/03/10 16:30:00,8.173,1.30972 
2016/03/10 16:45:00,8.185,1.32544 
2016/03/10 17:00:00,8.176,1.32609 
2016/03/10 17:15:00,8.181,1.30941 
2016/03/10 17:30:00,8.196,1.30694 
2016/03/10 17:45:00,8.219,1.31224 
2016/03/10 18:00:00,8.243,1.31857 
2016/03/10 18:15:00,8.260,1.30945 
2016/03/10 18:30:00,8.274,1.30526 
2016/03/10 18:45:00,8.280,1.31350 
2016/03/10 19:00:00,8.283,1.30156 
2016/03/10 19:15:00,8.283,1.30529 
2016/03/10 19:30:00,8.277,1.32326 
2016/03/10 19:45:00,8.262,1.31456 
2016/03/10 20:00:00,8.243,1.30793 
2016/03/10 20:15:00,8.226,1.30575 
2016/03/10 20:30:00,8.202,1.31376 
2016/03/10 20:45:00,8.174,1.30240 
2016/03/10 21:00:00,8.138,1.29900 
2016/03/10 21:15:00,8.103,1.29358 
2016/03/10 21:30:00,8.067,1.31315 
2016/03/10 21:45:00,8.028,1.29973 
2016/03/10 22:00:00,7.985,1.30694 
2016/03/10 22:15:00,7.943,1.30961 
2016/03/10 22:30:00,7.898,1.29728 
2016/03/10 22:45:00,7.854,1.29870 
2016/03/10 23:00:00,7.809,1.29206 
2016/03/10 23:15:00,7.763,1.30003 
2016/03/10 23:30:00,7.718,1.30468 
2016/03/10 23:45:00,7.669,1.30877 
2016/03/11 00:00:00,7.621,1.31178 
2016/03/11 00:15:00,7.572,1.30526 
2016/03/11 00:30:00,7.525,1.29824 
2016/03/11 00:45:00,7.483,1.30098 
2016/03/11 01:00:00,7.443,1.29320 
2016/03/11 01:15:00,7.403,1.29179 
2016/03/11 01:30:00,7.362,1.29618 
2016/03/11 01:45:00,7.324,1.30381 
2016/03/11 02:00:00,7.288,1.31388 
2016/03/11 02:15:00,7.255,1.30060 
2016/03/11 02:30:00,7.226,1.29137 
2016/03/11 02:45:00,7.198,1.30869 
2016/03/11 03:00:00,7.171,1.30320 
2016/03/11 03:15:00,7.143,1.30571 
2016/03/11 03:30:00,7.116,1.30621 
2016/03/11 03:45:00,7.086,1.28450 
2016/03/11 04:00:00,7.058,1.29465 
2016/03/11 04:15:00,7.018,1.30060 
2016/03/11 04:30:00,6.977,1.30488 
2016/03/11 04:45:00,6.932,1.31628 
2016/03/11 05:00:00,6.887,1.30442 
2016/03/11 05:15:00,6.848,1.30392 
2016/03/11 05:30:00,6.810,1.30533 
2016/03/11 05:45:00,6.773,1.30709 
2016/03/11 06:00:00,6.739,1.30102 
2016/03/11 06:15:00,6.699,1.29744 
2016/03/11 06:30:00,6.653,1.30987 
2016/03/11 06:45:00,6.612,1.30213 
2016/03/11 07:00:00,6.580,1.29469 
2016/03/11 07:15:00,6.549,1.28801 
2016/03/11 07:30:00,6.520,1.28908 
2016/03/11 07:45:00,6.496,1.30728 
2016/03/11 08:00:00,6.479,1.30415 
2016/03/11 08:15:00,6.469,1.30396 
2016/03/11 08:30:00,6.455,1.29862 
2016/03/11 08:45:00,6.453,1.31197 
2016/03/11 09:00:00,6.463,1.29534 
2016/03/11 09:15:00,6.487,1.28317 
2016/03/11 09:30:00,6.518,1.28439 
2016/03/11 09:45:00,6.563,1.29351 
2016/03/11 10:00:00,6.614,1.29984 
2016/03/11 10:15:00,6.674,1.30404 
2016/03/11 10:30:00,6.747,1.29366 
2016/03/11 10:45:00,6.824,1.30350 
2016/03/11 11:00:00,6.911,1.31025 
2016/03/11 11:15:00,7.010,1.30934 
2016/03/11 11:30:00,7.107,1.29896 
2016/03/11 11:45:00,7.185,1.28866 
2016/03/11 12:00:00,7.267,1.29397 
2016/03/11 12:15:00,7.401,1.29313 
2016/03/11 12:30:00,7.508,1.30240 
2016/03/11 12:45:00,7.683,1.30575 
2016/03/11 13:00:00,7.849,1.29732 
2016/03/11 13:15:00,7.976,1.30331 
2016/03/11 13:30:00,7.993,1.29717 
2016/03/11 13:45:00,8.104,1.30674 
2016/03/11 14:00:00,8.182,1.32059 
2016/03/11 14:15:00,8.255,1.29854 
2016/03/11 14:30:00,8.350,1.30663 
2016/03/11 14:45:00,8.400,1.31796 
2016/03/11 15:00:00,8.461,1.28920 
2016/03/11 15:15:00,8.515,1.29221 
2016/03/11 15:30:00,8.526,1.30262 
2016/03/11 15:45:00,8.543,1.29759 
2016/03/11 16:00:00,8.613,1.29217 
2016/03/11 16:15:00,8.636,1.30091 
2016/03/11 16:30:00,8.669,1.30011 
2016/03/11 16:45:00,8.664,1.30159 
2016/03/11 17:00:00,8.647,1.30011 
2016/03/11 17:15:00,8.615,1.30156 
2016/03/11 17:30:00,8.595,1.29145 
2016/03/11 17:45:00,8.584,1.29629 
2016/03/11 18:00:00,8.584,1.30549 
2016/03/11 18:15:00,8.573,1.28653 
2016/03/11 18:30:00,8.562,1.31147 
2016/03/11 18:45:00,8.542,1.31014 
2016/03/11 19:00:00,8.520,1.30308 
2016/03/11 19:15:00,8.497,1.30316 
2016/03/11 19:30:00,8.487,1.29255 
2016/03/11 19:45:00,8.479,1.29953 
2016/03/11 20:00:00,8.461,1.29614 
2016/03/11 20:15:00,8.436,1.30137 
2016/03/11 20:30:00,8.403,1.29301 
2016/03/11 20:45:00,8.363,1.29923 
2016/03/11 21:00:00,8.325,1.29362 
2016/03/11 21:15:00,8.286,1.29118 
2016/03/11 21:30:00,8.238,1.29728 
2016/03/11 21:45:00,8.185,1.28820 
2016/03/11 22:00:00,8.124,1.29351 
2016/03/11 22:15:00,8.054,1.29717 
2016/03/11 22:30:00,7.978,1.30034 
2016/03/11 22:45:00,7.899,1.28843 
2016/03/11 23:00:00,7.818,1.29755 
2016/03/11 23:15:00,7.729,1.28084 
2016/03/11 23:30:00,7.638,1.27775 
2016/03/11 23:45:00,7.545,1.29385 
2016/03/12 00:00:00,7.454,1.28908 
2016/03/12 00:15:00,7.362,1.28943 
2016/03/12 00:30:00,7.274,1.29438 
2016/03/12 00:45:00,7.187,1.29942 
2016/03/12 01:00:00,7.102,1.28847 
2016/03/12 01:15:00,7.022,1.30922 
2016/03/12 01:30:00,6.939,1.28927 
2016/03/12 01:45:00,6.857,1.29305 
2016/03/12 02:00:00,6.778,1.29309 
2016/03/12 02:15:00,6.699,1.29805 
2016/03/12 02:30:00,6.618,1.29221 
2016/03/12 02:45:00,6.537,1.28985 
2016/03/12 03:00:00,6.463,1.27913 
2016/03/12 03:15:00,6.390,1.29057 
2016/03/12 03:30:00,6.317,1.28141 
2016/03/12 03:45:00,6.247,1.28676 
2016/03/12 04:00:00,6.178,1.27844 
2016/03/12 04:15:00,6.113,1.28653 
2016/03/12 04:30:00,6.049,1.26783 
2016/03/12 04:45:00,5.992,1.28634 
2016/03/12 05:00:00,5.936,1.29511 
2016/03/12 05:15:00,5.877,1.27321 
2016/03/12 05:30:00,5.823,1.28511 
2016/03/12 05:45:00,5.770,1.28389 
2016/03/12 06:00:00,5.719,1.28412 
2016/03/12 06:15:00,5.666,1.28977 
2016/03/12 06:30:00,5.621,1.26596 
2016/03/12 06:45:00,5.574,1.27382 
2016/03/12 07:00:00,5.533,1.27607 
2016/03/12 07:15:00,5.493,1.27829 
2016/03/12 07:30:00,5.454,1.28599 
2016/03/12 07:45:00,5.419,1.28157 
2016/03/12 08:00:00,5.390,1.28748 
2016/03/12 08:15:00,5.374,1.28161 
2016/03/12 08:30:00,5.369,1.29263 
2016/03/12 08:45:00,5.379,1.29355 
2016/03/12 09:00:00,5.399,1.29194 
2016/03/12 09:15:00,5.433,1.28790 
2016/03/12 09:30:00,5.485,1.30411 
2016/03/12 09:45:00,5.560,1.28599 
2016/03/12 10:00:00,5.647,1.29831 
2016/03/12 10:15:00,5.739,1.30236 
2016/03/12 10:30:00,5.842,1.29919 
2016/03/12 10:45:00,5.954,1.29252 
2016/03/12 11:00:00,6.075,1.29839 
2016/03/12 11:15:00,6.204,1.29850 
2016/03/12 11:30:00,6.345,1.28237 
2016/03/12 11:45:00,6.488,1.29812 
2016/03/12 12:00:00,6.629,1.29038 
2016/03/12 12:15:00,6.783,1.30564 
2016/03/12 12:30:00,6.920,1.30266 
2016/03/12 12:45:00,7.064,1.30247 
2016/03/12 13:00:00,7.219,1.30591 
2016/03/12 13:15:00,7.357,1.30777 
2016/03/12 13:30:00,7.490,1.29896 
2016/03/12 13:45:00,7.621,1.30541 
2016/03/12 14:00:00,7.745,1.30385 
2016/03/12 14:15:00,7.857,1.31205 
2016/03/12 14:30:00,7.962,1.30224 
2016/03/12 14:45:00,8.060,1.30575 
2016/03/12 15:00:00,8.145,1.32033 
2016/03/12 15:15:00,8.218,1.30499 
2016/03/12 15:30:00,8.282,1.31079 
2016/03/12 15:45:00,8.333,1.31037 
2016/03/12 16:00:00,8.375,1.30720 
2016/03/12 16:15:00,8.403,1.31147 
2016/03/12 16:30:00,8.419,1.30816 
2016/03/12 16:45:00,8.427,1.29206 
2016/03/12 17:00:00,8.431,1.31140 
2016/03/12 17:15:00,8.427,1.30419 
2016/03/12 17:30:00,8.425,1.31327 
2016/03/12 17:45:00,8.422,1.31926 
2016/03/12 18:00:00,8.416,1.31422 
2016/03/12 18:15:00,8.413,1.30297 
2016/03/12 18:30:00,8.408,1.31682 
2016/03/12 18:45:00,8.402,1.31056 
2016/03/12 19:00:00,8.389,1.31510 
2016/03/12 19:15:00,8.369,1.31807 
2016/03/12 19:30:00,8.343,1.32055 
2016/03/12 19:45:00,8.313,1.29255 
2016/03/12 20:00:00,8.286,1.30602 
2016/03/12 20:15:00,8.258,1.31357 
2016/03/12 20:30:00,8.226,1.31720 
2016/03/12 20:45:00,8.188,1.30793 
2016/03/12 21:00:00,8.154,1.30560 
2016/03/12 21:15:00,8.118,1.30411 
2016/03/12 21:30:00,8.078,1.32467 
2016/03/12 21:45:00,8.035,1.31231 
2016/03/12 22:00:00,7.985,1.29797 
2016/03/12 22:15:00,7.935,1.30648 
2016/03/12 22:30:00,7.874,1.30812 
2016/03/12 22:45:00,7.813,1.31987 
2016/03/12 23:00:00,7.749,1.31724 
2016/03/12 23:15:00,7.688,1.30301 
2016/03/12 23:30:00,7.632,1.32261 
2016/03/12 23:45:00,7.567,1.31533 
2016/03/13 00:00:00,7.495,1.31529 
2016/03/13 00:15:00,7.421,1.32776 
2016/03/13 00:30:00,7.344,1.30522 
2016/03/13 00:45:00,7.258,1.31258 
2016/03/13 01:00:00,7.179,1.30785 
2016/03/13 01:15:00,7.102,1.31312 
2016/03/13 01:30:00,7.028,1.31323 
2016/03/13 01:45:00,6.954,1.31186 
2016/03/13 02:00:00,6.879,1.31460 
2016/03/13 02:15:00,6.808,1.31785 
2016/03/13 02:30:00,6.736,1.29820 
2016/03/13 02:45:00,6.664,1.29747 
2016/03/13 03:00:00,6.599,1.31659 
2016/03/13 03:15:00,6.531,1.31540 
2016/03/13 03:30:00,6.465,1.30663 
2016/03/13 03:45:00,6.398,1.32082 
2016/03/13 04:00:00,6.337,1.29904 
2016/03/13 04:15:00,6.288,1.30926 
2016/03/13 04:30:00,6.237,1.31334 
2016/03/13 04:45:00,6.188,1.31193 
2016/03/13 05:00:00,6.132,1.31147 
2016/03/13 05:15:00,6.070,1.31102 
2016/03/13 05:30:00,6.006,1.32132 
2016/03/13 05:45:00,5.947,1.31922 
2016/03/13 06:00:00,5.893,1.30529 
2016/03/13 06:15:00,5.845,1.32883 
2016/03/13 06:30:00,5.800,1.31434 
2016/03/13 06:45:00,5.755,1.31125 
2016/03/13 07:00:00,5.707,1.32124 
2016/03/13 07:15:00,5.663,1.30919 
2016/03/13 07:30:00,5.618,1.32124 
2016/03/13 07:45:00,5.576,1.31735 
2016/03/13 08:00:00,5.538,1.32544 
2016/03/13 08:15:00,5.513,1.30949 
2016/03/13 08:30:00,5.496,1.31960 
2016/03/13 08:45:00,5.493,1.31853 
2016/03/13 09:00:00,5.497,1.30877 
2016/03/13 09:15:00,5.515,1.31464 
2016/03/13 09:30:00,5.544,1.32559 
2016/03/13 09:45:00,5.587,1.31384 
2016/03/13 10:00:00,5.655,1.33352 
2016/03/13 10:15:00,5.723,1.30865 
2016/03/13 10:30:00,5.803,1.31403 
2016/03/13 10:45:00,5.888,1.31090 
2016/03/13 11:00:00,5.989,1.32551 
2016/03/13 11:15:00,6.102,1.29915 
2016/03/13 11:30:00,6.217,1.32841 
2016/03/13 11:45:00,6.344,1.32181 
2016/03/13 12:00:00,6.469,1.33501 
2016/03/13 12:15:00,6.604,1.32307 
2016/03/13 12:30:00,6.724,1.31193 
2016/03/13 12:45:00,6.856,1.31846 
2016/03/13 13:00:00,6.992,1.32776 
2016/03/13 13:15:00,7.121,1.32429 
2016/03/13 13:30:00,7.248,1.31079 
2016/03/13 13:45:00,7.373,1.32403 
2016/03/13 14:00:00,7.492,1.32658 
2016/03/13 14:15:00,7.608,1.32372 
2016/03/13 14:30:00,7.723,1.33070 
2016/03/13 14:45:00,7.823,1.32406 
2016/03/13 15:00:00,7.917,1.33463 
2016/03/13 15:15:00,7.995,1.32010 
2016/03/13 15:30:00,8.060,1.33745 
2016/03/13 15:45:00,8.110,1.33875 
2016/03/13 16:00:00,8.148,1.33413 
2016/03/13 16:15:00,8.188,1.33490 
2016/03/13 16:30:00,8.212,1.33818 
2016/03/13 16:45:00,8.215,1.32517 
2016/03/13 17:00:00,8.215,1.33452 
2016/03/13 17:15:00,8.205,1.34035 
2016/03/13 17:30:00,8.195,1.33768 
2016/03/13 17:45:00,8.174,1.34253 
2016/03/13 18:00:00,8.162,1.34089 
2016/03/13 18:15:00,8.157,1.33284 
2016/03/13 18:30:00,8.151,1.34329 
2016/03/13 18:45:00,8.145,1.34852 
2016/03/13 19:00:00,8.134,1.35229 
2016/03/13 19:15:00,8.126,1.34779 
2016/03/13 19:30:00,8.123,1.34398 
2016/03/13 19:45:00,8.118,1.33398 
2016/03/13 20:00:00,8.110,1.34005 
2016/03/13 20:15:00,8.098,1.34279 
2016/03/13 20:30:00,8.088,1.33692 
2016/03/13 20:45:00,8.074,1.34611 
2016/03/13 21:00:00,8.054,1.34321 
2016/03/13 21:15:00,8.034,1.34173 
2016/03/13 21:30:00,8.006,1.34527 
2016/03/13 21:45:00,7.974,1.34352 
2016/03/13 22:00:00,7.945,1.33867 
2016/03/13 22:15:00,7.913,1.33558 
2016/03/13 22:30:00,7.885,1.34260 
2016/03/13 22:45:00,7.853,1.33616 
2016/03/13 23:00:00,7.820,1.33192 
2016/03/13 23:15:00,7.788,1.34676 
2016/03/13 23:30:00,7.752,1.34241 
2016/03/13 23:45:00,7.715,1.34787 
2016/03/14 00:00:00,7.671,1.34134 
2016/03/14 00:15:00,7.621,1.34112 
2016/03/14 00:30:00,7.574,1.33967 
