"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
17/05/26 04:45:00,287.679,287.344,286.96,286.56199999999995
17/05/26 05:00:00,287.655,287.344,286.96,286.53799999999995
17/05/26 05:15:00,287.631,287.344,286.96,286.53799999999995
17/05/26 05:30:00,287.607,287.344,286.96,286.56199999999995
17/05/26 05:45:00,287.583,287.32,286.96,286.61
17/05/26 06:00:00,287.583,287.32,286.96,286.56199999999995
17/05/26 06:15:00,287.559,287.32,286.96,286.56199999999995
17/05/26 06:30:00,287.535,287.296,286.96,286.56199999999995
17/05/26 06:45:00,287.511,287.296,286.96,286.56199999999995
17/05/26 07:00:00,287.511,287.296,286.96,286.56199999999995
17/05/26 07:15:00,287.487,287.296,286.96,286.586
17/05/26 07:30:00,287.464,287.272,286.96,286.634
17/05/26 07:45:00,287.44,287.272,286.96,286.634
17/05/26 08:00:00,287.44,287.248,286.96,286.586
17/05/26 08:15:00,287.416,287.248,286.96,286.61
17/05/26 08:30:00,287.392,287.248,286.96,286.56199999999995
17/05/26 08:45:00,287.392,287.224,286.96,286.53799999999995
17/05/26 09:00:00,287.368,287.224,286.96,286.56199999999995
17/05/26 09:15:00,287.344,287.224,286.96,286.56199999999995
17/05/26 09:30:00,287.344,287.2,286.96,286.56199999999995
17/05/26 09:45:00,287.344,287.2,286.96,286.53799999999995
17/05/26 10:00:00,287.32,287.2,286.936,286.61
17/05/26 10:15:00,287.32,287.176,286.96,286.53799999999995
17/05/26 10:30:00,287.32,287.176,286.936,286.53799999999995
17/05/26 10:45:00,287.32,287.176,286.936,286.53799999999995
17/05/26 11:00:00,287.296,287.176,286.936,286.53799999999995
17/05/26 11:15:00,287.296,287.152,286.936,286.53799999999995
17/05/26 11:30:00,287.296,287.152,286.936,286.51399999999995
17/05/26 11:45:00,287.296,287.152,286.912,286.56199999999995
17/05/26 12:00:00,287.296,287.152,286.912,286.56199999999995
17/05/26 12:15:00,287.296,287.152,286.912,286.56199999999995
17/05/26 12:30:00,287.296,287.128,286.912,286.53799999999995
17/05/26 12:45:00,287.296,287.128,286.912,286.51399999999995
17/05/26 13:00:00,287.32,287.128,286.912,286.56199999999995
17/05/26 13:15:00,287.32,287.128,286.912,286.56199999999995
17/05/26 13:30:00,287.32,287.128,286.912,286.53799999999995
17/05/26 13:45:00,287.32,287.128,286.912,286.56199999999995
17/05/26 14:00:00,287.344,287.128,286.912,286.53799999999995
17/05/26 14:15:00,287.368,287.128,286.912,286.56199999999995
17/05/26 14:30:00,287.368,287.128,286.912,286.53799999999995
17/05/26 14:45:00,287.392,287.128,286.912,286.53799999999995
17/05/26 15:00:00,287.392,287.128,286.888,286.53799999999995
17/05/26 15:15:00,287.416,287.128,286.888,286.51399999999995
17/05/26 15:30:00,287.44,287.152,286.912,286.53799999999995
17/05/26 15:45:00,287.464,287.152,286.912,286.53799999999995
17/05/26 16:00:00,287.487,287.152,286.912,286.53799999999995
17/05/26 16:15:00,287.511,287.152,286.888,286.53799999999995
17/05/26 16:30:00,287.535,287.152,286.912,286.53799999999995
17/05/26 16:45:00,287.559,287.176,286.912,286.56199999999995
17/05/26 17:00:00,287.583,287.176,286.912,286.53799999999995
17/05/26 17:15:00,287.607,287.2,286.912,286.56199999999995
17/05/26 17:30:00,287.631,287.2,286.912,286.56199999999995
17/05/26 17:45:00,287.679,287.224,286.912,286.586
17/05/26 18:00:00,287.703,287.224,286.936,286.56199999999995
17/05/26 18:15:00,287.727,287.248,286.936,286.586
17/05/26 18:30:00,287.775,287.272,286.936,286.586
17/05/26 18:45:00,287.823,287.272,286.936,286.586
17/05/26 19:00:00,287.847,287.296,286.936,286.586
17/05/26 19:15:00,287.871,287.296,286.936,286.586
17/05/26 19:30:00,287.918,287.32,286.96,286.586
17/05/26 19:45:00,287.94199999999995,287.344,286.96,286.61
17/05/26 20:00:00,287.98999999999995,287.368,286.96,286.61
17/05/26 20:15:00,288.01399999999995,287.368,286.984,286.658
17/05/26 20:30:00,288.03799999999995,287.392,286.984,286.586
17/05/26 20:45:00,288.086,287.416,286.984,286.586
17/05/26 21:00:00,288.11,287.44,287.008,286.586
17/05/26 21:15:00,288.134,287.464,287.008,286.586
17/05/26 21:30:00,288.158,287.487,287.032,286.586
17/05/26 21:45:00,288.181,287.511,287.032,286.61
17/05/26 22:00:00,288.205,287.511,287.032,286.586
17/05/26 22:15:00,288.229,287.535,287.056,286.61
17/05/26 22:30:00,288.253,287.559,287.08,286.61
17/05/26 22:45:00,288.253,287.583,287.08,286.61
17/05/26 23:00:00,288.277,287.583,287.08,286.634
17/05/26 23:15:00,288.277,287.607,287.104,286.61
17/05/26 23:30:00,288.301,287.631,287.104,286.61
17/05/26 23:45:00,288.325,287.631,287.128,286.61
17/05/27 00:00:00,288.325,287.655,287.128,286.634
17/05/27 00:15:00,288.325,287.679,287.152,286.634
17/05/27 00:30:00,288.325,287.679,287.152,286.634
17/05/27 00:45:00,288.325,287.703,287.152,286.658
17/05/27 01:00:00,288.325,287.703,287.176,286.658
17/05/27 01:15:00,288.325,287.727,287.176,286.681
17/05/27 01:30:00,288.325,287.727,287.2,286.681
17/05/27 01:45:00,288.325,287.727,287.2,286.681
17/05/27 02:00:00,288.325,287.751,287.224,286.681
17/05/27 02:15:00,288.325,287.751,287.224,286.705
17/05/27 02:30:00,288.325,287.751,287.248,286.705
17/05/27 02:45:00,288.301,287.775,287.248,286.729
17/05/27 03:00:00,288.301,287.775,287.248,286.705
17/05/27 03:15:00,288.301,287.775,287.248,286.705
17/05/27 03:30:00,288.301,287.775,287.272,286.753
17/05/27 03:45:00,288.277,287.775,287.272,286.753
17/05/27 04:00:00,288.253,287.775,287.296,286.777
17/05/27 04:15:00,288.253,287.775,287.296,286.753
17/05/27 04:30:00,288.229,287.775,287.296,286.777
17/05/27 04:45:00,288.229,287.775,287.296,286.753
17/05/27 05:00:00,288.229,287.775,287.296,286.753
17/05/27 05:15:00,288.205,287.775,287.32,286.753
17/05/27 05:30:00,288.181,287.775,287.32,286.753
17/05/27 05:45:00,288.158,287.775,287.32,286.753
17/05/27 06:00:00,288.158,287.775,287.32,286.777
17/05/27 06:15:00,288.134,287.775,287.32,286.777
17/05/27 06:30:00,288.11,287.751,287.32,286.777
17/05/27 06:45:00,288.11,287.751,287.344,286.801
17/05/27 07:00:00,288.086,287.751,287.344,286.777
17/05/27 07:15:00,288.06199999999995,287.751,287.344,286.777
17/05/27 07:30:00,288.06199999999995,287.727,287.344,286.777
17/05/27 07:45:00,288.03799999999995,287.727,287.344,286.777
17/05/27 08:00:00,288.03799999999995,287.727,287.344,286.801
17/05/27 08:15:00,288.01399999999995,287.727,287.344,286.777
17/05/27 08:30:00,287.98999999999995,287.703,287.344,286.777
17/05/27 08:45:00,287.98999999999995,287.703,287.344,286.777
17/05/27 09:00:00,287.96599999999995,287.703,287.344,286.777
17/05/27 09:15:00,287.96599999999995,287.703,287.344,286.777
17/05/27 09:30:00,287.96599999999995,287.679,287.344,286.777
17/05/27 09:45:00,287.94199999999995,287.679,287.344,287.279
17/05/27 10:00:00,287.94199999999995,287.679,287.344,287.35
17/05/27 10:15:00,287.94199999999995,287.679,287.344,287.326
17/05/27 10:30:00,287.918,287.679,287.32,287.398
17/05/27 10:45:00,287.94199999999995,287.655,287.32,287.35
17/05/27 11:00:00,287.918,287.655,287.344,287.302
17/05/27 11:15:00,287.918,287.655,287.32,287.302
17/05/27 11:30:00,287.918,287.631,287.32,287.207
17/05/27 11:45:00,287.918,287.655,287.32,287.064
17/05/27 12:00:00,287.918,287.631,287.32,287.111
17/05/27 12:15:00,287.94199999999995,287.631,287.32,286.825
17/05/27 12:30:00,287.94199999999995,287.631,287.32,286.825
17/05/27 12:45:00,287.94199999999995,287.631,287.32,286.825
17/05/27 13:00:00,287.94199999999995,287.631,287.32,286.825
17/05/27 13:15:00,287.96599999999995,287.631,287.32,286.825
17/05/27 13:30:00,287.96599999999995,287.631,287.32,286.873
17/05/27 13:45:00,287.98999999999995,287.631,287.32,286.849
17/05/27 14:00:00,287.98999999999995,287.631,287.32,286.849
17/05/27 14:15:00,288.01399999999995,287.655,287.32,286.873
17/05/27 14:30:00,288.01399999999995,287.655,287.32,286.873
17/05/27 14:45:00,288.03799999999995,287.655,287.32,286.873
17/05/27 15:00:00,288.06199999999995,287.655,287.32,286.873
17/05/27 15:15:00,288.086,287.655,287.32,286.897
17/05/27 15:30:00,288.11,287.679,287.32,286.897
17/05/27 15:45:00,288.134,287.679,287.32,286.897
17/05/27 16:00:00,288.158,287.679,287.344,286.92
17/05/27 16:15:00,288.181,287.703,287.344,287.111
17/05/27 16:30:00,288.229,287.703,287.344,286.992
17/05/27 16:45:00,288.253,287.727,287.344,286.944
17/05/27 17:00:00,288.277,287.727,287.344,286.968
17/05/27 17:15:00,288.301,287.751,287.344,286.944
17/05/27 17:30:00,288.349,287.751,287.368,286.992
17/05/27 17:45:00,288.373,287.775,287.368,286.992
17/05/27 18:00:00,288.42,287.799,287.368,286.992
17/05/27 18:15:00,288.444,287.799,287.368,286.992
17/05/27 18:30:00,288.492,287.823,287.368,286.992
17/05/27 18:45:00,288.516,287.847,287.392,286.992
17/05/27 19:00:00,288.54,287.847,287.392,287.04
17/05/27 19:15:00,288.588,287.871,287.416,287.04
17/05/27 19:30:00,288.611,287.895,287.416,287.04
17/05/27 19:45:00,288.635,287.918,287.416,287.04
17/05/27 20:00:00,288.659,287.918,287.44,287.04
17/05/27 20:15:00,288.683,287.94199999999995,287.44,287.016
17/05/27 20:30:00,288.731,287.96599999999995,287.464,287.016
17/05/27 20:45:00,288.755,287.98999999999995,287.464,287.016
17/05/27 21:00:00,288.779,288.01399999999995,287.464,287.04
17/05/27 21:15:00,288.802,288.03799999999995,287.487,287.04
17/05/27 21:30:00,288.826,288.03799999999995,287.487,287.04
17/05/27 21:45:00,288.85,288.06199999999995,287.511,287.064
17/05/27 22:00:00,288.874,288.086,287.511,287.064
17/05/27 22:15:00,288.898,288.11,287.535,287.064
17/05/27 22:30:00,288.922,288.134,287.559,287.064
17/05/27 22:45:00,288.922,288.134,287.559,287.088
17/05/27 23:00:00,288.946,288.158,287.559,287.064
17/05/27 23:15:00,288.969,288.181,287.583,287.088
17/05/27 23:30:00,288.993,288.181,287.607,287.088
17/05/27 23:45:00,288.993,288.205,287.607,287.088
17/05/28 00:00:00,288.993,288.229,287.607,287.088
17/05/28 00:15:00,289.017,288.229,287.631,287.111
17/05/28 00:30:00,289.017,288.253,287.655,287.111
17/05/28 00:45:00,289.041,288.277,287.655,287.111
17/05/28 01:00:00,289.041,288.277,287.655,287.111
17/05/28 01:15:00,289.041,288.301,287.679,287.135
17/05/28 01:30:00,289.041,288.301,287.703,287.135
17/05/28 01:45:00,289.041,288.301,287.703,287.159
17/05/28 02:00:00,289.041,288.325,287.703,287.159
17/05/28 02:15:00,289.041,288.325,287.727,287.183
17/05/28 02:30:00,289.041,288.349,287.727,287.159
17/05/28 02:45:00,289.041,288.349,287.751,287.159
17/05/28 03:00:00,289.041,288.349,287.751,287.183
17/05/28 03:15:00,289.041,288.373,287.751,287.183
17/05/28 03:30:00,289.041,288.373,287.775,287.207
17/05/28 03:45:00,289.041,288.373,287.775,287.207
17/05/28 04:00:00,289.017,288.373,287.799,287.207
17/05/28 04:15:00,289.017,288.397,287.799,287.207
17/05/28 04:30:00,289.017,288.397,287.799,287.231
17/05/28 04:45:00,289.017,288.397,287.799,287.231
17/05/28 05:00:00,288.993,288.397,287.823,287.255
17/05/28 05:15:00,288.993,288.397,287.823,287.255
17/05/28 05:30:00,288.993,288.397,287.823,287.255
17/05/28 05:45:00,288.969,288.397,287.823,287.255
17/05/28 06:00:00,288.969,288.397,287.847,287.255
17/05/28 06:15:00,288.946,288.397,287.847,287.255
17/05/28 06:30:00,288.946,288.397,287.847,287.279
17/05/28 06:45:00,288.922,288.397,287.871,287.279
17/05/28 07:00:00,288.922,288.397,287.847,287.279
17/05/28 07:15:00,288.898,288.397,287.871,287.279
17/05/28 07:30:00,288.898,288.397,287.871,287.279
17/05/28 07:45:00,288.898,288.397,287.871,287.279
17/05/28 08:00:00,288.874,288.397,287.871,287.302
17/05/28 08:15:00,288.874,288.397,287.895,287.302
17/05/28 08:30:00,288.874,288.397,287.895,287.302
17/05/28 08:45:00,288.85,288.397,287.895,287.302
17/05/28 09:00:00,288.85,288.397,287.895,287.302
17/05/28 09:15:00,288.85,288.397,287.895,287.326
17/05/28 09:30:00,288.826,288.397,287.895,287.326
17/05/28 09:45:00,288.826,288.373,287.895,287.326
17/05/28 10:00:00,288.826,288.373,287.895,287.35
17/05/28 10:15:00,288.826,288.373,287.895,287.35
17/05/28 10:30:00,288.802,288.373,287.895,287.326
17/05/28 10:45:00,288.826,288.373,287.918,287.326
17/05/28 11:00:00,288.826,288.373,287.895,287.326
17/05/28 11:15:00,288.826,288.373,287.895,287.35
17/05/28 11:30:00,288.826,288.373,287.918,287.35
17/05/28 11:45:00,288.826,288.373,287.918,287.35
17/05/28 12:00:00,288.826,288.373,287.918,287.35
17/05/28 12:15:00,288.826,288.373,287.918,287.326
17/05/28 12:30:00,288.826,288.373,287.918,287.35
17/05/28 12:45:00,288.826,288.373,287.918,287.35
17/05/28 13:00:00,288.85,288.373,287.918,287.35
17/05/28 13:15:00,288.85,288.373,287.918,287.35
17/05/28 13:30:00,288.85,288.373,287.918,287.374
17/05/28 13:45:00,288.874,288.373,287.918,287.35
17/05/28 14:00:00,288.874,288.373,287.918,287.35
17/05/28 14:15:00,288.874,288.373,287.918,287.374
17/05/28 14:30:00,288.898,288.397,287.94199999999995,287.374
17/05/28 14:45:00,288.898,288.397,287.918,287.374
17/05/28 15:00:00,288.898,288.397,287.94199999999995,287.374
17/05/28 15:15:00,288.922,288.397,287.94199999999995,287.398
17/05/28 15:30:00,288.946,288.42,287.94199999999995,287.398
17/05/28 15:45:00,288.946,288.42,287.94199999999995,287.398
17/05/28 16:00:00,288.969,288.42,287.94199999999995,287.398
17/05/28 16:15:00,288.993,288.42,287.94199999999995,287.398
17/05/28 16:30:00,289.017,288.42,287.94199999999995,287.398
17/05/28 16:45:00,289.017,288.444,287.96599999999995,287.469
17/05/28 17:00:00,289.041,288.444,287.96599999999995,287.493
17/05/28 17:15:00,289.065,288.444,287.96599999999995,287.493
17/05/28 17:30:00,289.089,288.468,287.96599999999995,287.469
17/05/28 17:45:00,289.113,288.468,287.96599999999995,287.469
17/05/28 18:00:00,289.136,288.468,287.96599999999995,287.446
17/05/28 18:15:00,289.16,288.492,287.98999999999995,287.469
17/05/28 18:30:00,289.208,288.516,287.98999999999995,287.469
17/05/28 18:45:00,289.208,288.516,287.98999999999995,287.493
17/05/28 19:00:00,289.232,288.516,287.98999999999995,287.493
17/05/28 19:15:00,289.256,288.54,288.01399999999995,287.493
17/05/28 19:30:00,289.279,288.564,288.01399999999995,287.493
17/05/28 19:45:00,289.303,288.588,288.01399999999995,287.493
17/05/28 20:00:00,289.327,288.588,288.01399999999995,287.493
17/05/28 20:15:00,289.351,288.588,288.03799999999995,287.493
17/05/28 20:30:00,289.375,288.611,288.06199999999995,287.493
17/05/28 20:45:00,289.399,288.611,288.06199999999995,287.493
17/05/28 21:00:00,289.422,288.635,288.06199999999995,287.493
17/05/28 21:15:00,289.446,288.659,288.06199999999995,287.493
17/05/28 21:30:00,289.446,288.659,288.086,287.493
17/05/28 21:45:00,289.47,288.683,288.086,287.517
17/05/28 22:00:00,289.494,288.707,288.11,287.517
17/05/28 22:15:00,289.494,288.707,288.11,287.517
17/05/28 22:30:00,289.518,288.731,288.11,287.517
17/05/28 22:45:00,289.542,288.731,288.134,287.565
17/05/28 23:00:00,289.542,288.755,288.134,287.517
17/05/28 23:15:00,289.565,288.779,288.158,287.541
17/05/28 23:30:00,289.565,288.779,288.158,287.565
17/05/28 23:45:00,289.589,288.802,288.158,287.541
17/05/29 00:00:00,289.589,288.826,288.181,287.541
17/05/29 00:15:00,289.589,288.826,288.181,287.565
17/05/29 00:30:00,289.613,288.826,288.205,287.565
17/05/29 00:45:00,289.613,288.85,288.205,287.565
17/05/29 01:00:00,289.613,288.85,288.229,287.565
17/05/29 01:15:00,289.613,288.874,288.229,287.589
17/05/29 01:30:00,289.613,288.874,288.229,287.589
17/05/29 01:45:00,289.613,288.898,288.253,287.589
17/05/29 02:00:00,289.613,288.898,288.253,287.589
17/05/29 02:15:00,289.613,288.898,288.277,287.589
17/05/29 02:30:00,289.613,288.898,288.277,287.875
17/05/29 02:45:00,289.613,288.922,288.277,287.684
17/05/29 03:00:00,289.589,288.922,288.301,287.565
17/05/29 03:15:00,289.589,288.922,288.301,287.589
17/05/29 03:30:00,289.565,288.922,288.301,287.565
17/05/29 03:45:00,289.565,288.922,288.325,287.589
17/05/29 04:00:00,289.542,288.922,288.325,287.589
17/05/29 04:15:00,289.542,288.946,288.325,287.613
17/05/29 04:30:00,289.542,288.946,288.325,287.613
17/05/29 04:45:00,289.518,288.922,288.349,287.613
17/05/29 05:00:00,289.494,288.922,288.349,287.613
17/05/29 05:15:00,289.494,288.922,288.349,287.613
17/05/29 05:30:00,289.47,288.922,288.349,287.613
17/05/29 05:45:00,289.446,288.922,288.349,287.613
17/05/29 06:00:00,289.446,288.922,288.349,287.613
17/05/29 06:15:00,289.422,288.922,288.373,287.636
17/05/29 06:30:00,289.399,288.922,288.373,287.636
17/05/29 06:45:00,289.399,288.898,288.373,287.613
17/05/29 07:00:00,289.375,288.898,288.373,287.613
17/05/29 07:15:00,289.351,288.898,288.373,287.613
17/05/29 07:30:00,289.351,288.898,288.373,287.613
17/05/29 07:45:00,289.327,288.898,288.373,287.613
17/05/29 08:00:00,289.303,288.874,288.373,287.613
17/05/29 08:15:00,289.303,288.874,288.373,287.613
17/05/29 08:30:00,289.279,288.874,288.373,287.613
17/05/29 08:45:00,289.279,288.874,288.373,287.636
17/05/29 09:00:00,289.256,288.85,288.373,287.636
17/05/29 09:15:00,289.256,288.85,288.373,287.636
17/05/29 09:30:00,289.232,288.85,288.373,287.636
17/05/29 09:45:00,289.232,288.826,288.373,287.613
17/05/29 10:00:00,289.232,288.826,288.373,287.636
17/05/29 10:15:00,289.208,288.826,288.373,287.636
17/05/29 10:30:00,289.208,288.826,288.373,287.636
17/05/29 10:45:00,289.208,288.802,288.373,287.636
17/05/29 11:00:00,289.208,288.802,288.373,287.636
17/05/29 11:15:00,289.184,288.802,288.373,287.636
17/05/29 11:30:00,289.184,288.802,288.373,287.636
17/05/29 11:45:00,289.184,288.779,288.373,287.636
17/05/29 12:00:00,289.184,288.779,288.349,287.66
17/05/29 12:15:00,289.184,288.779,288.349,287.66
17/05/29 12:30:00,289.184,288.779,288.349,287.66
17/05/29 12:45:00,289.184,288.779,288.349,287.636
17/05/29 13:00:00,289.184,288.779,288.349,287.636
17/05/29 13:15:00,289.184,288.779,288.349,287.636
17/05/29 13:30:00,289.184,288.779,288.349,287.636
17/05/29 13:45:00,289.184,288.779,288.349,287.66
17/05/29 14:00:00,289.184,288.779,288.349,287.636
17/05/29 14:15:00,289.208,288.779,288.349,287.66
17/05/29 14:30:00,289.208,288.779,288.349,287.66
17/05/29 14:45:00,289.208,288.779,288.349,287.66
17/05/29 15:00:00,289.232,288.779,288.349,287.66
17/05/29 15:15:00,289.232,288.779,288.349,287.684
17/05/29 15:30:00,289.256,288.779,288.349,287.684
17/05/29 15:45:00,289.256,288.779,288.349,287.684
17/05/29 16:00:00,289.279,288.779,288.349,287.684
17/05/29 16:15:00,289.279,288.779,288.373,287.684
17/05/29 16:30:00,289.303,288.802,288.349,287.684
17/05/29 16:45:00,289.327,288.802,288.373,287.684
17/05/29 17:00:00,289.351,288.802,288.373,287.708
17/05/29 17:15:00,289.351,288.802,288.373,287.708
17/05/29 17:30:00,289.375,288.826,288.373,287.708
17/05/29 17:45:00,289.399,288.826,288.373,287.708
17/05/29 18:00:00,289.422,288.826,288.373,287.708
17/05/29 18:15:00,289.422,288.85,288.373,287.708
17/05/29 18:30:00,289.446,288.85,288.373,287.708
17/05/29 18:45:00,289.446,288.85,288.373,287.732
17/05/29 19:00:00,289.47,288.874,288.397,287.732
17/05/29 19:15:00,289.494,288.874,288.397,287.732
17/05/29 19:30:00,289.518,288.874,288.397,287.732
17/05/29 19:45:00,289.542,288.898,288.397,287.732
17/05/29 20:00:00,289.542,288.898,288.397,287.708
17/05/29 20:15:00,289.565,288.922,288.397,287.732
17/05/29 20:30:00,289.565,288.922,288.42,287.732
17/05/29 20:45:00,289.589,288.946,288.42,287.732
17/05/29 21:00:00,289.589,288.946,288.42,287.732
17/05/29 21:15:00,289.613,288.969,288.444,287.708
17/05/29 21:30:00,289.613,288.969,288.444,287.732
17/05/29 21:45:00,289.637,288.993,288.444,287.732
17/05/29 22:00:00,289.637,288.993,288.444,287.732
17/05/29 22:15:00,289.637,288.993,288.468,287.756
17/05/29 22:30:00,289.637,289.017,288.468,287.732
17/05/29 22:45:00,289.637,289.017,288.468,287.97
17/05/29 23:00:00,289.661,289.041,288.492,288.113
17/05/29 23:15:00,289.661,289.041,288.492,288.042
17/05/29 23:30:00,289.661,289.041,288.492,288.018
17/05/29 23:45:00,289.661,289.065,288.492,287.97
17/05/30 00:00:00,289.661,289.065,288.492,287.97
17/05/30 00:15:00,289.661,289.065,288.516,287.946
17/05/30 00:30:00,289.661,289.065,288.516,287.946
17/05/30 00:45:00,289.637,289.065,288.516,287.994
17/05/30 01:00:00,289.637,289.065,288.54,288.065
17/05/30 01:15:00,289.637,289.089,288.54,288.065
17/05/30 01:30:00,289.637,289.089,288.54,288.042
17/05/30 01:45:00,289.613,289.089,288.54,288.018
17/05/30 02:00:00,289.613,289.089,288.54,287.97
17/05/30 02:15:00,289.613,289.089,288.54,287.946
17/05/30 02:30:00,289.589,289.089,288.564,288.351
17/05/30 02:45:00,289.589,289.089,288.564,288.351
17/05/30 03:00:00,289.565,289.089,288.564,288.351
17/05/30 03:15:00,289.565,289.089,288.564,288.351
17/05/30 03:30:00,289.565,289.089,288.564,288.304
17/05/30 03:45:00,289.542,289.089,288.564,288.018
17/05/30 04:00:00,289.518,289.065,288.564,287.946
17/05/30 04:15:00,289.518,289.065,288.588,287.899
17/05/30 04:30:00,289.494,289.065,288.588,287.851
17/05/30 04:45:00,289.494,289.065,288.588,287.803
17/05/30 05:00:00,289.47,289.065,288.588,287.779
17/05/30 05:15:00,289.47,289.065,288.588,287.779
17/05/30 05:30:00,289.446,289.065,288.588,287.756
17/05/30 05:45:00,289.422,289.041,288.588,287.779
17/05/30 06:00:00,289.422,289.041,288.588,287.779
17/05/30 06:15:00,289.399,289.041,288.588,287.756
17/05/30 06:30:00,289.375,289.041,288.588,287.732
17/05/30 06:45:00,289.375,289.017,288.588,287.97
17/05/30 07:00:00,289.351,289.017,288.588,287.97
17/05/30 07:15:00,289.351,289.017,288.588,287.994
17/05/30 07:30:00,289.327,289.017,288.588,287.994
17/05/30 07:45:00,289.303,288.993,288.564,288.018
17/05/30 08:00:00,289.279,288.993,288.588,287.779
17/05/30 08:15:00,289.279,288.969,288.564,287.732
17/05/30 08:30:00,289.256,288.969,288.564,287.732
17/05/30 08:45:00,289.232,288.946,288.564,287.732
17/05/30 09:00:00,289.232,288.946,288.564,287.732
17/05/30 09:15:00,289.208,288.946,288.564,287.732
17/05/30 09:30:00,289.208,288.922,288.564,287.732
17/05/30 09:45:00,289.184,288.922,288.564,287.732
17/05/30 10:00:00,289.16,288.898,288.54,287.732
17/05/30 10:15:00,289.16,288.898,288.54,287.732
17/05/30 10:30:00,289.136,288.898,288.54,287.708
17/05/30 10:45:00,289.136,288.874,288.54,287.636
17/05/30 11:00:00,289.136,288.874,288.54,287.589
17/05/30 11:15:00,289.113,288.874,288.54,287.589
17/05/30 11:30:00,289.089,288.85,288.54,287.565
