"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
2016-07-13 23:30:00,287.58299999999997,286.936,286.67199999999997,287.008
2016-07-13 23:45:00,287.53499999999997,286.936,286.67199999999997,287.008
2016-07-14 00:00:00,287.51099999999997,286.936,286.67199999999997,287.008
2016-07-14 00:15:00,287.464,286.912,286.647,287.008
2016-07-14 00:30:00,287.44,286.912,286.647,286.984
2016-07-14 00:45:00,287.392,286.888,286.647,286.984
2016-07-14 01:00:00,287.368,286.888,286.647,286.984
2016-07-14 01:15:00,287.32,286.888,286.647,286.984
2016-07-14 01:30:00,287.272,286.864,286.647,286.984
2016-07-14 01:45:00,287.248,286.888,286.647,286.984
2016-07-14 02:00:00,287.2,286.864,286.647,286.96
2016-07-14 02:15:00,287.176,286.84,286.647,286.96
2016-07-14 02:30:00,287.152,286.816,286.647,286.96
2016-07-14 02:45:00,287.176,286.816,286.647,286.936
2016-07-14 03:00:00,287.2,286.792,286.623,286.936
2016-07-14 03:15:00,287.2,286.768,286.623,286.936
2016-07-14 03:30:00,287.128,286.74399999999997,286.623,286.936
2016-07-14 03:45:00,287.104,286.71999999999997,286.623,286.936
2016-07-14 04:00:00,287.104,286.74399999999997,286.623,286.936
2016-07-14 04:15:00,287.032,286.71999999999997,286.623,286.936
2016-07-14 04:30:00,286.96,286.71999999999997,286.623,286.936
2016-07-14 04:45:00,286.888,286.67199999999997,286.623,286.912
2016-07-14 05:00:00,286.768,286.647,286.623,286.936
2016-07-14 05:15:00,286.74399999999997,286.623,286.623,286.912
2016-07-14 05:30:00,286.69599999999997,286.599,286.599,286.912
2016-07-14 05:45:00,286.67199999999997,286.575,286.599,286.912
2016-07-14 06:00:00,286.623,286.551,286.599,286.912
2016-07-14 06:15:00,286.623,286.527,286.599,286.912
2016-07-14 06:30:00,286.575,286.503,286.599,286.912
2016-07-14 06:45:00,286.575,286.503,286.599,286.912
2016-07-14 07:00:00,286.551,286.479,286.575,286.912
2016-07-14 07:15:00,286.551,286.455,286.575,286.912
2016-07-14 07:30:00,286.551,286.431,286.575,286.912
2016-07-14 07:45:00,286.551,286.407,286.575,286.912
2016-07-14 08:00:00,286.551,286.407,286.551,286.912
2016-07-14 08:15:00,286.575,286.383,286.551,286.912
2016-07-14 08:30:00,286.575,286.407,286.551,286.936
2016-07-14 08:45:00,286.623,286.383,286.551,286.912
2016-07-14 09:00:00,286.623,286.359,286.527,286.912
2016-07-14 09:15:00,286.623,286.359,286.527,286.912
2016-07-14 09:30:00,286.623,286.335,286.527,286.912
2016-07-14 09:45:00,286.623,286.335,286.527,286.912
2016-07-14 10:00:00,286.647,286.359,286.503,286.888
2016-07-14 10:15:00,286.67199999999997,286.335,286.503,286.888
2016-07-14 10:30:00,286.67199999999997,286.335,286.503,286.888
2016-07-14 10:45:00,286.67199999999997,286.311,286.503,286.864
2016-07-14 11:00:00,286.69599999999997,286.311,286.479,286.864
2016-07-14 11:15:00,286.71999999999997,286.311,286.479,286.864
2016-07-14 11:30:00,286.74399999999997,286.335,286.479,286.864
2016-07-14 11:45:00,286.792,286.335,286.479,286.864
2016-07-14 12:00:00,286.84,286.335,286.479,286.864
2016-07-14 12:15:00,286.888,286.359,286.455,286.864
2016-07-14 12:30:00,286.936,286.383,286.455,286.864
2016-07-14 12:45:00,286.984,286.407,286.455,286.864
2016-07-14 13:00:00,287.056,286.407,286.431,286.864
2016-07-14 13:15:00,287.128,286.383,286.431,286.864
2016-07-14 13:30:00,287.224,286.383,286.431,286.864
2016-07-14 13:45:00,287.32,286.407,286.431,286.864
2016-07-14 14:00:00,287.392,286.407,286.407,286.864
2016-07-14 14:15:00,287.44,286.383,286.431,286.864
2016-07-14 14:30:00,287.48699999999997,286.407,286.407,286.864
2016-07-14 14:45:00,287.51099999999997,286.407,286.407,286.864
2016-07-14 15:00:00,287.51099999999997,286.431,286.407,286.84
2016-07-14 15:15:00,287.48699999999997,286.431,286.407,286.84
2016-07-14 15:30:00,287.464,286.455,286.383,286.84
2016-07-14 15:45:00,287.464,286.455,286.383,286.84
2016-07-14 16:00:00,287.48699999999997,286.479,286.383,286.84
2016-07-14 16:15:00,287.51099999999997,286.479,286.383,286.84
2016-07-14 16:30:00,287.53499999999997,286.503,286.383,286.84
2016-07-14 16:45:00,287.58299999999997,286.503,286.383,286.84
2016-07-14 17:00:00,287.631,286.503,286.383,286.84
2016-07-14 17:15:00,287.679,286.503,286.359,286.84
2016-07-14 17:30:00,287.727,286.527,286.359,286.84
2016-07-14 17:45:00,287.751,286.527,286.359,286.84
2016-07-14 18:00:00,287.775,286.551,286.359,286.84
2016-07-14 18:15:00,287.799,286.551,286.359,286.84
2016-07-14 18:30:00,287.799,286.551,286.359,286.84
2016-07-14 18:45:00,287.775,286.575,286.359,286.816
2016-07-14 19:00:00,287.775,286.575,286.359,286.816
2016-07-14 19:15:00,287.775,286.575,286.359,286.816
2016-07-14 19:30:00,287.775,286.599,286.359,286.816
2016-07-14 19:45:00,287.775,286.599,286.359,286.816
2016-07-14 20:00:00,287.751,286.623,286.359,286.816
2016-07-14 20:15:00,287.751,286.623,286.359,286.816
2016-07-14 20:30:00,287.751,286.623,286.359,286.816
2016-07-14 20:45:00,287.727,286.623,286.359,286.792
2016-07-14 21:00:00,287.727,286.647,286.359,286.792
2016-07-14 21:15:00,287.679,286.647,286.359,286.792
2016-07-14 21:30:00,287.679,286.647,286.359,286.792
2016-07-14 21:45:00,287.655,286.647,286.359,286.792
2016-07-14 22:00:00,287.631,286.67199999999997,286.359,286.792
2016-07-14 22:15:00,287.58299999999997,286.67199999999997,286.359,286.792
2016-07-14 22:30:00,287.53499999999997,286.67199999999997,286.359,286.792
2016-07-14 22:45:00,287.51099999999997,286.67199999999997,286.359,286.792
2016-07-14 23:00:00,287.464,286.67199999999997,286.359,286.792
2016-07-14 23:15:00,287.416,286.67199999999997,286.359,286.768
2016-07-14 23:30:00,287.392,286.67199999999997,286.359,286.792
2016-07-14 23:45:00,287.344,286.67199999999997,286.359,286.768
2016-07-15 00:00:00,287.32,286.67199999999997,286.359,286.768
2016-07-15 00:15:00,287.272,286.67199999999997,286.359,286.768
2016-07-15 00:30:00,287.248,286.647,286.359,286.768
2016-07-15 00:45:00,287.224,286.647,286.359,286.768
2016-07-15 01:00:00,287.2,286.647,286.359,286.768
2016-07-15 01:15:00,287.152,286.623,286.359,286.768
2016-07-15 01:30:00,287.128,286.623,286.383,286.768
2016-07-15 01:45:00,287.104,286.599,286.359,286.768
2016-07-15 02:00:00,287.08,286.599,286.359,286.768
2016-07-15 02:15:00,287.032,286.575,286.383,286.768
2016-07-15 02:30:00,287.008,286.575,286.359,286.768
2016-07-15 02:45:00,286.984,286.551,286.383,286.74399999999997
2016-07-15 03:00:00,286.936,286.527,286.383,286.74399999999997
2016-07-15 03:15:00,286.912,286.503,286.359,286.74399999999997
2016-07-15 03:30:00,286.888,286.479,286.359,286.74399999999997
2016-07-15 03:45:00,286.888,286.455,286.359,286.74399999999997
2016-07-15 04:00:00,286.864,286.431,286.359,286.74399999999997
2016-07-15 04:15:00,286.84,286.407,286.359,286.74399999999997
2016-07-15 04:30:00,286.816,286.407,286.359,286.74399999999997
2016-07-15 04:45:00,286.792,286.383,286.359,286.74399999999997
2016-07-15 05:00:00,286.768,286.359,286.359,286.74399999999997
2016-07-15 05:15:00,286.71999999999997,286.335,286.359,286.74399999999997
2016-07-15 05:30:00,286.69599999999997,286.335,286.359,286.74399999999997
2016-07-15 05:45:00,286.647,286.311,286.359,286.74399999999997
2016-07-15 06:00:00,286.647,286.311,286.359,286.74399999999997
2016-07-15 06:15:00,286.623,286.287,286.335,286.74399999999997
2016-07-15 06:30:00,286.575,286.287,286.359,286.74399999999997
2016-07-15 06:45:00,286.575,286.287,286.335,286.74399999999997
2016-07-15 07:00:00,286.551,286.262,286.359,286.74399999999997
2016-07-15 07:15:00,286.551,286.238,286.335,286.74399999999997
2016-07-15 07:30:00,286.551,286.238,286.335,286.74399999999997
2016-07-15 07:45:00,286.551,286.214,286.335,286.768
2016-07-15 08:00:00,286.551,286.214,286.335,286.768
2016-07-15 08:15:00,286.575,286.19,286.335,286.768
2016-07-15 08:30:00,286.575,286.19,286.335,286.768
2016-07-15 08:45:00,286.599,286.166,286.311,286.74399999999997
2016-07-15 09:00:00,286.623,286.142,286.311,286.74399999999997
2016-07-15 09:15:00,286.647,286.142,286.311,286.74399999999997
2016-07-15 09:30:00,286.71999999999997,286.118,286.311,286.74399999999997
2016-07-15 09:45:00,286.792,286.118,286.311,286.74399999999997
2016-07-15 10:00:00,286.864,286.094,286.311,286.74399999999997
2016-07-15 10:15:00,286.936,286.094,286.287,286.74399999999997
2016-07-15 10:30:00,287.008,286.094,286.287,286.74399999999997
2016-07-15 10:45:00,287.08,286.094,286.287,286.74399999999997
2016-07-15 11:00:00,287.152,286.094,286.287,286.74399999999997
2016-07-15 11:15:00,287.224,286.118,286.287,286.768
2016-07-15 11:30:00,287.296,286.118,286.287,286.74399999999997
2016-07-15 11:45:00,287.368,286.142,286.287,286.768
2016-07-15 12:00:00,287.416,286.142,286.262,286.768
2016-07-15 12:15:00,287.48699999999997,286.166,286.262,286.768
2016-07-15 12:30:00,287.53499999999997,286.19,286.262,286.74399999999997
2016-07-15 12:45:00,287.58299999999997,286.214,286.262,286.768
2016-07-15 13:00:00,287.679,286.238,286.238,286.74399999999997
2016-07-15 13:15:00,287.727,286.262,286.238,286.74399999999997
2016-07-15 13:30:00,287.775,286.287,286.238,286.74399999999997
2016-07-15 13:45:00,287.799,286.311,286.238,286.74399999999997
2016-07-15 14:00:00,287.799,286.335,286.238,286.74399999999997
2016-07-15 14:15:00,287.799,286.383,286.238,286.74399999999997
2016-07-15 14:30:00,287.823,286.407,286.238,286.768
2016-07-15 14:45:00,287.847,286.431,286.238,286.74399999999997
2016-07-15 15:00:00,287.871,286.455,286.238,286.768
2016-07-15 15:15:00,287.94199999999995,286.479,286.238,286.768
2016-07-15 15:30:00,287.98999999999995,286.503,286.238,286.74399999999997
2016-07-15 15:45:00,288.03799999999995,286.503,286.238,286.768
2016-07-15 16:00:00,288.08599999999996,286.503,286.214,286.74399999999997
2016-07-15 16:15:00,288.10999999999996,286.503,286.214,286.74399999999997
2016-07-15 16:30:00,288.10999999999996,286.527,286.214,286.74399999999997
2016-07-15 16:45:00,288.13399999999996,286.551,286.214,286.74399999999997
2016-07-15 17:00:00,288.15799999999996,286.551,286.214,286.74399999999997
2016-07-15 17:15:00,288.181,286.575,286.214,286.74399999999997
2016-07-15 17:30:00,288.205,286.575,286.214,286.74399999999997
2016-07-15 17:45:00,288.205,286.599,286.214,286.74399999999997
2016-07-15 18:00:00,288.229,286.623,286.238,286.71999999999997
2016-07-15 18:15:00,288.253,286.623,286.214,286.74399999999997
2016-07-15 18:30:00,288.253,286.647,286.238,286.71999999999997
2016-07-15 18:45:00,288.253,286.67199999999997,286.238,286.71999999999997
2016-07-15 19:00:00,288.253,286.67199999999997,286.238,286.71999999999997
2016-07-15 19:15:00,288.253,286.69599999999997,286.238,286.71999999999997
2016-07-15 19:30:00,288.253,286.71999999999997,286.238,286.71999999999997
2016-07-15 19:45:00,288.229,286.71999999999997,286.238,286.71999999999997
2016-07-15 20:00:00,288.229,286.71999999999997,286.238,286.71999999999997
2016-07-15 20:15:00,288.205,286.74399999999997,286.262,286.71999999999997
2016-07-15 20:30:00,288.205,286.74399999999997,286.238,286.71999999999997
2016-07-15 20:45:00,288.181,286.768,286.262,286.71999999999997
2016-07-15 21:00:00,288.13399999999996,286.768,286.262,286.71999999999997
2016-07-15 21:15:00,288.10999999999996,286.792,286.262,286.71999999999997
2016-07-15 21:30:00,288.08599999999996,286.792,286.262,286.69599999999997
2016-07-15 21:45:00,288.03799999999995,286.768,286.287,286.69599999999997
2016-07-15 22:00:00,288.01399999999995,286.768,286.287,286.71999999999997
2016-07-15 22:15:00,287.96599999999995,286.768,286.287,286.71999999999997
2016-07-15 22:30:00,287.94199999999995,286.74399999999997,286.287,286.71999999999997
2016-07-15 22:45:00,287.895,286.71999999999997,286.287,286.71999999999997
2016-07-15 23:00:00,287.847,286.69599999999997,286.287,286.69599999999997
2016-07-15 23:15:00,287.823,286.67199999999997,286.287,286.69599999999997
2016-07-15 23:30:00,287.799,286.67199999999997,286.287,286.69599999999997
2016-07-15 23:45:00,287.751,286.67199999999997,286.287,286.69599999999997
2016-07-16 00:00:00,287.727,286.647,286.311,286.69599999999997
2016-07-16 00:15:00,287.679,286.647,286.311,286.69599999999997
2016-07-16 00:30:00,287.631,286.647,286.311,286.69599999999997
2016-07-16 00:45:00,287.60699999999997,286.623,286.311,286.69599999999997
2016-07-16 01:00:00,287.55899999999997,286.623,286.311,286.69599999999997
2016-07-16 01:15:00,287.51099999999997,286.623,286.311,286.69599999999997
2016-07-16 01:30:00,287.48699999999997,286.599,286.335,286.67199999999997
2016-07-16 01:45:00,287.44,286.599,286.335,286.67199999999997
2016-07-16 02:00:00,287.416,286.599,286.335,286.67199999999997
2016-07-16 02:15:00,287.392,286.575,286.335,286.67199999999997
2016-07-16 02:30:00,287.344,286.575,286.335,286.69599999999997
2016-07-16 02:45:00,287.32,286.551,286.335,286.69599999999997
2016-07-16 03:00:00,287.296,286.527,286.335,286.69599999999997
2016-07-16 03:15:00,287.296,286.527,286.335,286.67199999999997
2016-07-16 03:30:00,287.248,286.527,286.335,286.67199999999997
2016-07-16 03:45:00,287.248,286.527,286.335,286.67199999999997
2016-07-16 04:00:00,287.224,286.503,286.335,286.69599999999997
2016-07-16 04:15:00,287.2,286.503,286.335,286.69599999999997
2016-07-16 04:30:00,287.176,286.479,286.335,286.69599999999997
2016-07-16 04:45:00,287.176,286.479,286.359,286.69599999999997
2016-07-16 05:00:00,287.152,286.479,286.359,286.67199999999997
2016-07-16 05:15:00,287.152,286.455,286.335,286.67199999999997
2016-07-16 05:30:00,287.128,286.479,286.359,286.67199999999997
2016-07-16 05:45:00,287.128,286.479,286.359,286.67199999999997
2016-07-16 06:00:00,287.128,286.479,286.335,286.67199999999997
2016-07-16 06:15:00,287.104,286.407,286.335,286.67199999999997
2016-07-16 06:30:00,287.104,286.383,286.359,286.67199999999997
2016-07-16 06:45:00,287.08,286.383,286.359,286.67199999999997
2016-07-16 07:00:00,287.08,286.383,286.335,286.67199999999997
2016-07-16 07:15:00,287.08,286.383,286.335,286.67199999999997
2016-07-16 07:30:00,287.08,286.359,286.335,286.647
2016-07-16 07:45:00,287.08,286.359,286.335,286.647
2016-07-16 08:00:00,287.08,286.214,286.335,286.647
2016-07-16 08:15:00,287.08,286.214,286.335,286.647
2016-07-16 08:30:00,287.08,286.19,286.335,286.623
2016-07-16 08:45:00,287.08,286.214,286.335,286.623
2016-07-16 09:00:00,287.08,286.214,286.335,286.623
2016-07-16 09:15:00,287.08,286.142,286.335,286.623
2016-07-16 09:30:00,287.104,286.142,286.335,286.623
2016-07-16 09:45:00,287.128,286.118,286.335,286.623
2016-07-16 10:00:00,287.128,286.118,286.335,286.623
2016-07-16 10:15:00,287.152,286.118,286.311,286.623
2016-07-16 10:30:00,287.176,286.118,286.311,286.599
2016-07-16 10:45:00,287.224,286.094,286.311,286.623
2016-07-16 11:00:00,287.248,286.094,286.311,286.623
2016-07-16 11:15:00,287.296,286.094,286.311,286.623
2016-07-16 11:30:00,287.344,286.094,286.311,286.623
2016-07-16 11:45:00,287.392,286.094,286.311,286.623
2016-07-16 12:00:00,287.416,286.094,286.311,286.623
2016-07-16 12:15:00,287.464,286.094,286.311,286.623
2016-07-16 12:30:00,287.51099999999997,286.094,286.311,286.623
2016-07-16 12:45:00,287.55899999999997,286.094,286.311,286.623
2016-07-16 13:00:00,287.60699999999997,286.094,286.287,286.623
2016-07-16 13:15:00,287.655,286.094,286.287,286.623
2016-07-16 13:30:00,287.727,286.142,286.287,286.623
2016-07-16 13:45:00,287.799,286.142,286.287,286.623
2016-07-16 14:00:00,287.871,286.142,286.287,286.623
2016-07-16 14:15:00,287.918,286.166,286.287,286.623
2016-07-16 14:30:00,287.98999999999995,286.118,286.287,286.623
2016-07-16 14:45:00,288.01399999999995,286.118,286.287,286.623
2016-07-16 15:00:00,288.06199999999995,286.142,286.287,286.623
2016-07-16 15:15:00,288.10999999999996,286.142,286.287,286.623
2016-07-16 15:30:00,288.13399999999996,286.142,286.287,286.599
2016-07-16 15:45:00,288.181,286.166,286.287,286.599
2016-07-16 16:00:00,288.229,286.166,286.287,286.599
2016-07-16 16:15:00,288.277,286.19,286.287,286.599
2016-07-16 16:30:00,288.301,286.214,286.287,286.599
2016-07-16 16:45:00,288.373,286.214,286.287,286.623
2016-07-16 17:00:00,288.41999999999996,286.238,286.287,286.599
2016-07-16 17:15:00,288.44399999999996,286.238,286.287,286.599
2016-07-16 17:30:00,288.49199999999996,286.262,286.287,286.623
2016-07-16 17:45:00,288.51599999999996,286.287,286.287,286.599
2016-07-16 18:00:00,288.53999999999996,286.335,286.287,286.599
2016-07-16 18:15:00,288.56399999999996,286.359,286.287,286.599
2016-07-16 18:30:00,288.58799999999997,286.383,286.287,286.599
2016-07-16 18:45:00,288.611,286.383,286.287,286.599
2016-07-16 19:00:00,288.635,286.407,286.287,286.599
2016-07-16 19:15:00,288.635,286.431,286.287,286.599
2016-07-16 19:30:00,288.635,286.455,286.287,286.599
2016-07-16 19:45:00,288.635,286.479,286.311,286.599
2016-07-16 20:00:00,288.635,286.479,286.311,286.599
2016-07-16 20:15:00,288.635,286.503,286.311,286.599
2016-07-16 20:30:00,288.659,286.527,286.311,286.599
2016-07-16 20:45:00,288.635,286.551,286.311,286.599
2016-07-16 21:00:00,288.611,286.551,286.311,286.599
2016-07-16 21:15:00,288.58799999999997,286.575,286.335,286.599
2016-07-16 21:30:00,288.53999999999996,286.599,286.335,286.599
2016-07-16 21:45:00,288.51599999999996,286.623,286.335,286.599
2016-07-16 22:00:00,288.46799999999996,286.623,286.335,286.599
2016-07-16 22:15:00,288.44399999999996,286.647,286.335,286.599
2016-07-16 22:30:00,288.397,286.67199999999997,286.335,286.599
2016-07-16 22:45:00,288.349,286.69599999999997,286.359,286.599
