"Date Heure, GMT+01:00",Pression différentielle (m),Température (K)
2019-08-30 03:30:00,0.029177833086608884,296.291
2019-08-30 03:45:00,0.027392789718939263,296.30899999999997
2019-08-30 04:00:00,0.027292506299166987,296.35699999999997
2019-08-30 04:15:00,0.027707737804231844,296.39099999999996
2019-08-30 04:30:00,0.02875307949770781,296.39099999999996
2019-08-30 04:45:00,0.0283000270086394,296.428
2019-08-30 05:00:00,0.02864617793565103,296.51
2019-08-30 05:15:00,0.029069211176790455,296.544
2019-08-30 05:30:00,0.03145186957904132,296.66499999999996
2019-08-30 05:45:00,0.030767958864816657,296.75399999999996
2019-08-30 06:00:00,0.02795877182486093,296.844
2019-08-30 06:15:00,0.027649043586473757,296.96299999999997
2019-08-30 06:30:00,0.030178146250072608,297.04999999999995
2019-08-30 06:45:00,0.028596415030478824,297.13
2019-08-30 07:00:00,0.028491128516678645,297.214
2019-08-30 07:15:00,0.02971815356633714,297.31
2019-08-30 07:30:00,0.027960387556880604,297.38899999999995
2019-08-30 07:45:00,0.027567160913370827,297.62699999999995
2019-08-30 08:00:00,0.026167114417485274,297.803
2019-08-30 08:15:00,0.025217913907398113,298.01399999999995
2019-08-30 08:30:00,0.025267572196828045,298.21799999999996
2019-08-30 08:45:00,0.023651300688207574,298.17699999999996
2019-08-30 09:00:00,0.026162542777924052,298.313
2019-08-30 09:15:00,0.024115437659615897,298.383
2019-08-30 09:30:00,0.023770362291836968,298.32599999999996
2019-08-30 09:45:00,0.02412033340284921,298.301
2019-08-30 10:00:00,0.022932313614747568,298.495
2019-08-30 10:15:00,0.02409962153716757,298.58099999999996
2019-08-30 10:30:00,0.020413755944464734,298.71099999999996
2019-08-30 10:45:00,0.021860986875168874,298.69599999999997
2019-08-30 11:00:00,0.0322293464251161,298.72799999999995
2019-08-30 11:15:00,0.02614376869664525,298.986
2019-08-30 11:30:00,0.02205531506090623,299.12199999999996
2019-08-30 11:45:00,0.018228977193084507,299.084
2019-08-30 12:00:00,0.016735101316585673,299.02299999999997
2019-08-30 12:15:00,0.015738178933945114,298.84299999999996
2019-08-30 12:30:00,0.02303980663181761,298.62899999999996
2019-08-30 12:45:00,0.02465909148407347,298.65299999999996
2019-08-30 13:00:00,0.02055433625414114,298.635
2019-08-30 13:15:00,0.017969980752070885,298.56199999999995
2019-08-30 13:30:00,0.013317482794813039,298.556
2019-08-30 13:45:00,0.01196036772775308,298.52599999999995
2019-08-30 14:00:00,0.008793407156947609,298.496
2019-08-30 14:15:00,0.004058379686768198,298.443
2019-08-30 14:30:00,-0.0007479868307241279,298.342
2019-08-30 14:45:00,-0.0016673827944711798,298.245
2019-08-30 15:00:00,0.0005204106680707466,298.145
2019-08-30 15:15:00,0.002406436945083728,298.08799999999997
2019-08-30 15:30:00,0.004141339286630137,298.094
2019-08-30 15:45:00,0.0025689147655206207,298.09299999999996
2019-08-30 16:00:00,0.005227568641260423,298.029
2019-08-30 16:15:00,0.0026943763910304013,297.93399999999997
2019-08-30 16:30:00,-0.0006494264937656642,297.84799999999996
2019-08-30 16:45:00,0.0014641759459006981,297.786
2019-08-30 17:00:00,-0.001019466733219532,297.70399999999995
2019-08-30 17:15:00,0.0001300004444459919,297.602
2019-08-30 17:30:00,-0.0002211768245360711,297.503
2019-08-30 17:45:00,-0.0034740570053230385,297.42699999999996
2019-08-30 18:00:00,0.0003785359949949005,297.37899999999996
2019-08-30 18:15:00,-0.0019561324995981608,297.32899999999995
2019-08-30 18:30:00,-0.003970311693373302,297.265
2019-08-30 18:45:00,0.001898289566802023,297.193
2019-08-30 19:00:00,0.0030425163846714703,297.12699999999995
2019-08-30 19:15:00,0.0014435139949196512,297.07399999999996
2019-08-30 19:30:00,-0.0003355573865208735,297.03499999999997
2019-08-30 19:45:00,0.00024537861667913563,297.00399999999996
2019-08-30 20:00:00,0.0006133203874201988,296.976
2019-08-30 20:15:00,-0.0016097121699561194,296.94599999999997
2019-08-30 20:30:00,-0.0019486015336803069,296.924
2019-08-30 20:45:00,-0.0036017805189077503,296.90999999999997
2019-08-30 21:00:00,-0.00415398753500005,296.89799999999997
2019-08-30 21:15:00,-0.0060764905179162484,296.876
2019-08-30 21:30:00,-0.01079586323372053,296.846
2019-08-30 21:45:00,-0.009589818768611157,296.817
2019-08-30 22:00:00,-0.011385139094492543,296.792
2019-08-30 22:15:00,-0.014179316168602242,296.774
2019-08-30 22:30:00,-0.011749151962912553,296.75899999999996
2019-08-30 22:45:00,-0.01010216034926616,296.738
2019-08-30 23:00:00,-0.013061881920963669,296.709
2019-08-30 23:15:00,-0.010340066119884061,296.67699999999996
2019-08-30 23:30:00,-0.012403688217737331,296.64599999999996
2019-08-30 23:45:00,-0.010730657540709603,296.592
2019-08-31 00:00:00,-0.006495113487567495,296.553
2019-08-31 00:15:00,-0.008252826163508198,296.51
2019-08-31 00:30:00,-0.009389145262034946,296.477
2019-08-31 00:45:00,-0.017225872908967217,296.453
2019-08-31 01:00:00,-0.01768317635273969,296.41299999999995
2019-08-31 01:15:00,-0.019289601673851846,296.376
2019-08-31 01:30:00,-0.01845058478832403,296.33099999999996
2019-08-31 01:45:00,-0.01816608877295297,296.29999999999995
2019-08-31 02:00:00,-0.02684091843049032,296.277
2019-08-31 02:15:00,-0.026193485789694878,296.25399999999996
2019-08-31 02:30:00,-0.027846341355013154,296.23299999999995
2019-08-31 02:45:00,-0.030485842344760074,296.21999999999997
2019-08-31 03:00:00,-0.02734814956632313,296.20799999999997
2019-08-31 03:15:00,-0.026079644032971045,296.202
2019-08-31 03:30:00,-0.029572473068283953,296.20599999999996
2019-08-31 03:45:00,-0.02450582053271981,296.221
2019-08-31 04:00:00,-0.025628419926221953,296.253
2019-08-31 04:15:00,-0.026128601465304036,296.29699999999997
2019-08-31 04:30:00,-0.030360380035487217,296.351
2019-08-31 04:45:00,-0.029260268923996354,296.41999999999996
2019-08-31 05:00:00,-0.029945578617362734,296.491
2019-08-31 05:15:00,-0.030930717028092296,296.563
2019-08-31 05:30:00,-0.03469109569605355,296.59299999999996
2019-08-31 05:45:00,-0.03430588412268076,296.698
2019-08-31 06:00:00,-0.03303490405095395,296.73499999999996
2019-08-31 06:15:00,-0.03224339228510173,296.82599999999996
2019-08-31 06:30:00,-0.031953838474661385,296.92699999999996
2019-08-31 06:45:00,-0.03163049719828097,296.972
2019-08-31 07:00:00,-0.030563097309734246,297.12199999999996
2019-08-31 07:15:00,-0.03009514083808839,297.221
2019-08-31 07:30:00,-0.0291434117723479,297.221
2019-08-31 07:45:00,-0.0311411273200933,297.38
2019-08-31 08:00:00,-0.03070599010594895,297.51399999999995
2019-08-31 08:15:00,-0.029147929394630363,297.609
2019-08-31 08:30:00,-0.031066559543793348,297.64799999999997
2019-08-31 08:45:00,-0.030779426254448666,297.729
2019-08-31 09:00:00,-0.028942410743284505,297.88899999999995
2019-08-31 09:15:00,-0.029344138612439636,297.97299999999996
2019-08-31 09:30:00,-0.026828109497810136,297.83599999999996
2019-08-31 09:45:00,-0.028838845261009362,297.93899999999996
2019-08-31 10:00:00,-0.02756630415830471,298.063
2019-08-31 10:15:00,-0.03170543830919068,297.993
2019-08-31 10:30:00,-0.030122576145559434,298.106
2019-08-31 10:45:00,-0.03072632385067974,298.09999999999997
2019-08-31 11:00:00,-0.030278436507475207,298.03
2019-08-31 11:15:00,-0.03124877965394746,298.192
2019-08-31 11:30:00,-0.029643752628214094,298.21099999999996
2019-08-31 11:45:00,-0.03242625513249616,298.109
2019-08-31 12:00:00,-0.030317548436062963,298.12899999999996
2019-08-31 12:15:00,-0.032344586477218724,298.078
2019-08-31 12:30:00,-0.026882984899093618,298.01099999999997
2019-08-31 12:45:00,-0.028171128106420796,298.032
2019-08-31 13:00:00,-0.02795135367984168,298.027
2019-08-31 13:15:00,-0.029836251064106128,297.98699999999997
