"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
2019-09-05 02:00:00,294.93408888,293.23960632,291.25639206999995,289.018
2019-09-05 02:15:00,294.91473801999996,293.23542115,291.25500906999997,289.003
2019-09-05 02:30:00,294.89558316,293.23097744999995,291.25331757,288.986
2019-09-05 02:45:00,294.8765575,293.22628276,291.25131824,288.971
2019-09-05 03:00:00,294.85762345999996,293.22134348,291.24901291,288.95599999999996
2019-09-05 03:15:00,294.83897278999996,293.21616487,291.24640451,288.94
2019-09-05 03:30:00,294.82074374999996,293.21075206,291.24349708,288.92499999999995
2019-09-05 03:45:00,294.80302789999996,293.20511092,291.24029464999995,288.90799999999996
2019-09-05 04:00:00,294.78593324999997,293.19924882,291.23680154,288.893
2019-09-05 04:15:00,294.76962827,293.19317495999996,291.23302247,288.87699999999995
2019-09-05 04:30:00,294.75434799,293.1869006,291.22896302,288.86199999999997
2019-09-05 04:45:00,294.74032212,293.18043922,291.22462865,288.84499999999997
2019-09-05 05:00:00,294.72781792,293.17380665999997,291.22002496,288.83
2019-09-05 05:15:00,294.71712511,293.16702157,291.21515843,288.815
2019-09-05 05:30:00,294.70834312,293.16010518999997,291.21003656,288.79999999999995
2019-09-05 05:45:00,294.70156376,293.15308111999997,291.20466815,288.786
2019-09-05 06:00:00,294.69702622,293.1459761,291.19906438,288.774
2019-09-05 06:15:00,294.69482852,293.13882056,291.19323908999996,288.762
2019-09-05 06:30:00,294.69497822,293.13164817999996,291.18720886999995,288.75199999999995
2019-09-05 06:45:00,294.69762756999995,293.12449604,291.18099307999995,288.743
2019-09-05 07:00:00,294.70276328,293.11740428999997,291.17461277999996,288.734
2019-09-05 07:15:00,294.71032902999997,293.11041524999996,291.16809087999997,288.72799999999995
2019-09-05 07:30:00,294.72032161,293.10357285,291.16145193,288.722
2019-09-05 07:45:00,294.73262911999996,293.09692302999997,291.15472251,288.719
2019-09-05 08:00:00,294.74675304,293.09051266,291.14793087,288.71599999999995
2019-09-05 08:15:00,294.76223232999996,293.08438642,291.14110704999996,288.71599999999995
2019-09-05 08:30:00,294.77883457999997,293.07858293,291.13428286,288.717
2019-09-05 08:45:00,294.79669972,293.07313222,291.12749097999995,288.719
2019-09-05 09:00:00,294.81619967,293.06805604,291.12076392999995,288.722
2019-09-05 09:15:00,294.83773501999997,293.06337049999996,291.11413308,288.726
2019-09-05 09:30:00,294.86152759,293.05908987,291.10762874,288.73199999999997
2019-09-05 09:45:00,294.88753363999996,293.05522953999997,291.10127969999996,288.738
2019-09-05 10:00:00,294.91543607999995,303.05180719,291.09511385999997,288.74699999999996
2019-09-05 10:15:00,294.94481156999996,293.04884231,291.08915828,288.756
2019-09-05 10:30:00,294.97513198999997,293.04635464,291.08343988999997,288.768
2019-09-05 10:45:00,295.00596025,293.04436240999996,291.07798642,288.782
2019-09-05 11:00:00,295.03718756,293.04288056999997,291.07282639,288.79699999999997
2019-09-05 11:15:00,295.06895011999995,293.04191976,291.06798754,288.81199999999995
2019-09-05 11:30:00,295.10154387,293.04148709,291.06349661999997,288.83
2019-09-05 11:45:00,295.13510070999996,293.04158746999997,291.05937835,288.847
2019-09-05 12:00:00,295.16967693,293.04222493,291.05565513,288.866
2019-09-05 12:15:00,295.20481394999996,293.0434026,291.05234729,288.88599999999997
2019-09-05 12:30:00,295.24011613,293.04512298,291.0494723,288.905
2019-09-05 12:45:00,295.27513468999996,293.0473884,291.04704606999996,288.928
2019-09-05 13:00:00,295.3091219,293.05019923,291.04508281999995,288.94899999999996
2019-09-05 13:15:00,295.34125652999995,293.05354953999995,291.04359569999997,288.97299999999996
2019-09-05 13:30:00,295.37097613,293.05742334999997,291.04259700999995,288.99699999999996
2019-09-05 13:45:00,295.39783077,293.0617921,291.04209635999996,289.019
2019-09-05 14:00:00,295.42150419999996,293.06661332,291.04210009999997,289.043
2019-09-05 14:15:00,295.44220399,293.07183319,291.04261162,289.06699999999995
2019-09-05 14:30:00,295.46027633999995,293.07739225999995,291.04363093999996,289.09
2019-09-05 14:45:00,295.47608773999997,293.08323155,291.04515324,289.111
2019-09-05 15:00:00,295.48994068999997,293.0892973,291.04716834,289.13199999999995
2019-09-05 15:15:00,295.50199497999995,293.09554341999996,291.04966182,289.15299999999996
2019-09-05 15:30:00,295.51232932,293.1019323,291.05261498,289.171
2019-09-05 15:45:00,295.52101508,293.10843443,291.05600533999996,289.18899999999996
2019-09-05 16:00:00,295.52799526999996,293.11502614999995,291.05980775999996,289.20599999999996
2019-09-05 16:15:00,295.53331375,293.12168682,291.06399489,289.221
2019-09-05 16:30:00,295.53694045,293.12839601999997,291.06853818999997,289.236
2019-09-05 16:45:00,295.53885800999996,293.13513158999996,291.07340777999997,289.248
2019-09-05 17:00:00,295.53922826999997,293.14187015,291.0785729,289.26
2019-09-05 17:15:00,295.53812114,293.14858853,291.08400217999997,289.27
2019-09-05 17:30:00,295.53550314999995,293.15526416,291.08966399999997,289.279
2019-09-05 17:45:00,295.53128141999997,293.16187411,291.09552696,289.287
2019-09-05 18:00:00,295.52537786,293.16839382,291.10155980999997,289.293
2019-09-05 18:15:00,295.51775743999997,293.17479628999996,291.10773073999997,289.29699999999997
2019-09-05 18:30:00,295.50840158,293.18105211,291.11400856,289.30199999999996
2019-09-05 18:45:00,295.49742975,293.18713048999996,291.12036336,289.30499999999995
2019-09-05 19:00:00,295.48503918999995,293.19300122,291.12676589,289.306
2019-09-05 19:15:00,295.47142489,293.19863618,291.13318704,289.306
2019-09-05 19:30:00,295.45679511,293.20401023,291.13959846,289.306
2019-09-05 19:45:00,295.44121108999997,293.20910088,291.14597206999997,289.303
2019-09-05 20:00:00,295.42476696,293.21388756,291.15228018,289.29999999999995
2019-09-05 20:15:00,295.40761075999995,293.21835195,291.15849649999996,289.29699999999997
2019-09-05 20:30:00,295.38969877,293.22247772,291.16459569,289.291
2019-09-05 20:45:00,295.37102751,293.2262503,291.17055431,289.287
2019-09-05 21:00:00,295.35169296,293.22965725,291.17634984,289.279
2019-09-05 21:15:00,295.33177248,293.23268877,291.18196065999996,289.272
2019-09-05 21:30:00,295.31133812999997,293.23533754,291.18736634,289.26399999999995
2019-09-05 21:45:00,295.29049449999997,293.23759806,291.19254778,289.255
2019-09-05 22:00:00,295.26938488999997,293.23946612,291.19748745,289.246
2019-09-05 22:15:00,295.24820884999997,293.2409389,291.20216946,289.236
2019-09-05 22:30:00,295.22719664,293.2420158,291.20657907,289.22499999999997
2019-09-05 22:45:00,295.20645383,293.24269919999995,291.21070211999995,289.21299999999997
2019-09-05 23:00:00,295.18604883999996,293.24299483,291.21452636,289.203
2019-09-05 23:15:00,295.16599398999995,293.24291179,291.21804179,289.191
2019-09-05 23:30:00,295.14619918,293.24246166999995,291.22123906999997,289.17699999999996
2019-09-05 23:45:00,295.12652346,293.24165702,291.22410991,289.16499999999996
2019-09-06 00:00:00,295.10690696999995,293.24050996,291.22664820999995,289.15299999999996
2019-09-06 00:15:00,295.08728876,293.23903144999997,291.22885013999996,289.14
2019-09-06 00:30:00,295.06769311,293.23723139,291.23071297999996,289.126
2019-09-06 00:45:00,295.04810244,293.23511904,291.23223565999996,289.114
2019-09-06 01:00:00,295.02848921,293.23270305,291.23341832,289.09999999999997
2019-09-06 01:15:00,295.00889448,293.22999178,291.23426107,289.085
2019-09-06 01:30:00,294.98923695999997,293.22699284,291.23476454999997,289.072
2019-09-06 01:45:00,294.96942199,293.22371209,291.23493048999995,289.058
2019-09-06 02:00:00,294.94943451999995,293.22015321,291.23476103999997,289.043
