-0.005 , 302.14999866161895
-0.015 , 302.14999568984643
-0.025 , 302.1499922813752
-0.034999999999999996 , 302.1499883720328
-0.045 , 302.14998388821675
-0.055 , 302.1499787455088
-0.065 , 302.1499728470855
-0.07500000000000001 , 302.1499660818954
-0.085 , 302.149958322568
-0.095 , 302.149949423016
-0.10500000000000001 , 302.1499392156844
-0.115 , 302.1499275083967
-0.125 , 302.14991408073575
-0.135 , 302.14989867989476
-0.14500000000000002 , 302.149881015917
-0.155 , 302.1498607562371
-0.165 , 302.14983751941935
-0.17500000000000002 , 302.14981086797667
-0.185 , 302.1497803001336
-0.195 , 302.1497452403795
-0.20500000000000002 , 302.14970502863287
-0.215 , 302.149658907814
-0.225 , 302.1496060095913
-0.23500000000000001 , 302.1495453380326
-0.245 , 302.1494757508548
-0.255 , 302.14939593791723
-0.265 , 302.14930439655586
-0.275 , 302.14919940329156
-0.28500000000000003 , 302.1490789813818
-0.295 , 302.1489408636042
-0.305 , 302.1487824495702
-0.315 , 302.1486007567672
-0.325 , 302.14839236440554
-0.335 , 302.1481533490142
-0.34500000000000003 , 302.1478792105725
-0.35500000000000004 , 302.14756478778673
-0.365 , 302.14720416091643
-0.375 , 302.14679054032206
-0.385 , 302.1463161386337
-0.395 , 302.14577202413625
-0.405 , 302.14514795260845
-0.41500000000000004 , 302.1444321744522
-0.425 , 302.14361121347883
-0.435 , 302.14266961318845
-0.445 , 302.1415896457653
-0.455 , 302.1403509783106
-0.465 , 302.13893029002827
-0.47500000000000003 , 302.13730083315676
-0.485 , 302.1354319293803
-0.495 , 302.13328839223806
-0.505 , 302.1308298646574
-0.515 , 302.1280100591379
-0.525 , 302.12477588628167
-0.535 , 302.12106645526177
-0.545 , 302.11681192741077
-0.555 , 302.11193220134567
-0.5650000000000001 , 302.10633540487277
-0.5750000000000001 , 302.09991616527986
-0.585 , 302.0925536254502
-0.595 , 302.0841091684456
-0.605 , 302.07442380772073
-0.615 , 302.06331519383116
-0.625 , 302.0505741812811
-0.635 , 302.03596089087296
-0.645 , 302.01920019342333
-0.655 , 301.99997652981625
-0.665 , 301.9779279698689
-0.675 , 301.95263939815396
-0.685 , 301.92363469848607
-0.6950000000000001 , 301.8903677899272
-0.7050000000000001 , 301.85221234554285
-0.715 , 301.80845000034054
-0.725 , 301.7582568263779
-0.735 , 301.70068782040255
-0.745 , 301.63465911196795
-0.755 , 301.5589275570508
-0.765 , 301.4720673329736
-0.775 , 301.3724430939757
-0.785 , 301.2581791820257
-0.795 , 301.12712431319625
-0.805 , 300.97681107473966
-0.8150000000000001 , 300.80440947030405
-0.8250000000000001 , 300.60667363866895
-0.8350000000000001 , 300.379880742858
-0.845 , 300.11976087907294
-0.855 , 299.821416685823
-0.865 , 299.47923113970296
-0.875 , 299.086761801862
-0.885 , 298.6366195241071
-0.895 , 298.1203293310004
-0.905 , 297.5281708587333
-0.915 , 296.84899534666766
-0.925 , 296.07001573598416
-0.935 , 295.1765659235562
-0.9450000000000001 , 294.15182463844474
-0.9550000000000001 , 292.976498742345
-0.965 , 291.62845999138125
-0.975 , 290.0823284204441
-0.985 , 288.3089945063118
-0.995 , 286.2750711131651
