"Date Heure, GMT+01:00",Température (K) pour la profondeur 0.0027 m,Température (K) pour la profondeur 0.0082 m,Température (K) pour la profondeur 0.0137 m,Température (K) pour la profondeur 0.0192 m,Température (K) pour la profondeur 0.0247 m,Température (K) pour la profondeur 0.0302 m,Température (K) pour la profondeur 0.0357 m,Température (K) pour la profondeur 0.0412 m,Température (K) pour la profondeur 0.0467 m,Température (K) pour la profondeur 0.0522 m,Température (K) pour la profondeur 0.0577 m,Température (K) pour la profondeur 0.0632 m,Température (K) pour la profondeur 0.0687 m,Température (K) pour la profondeur 0.0742 m,Température (K) pour la profondeur 0.0797 m,Température (K) pour la profondeur 0.0852 m,Température (K) pour la profondeur 0.0907 m,Température (K) pour la profondeur 0.0962 m,Température (K) pour la profondeur 0.1017 m,Température (K) pour la profondeur 0.1072 m,Température (K) pour la profondeur 0.1127 m,Température (K) pour la profondeur 0.1182 m,Température (K) pour la profondeur 0.1237 m,Température (K) pour la profondeur 0.1292 m,Température (K) pour la profondeur 0.1347 m,Température (K) pour la profondeur 0.1402 m,Température (K) pour la profondeur 0.1457 m,Température (K) pour la profondeur 0.1512 m,Température (K) pour la profondeur 0.1567 m,Température (K) pour la profondeur 0.1622 m,Température (K) pour la profondeur 0.1677 m,Température (K) pour la profondeur 0.1732 m,Température (K) pour la profondeur 0.1787 m,Température (K) pour la profondeur 0.1842 m,Température (K) pour la profondeur 0.1897 m,Température (K) pour la profondeur 0.1952 m,Température (K) pour la profondeur 0.2007 m,Température (K) pour la profondeur 0.2062 m,Température (K) pour la profondeur 0.2117 m,Température (K) pour la profondeur 0.2172 m,Température (K) pour la profondeur 0.2227 m,Température (K) pour la profondeur 0.2282 m,Température (K) pour la profondeur 0.2337 m,Température (K) pour la profondeur 0.2392 m,Température (K) pour la profondeur 0.2447 m,Température (K) pour la profondeur 0.2502 m,Température (K) pour la profondeur 0.2557 m,Température (K) pour la profondeur 0.2612 m,Température (K) pour la profondeur 0.2667 m,Température (K) pour la profondeur 0.2722 m,Température (K) pour la profondeur 0.2778 m,Température (K) pour la profondeur 0.2833 m,Température (K) pour la profondeur 0.2888 m,Température (K) pour la profondeur 0.2943 m,Température (K) pour la profondeur 0.2998 m,Température (K) pour la profondeur 0.3053 m,Température (K) pour la profondeur 0.3108 m,Température (K) pour la profondeur 0.3163 m,Température (K) pour la profondeur 0.3218 m,Température (K) pour la profondeur 0.3273 m,Température (K) pour la profondeur 0.3328 m,Température (K) pour la profondeur 0.3383 m,Température (K) pour la profondeur 0.3438 m,Température (K) pour la profondeur 0.3493 m,Température (K) pour la profondeur 0.3548 m,Température (K) pour la profondeur 0.3603 m,Température (K) pour la profondeur 0.3658 m,Température (K) pour la profondeur 0.3713 m,Température (K) pour la profondeur 0.3768 m,Température (K) pour la profondeur 0.3823 m,Température (K) pour la profondeur 0.3878 m,Température (K) pour la profondeur 0.3933 m,Température (K) pour la profondeur 0.3988 m,Température (K) pour la profondeur 0.4043 m,Température (K) pour la profondeur 0.4098 m,Température (K) pour la profondeur 0.4153 m,Température (K) pour la profondeur 0.4208 m,Température (K) pour la profondeur 0.4263 m,Température (K) pour la profondeur 0.4318 m,Température (K) pour la profondeur 0.4373 m,Température (K) pour la profondeur 0.4428 m,Température (K) pour la profondeur 0.4483 m,Température (K) pour la profondeur 0.4538 m,Température (K) pour la profondeur 0.4593 m,Température (K) pour la profondeur 0.4648 m,Température (K) pour la profondeur 0.4703 m,Température (K) pour la profondeur 0.4758 m,Température (K) pour la profondeur 0.4813 m,Température (K) pour la profondeur 0.4868 m,Température (K) pour la profondeur 0.4923 m,Température (K) pour la profondeur 0.4978 m,Température (K) pour la profondeur 0.5033 m,Température (K) pour la profondeur 0.5088 m,Température (K) pour la profondeur 0.5143 m,Température (K) pour la profondeur 0.5198 m,Température (K) pour la profondeur 0.5253 m,Température (K) pour la profondeur 0.5308 m,Température (K) pour la profondeur 0.5363 m,Température (K) pour la profondeur 0.5418 m,Température (K) pour la profondeur 0.5473 m
16/03/19 02:30:00,280.58295,280.58456,280.58606,280.5874,280.58868,280.5899,280.59106,280.59216,280.5932,280.59424,280.59525,280.59622,280.5972,280.59814,280.59915,280.60022,280.60132,280.60248,280.6037,280.60498,280.60638,280.60788,280.60953,280.61136,280.61334,280.6155,280.61786,280.62045,280.6233,280.62637,280.6297,280.63333,280.63727,280.6415,280.6461,280.651,280.65628,280.662,280.66803,280.67447,280.6813,280.68854,280.6962,280.70425,280.7127,280.72162,280.731,280.74075,280.75082,280.76135,280.77225,280.7835,280.79514,280.80707,280.81937,280.83194,280.8448,280.8579,280.8713,280.8849,280.89868,280.91263,280.9267,280.94095,280.9553,280.96964,280.984,280.99832,281.01257,281.02676,281.04077,281.05457,281.06808,281.08127,281.09406,281.10632,281.11798,281.12888,281.1389,281.14777,281.15524,281.161,281.16464,281.16565,281.16336,281.15698,281.14536,281.12708,281.10037,281.06302,281.01215,280.9441,280.85416,280.73654,280.58383,280.3868,280.1341,279.8118,279.40338,278.88977
16/03/19 02:45:00,280.57648,280.57748,280.57858,280.57977,280.58093,280.58212,280.58328,280.58444,280.58563,280.5868,280.58795,280.5891,280.59027,280.59143,280.59256,280.5937,280.59485,280.59607,280.5973,280.59854,280.59985,280.60123,280.60266,280.6042,280.60577,280.60748,280.6093,280.61127,280.61334,280.61557,280.61798,280.62054,280.62332,280.62634,280.62958,280.6331,280.63684,280.64084,280.64514,280.6497,280.65454,280.65973,280.66525,280.6711,280.67734,280.68393,280.69083,280.6981,280.70572,280.7137,280.7221,280.7309,280.74002,280.7495,280.75937,280.76953,280.78,280.7908,280.80188,280.8133,280.82492,280.83685,280.849,280.86136,280.87393,280.8867,280.8996,280.91263,280.92578,280.93896,280.95215,280.96524,280.97824,280.9911,281.00366,281.01587,281.02762,281.03882,281.04926,281.05872,281.06696,281.07364,281.07834,281.0806,281.07977,281.07495,281.06522,281.0492,281.02527,280.99127,280.94452,280.88162,280.79828,280.689,280.54684,280.36298,280.12592,279.82092,279.42856,278.92282
16/03/19 03:00:00,280.56314,280.56512,280.56696,280.56866,280.5703,280.57187,280.5734,280.57486,280.5763,280.57773,280.5791,280.5804,280.58173,280.58304,280.58435,280.58566,280.58694,280.5882,280.58948,280.5908,280.5921,280.5934,280.59476,280.59616,280.59763,280.59915,280.6007,280.60233,280.60403,280.60583,280.60773,280.6097,280.61182,280.61404,280.61642,280.61896,280.6217,280.6246,280.62772,280.631,280.6345,280.6382,280.6422,280.64645,280.65094,280.6557,280.66074,280.66608,280.67172,280.6777,280.68396,280.6905,280.69736,280.70453,280.71207,280.71994,280.72815,280.73663,280.74548,280.7546,280.764,280.7737,280.78372,280.79404,280.8046,280.8154,280.82642,280.83765,280.84903,280.86057,280.87222,280.88397,280.8957,280.90735,280.91895,280.93033,280.9415,280.9522,280.96234,280.9717,280.9801,280.98718,280.99255,280.9958,280.99625,280.9932,280.98566,280.97235,280.9517,280.92163,280.87958,280.82214,280.74496,280.64243,280.50726,280.33005,280.09848,279.7966,279.40384,278.89374
16/03/19 03:15:00,280.55017,280.5523,280.55447,280.55652,280.55856,280.56052,280.56238,280.56424,280.56604,280.56775,280.5694,280.57104,280.57266,280.57422,280.57574,280.5772,280.57867,280.58014,280.58157,280.58304,280.58447,280.5859,280.58734,280.5888,280.59027,280.5918,280.59335,280.59494,280.5965,280.5981,280.5998,280.60156,280.6034,280.60535,280.60736,280.60947,280.61166,280.614,280.6165,280.6191,280.62186,280.6248,280.62787,280.63116,280.63464,280.63837,280.64227,280.64642,280.6508,280.65543,280.6603,280.66547,280.6709,280.6766,280.68253,280.68872,280.6952,280.70197,280.70905,280.7164,280.72403,280.73196,280.74014,280.7486,280.75735,280.76636,280.7756,280.78506,280.79477,280.80463,280.8146,280.8247,280.83484,280.84497,280.855,280.86487,280.87442,280.88358,280.89212,280.89987,280.90656,280.91183,280.91528,280.91635,280.91437,280.90848,280.8976,280.88043,280.85522,280.8199,280.77173,280.70755,280.62332,280.51404,280.37363,280.19476,279.96878,279.68552,279.3333,278.8992
16/03/19 03:30:00,280.54544,280.5464,280.5475,280.5487,280.55005,280.55145,280.55295,280.55447,280.55606,280.55768,280.5593,280.56088,280.56247,280.56406,280.5656,280.56723,280.56885,280.57047,280.57202,280.57358,280.57513,280.5767,280.57822,280.57977,280.5813,280.58286,280.5844,280.58594,280.58752,280.5891,280.59073,280.59238,280.59406,280.5958,280.59763,280.5995,280.60144,280.60345,280.60556,280.6077,280.61,280.61237,280.6149,280.61752,280.62027,280.62314,280.6262,280.62943,280.63284,280.63644,280.64023,280.64423,280.64838,280.65274,280.65735,280.66217,280.66724,280.67255,280.67807,280.68387,280.6899,280.69617,280.70267,280.70944,280.71643,280.72366,280.7311,280.7388,280.74667,280.75476,280.76303,280.7714,280.77982,280.78827,280.79666,280.80493,280.81296,280.82065,280.82785,280.83432,280.83978,280.84396,280.84647,280.84683,280.84436,280.83832,280.82773,280.81134,280.78772,280.7549,280.71057,280.65173,280.5747,280.47488,280.34637,280.18167,279.9711,279.70206,279.35773,278.9156
16/03/19 03:45:00,280.5377,280.53894,280.5402,280.54144,280.54266,280.5439,280.5452,280.54648,280.5478,280.5491,280.55045,280.55185,280.55328,280.55475,280.55627,280.55777,280.55927,280.5608,280.56232,280.56384,280.56537,280.56686,280.56836,280.5699,280.57147,280.57303,280.5746,280.5762,280.5778,280.57938,280.58096,280.58258,280.58426,280.58594,280.5876,280.58932,280.59106,280.59286,280.59467,280.59656,280.5985,280.60056,280.60263,280.60483,280.6071,280.6095,280.61197,280.61453,280.61725,280.62006,280.62305,280.62613,280.6294,280.63278,280.63635,280.6401,280.64404,280.64813,280.6524,280.65686,280.66153,280.6664,280.6715,280.6768,280.6823,280.68802,280.69394,280.70004,280.70633,280.71274,280.71933,280.72604,280.73282,280.7397,280.74652,280.7533,280.7599,280.7662,280.77213,280.77747,280.782,280.78546,280.78745,280.78757,280.78534,280.77997,280.77063,280.75616,280.73514,280.7058,280.6658,280.61215,280.54108,280.44766,280.32556,280.16653,279.96,279.69223,279.34564,278.89777
16/03/19 04:00:00,280.52505,280.527,280.5289,280.5307,280.53247,280.5342,280.53586,280.5374,280.53894,280.54047,280.54196,280.54343,280.5449,280.54636,280.54782,280.54932,280.55078,280.55225,280.5537,280.55518,280.55667,280.5582,280.55972,280.56125,280.56274,280.56427,280.5658,280.56732,280.56888,280.57047,280.57208,280.5737,280.5753,280.5769,280.57852,280.58014,280.5818,280.5835,280.58524,280.587,280.58884,280.59067,280.59256,280.59448,280.59647,280.59854,280.60065,280.60284,280.6051,280.60748,280.60995,280.61255,280.61523,280.618,280.62094,280.624,280.62714,280.63043,280.63388,280.63748,280.64124,280.6451,280.64914,280.65332,280.65768,280.66223,280.66696,280.67188,280.67688,280.682,280.68726,280.6926,280.69803,280.70346,280.70886,280.71417,280.71933,280.7242,280.7287,280.73257,280.7356,280.73752,280.738,280.73663,280.73276,280.7257,280.7145,280.69806,280.67484,280.6429,280.59995,280.54288,280.4678,280.36987,280.24295,280.0793,279.86935,279.60104,279.2595,278.8262
16/03/19 04:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16/03/19 04:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16/03/19 04:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
