,moinslog10K,n,lambda_s,rhos_cs
35,4.314733747777639,0.036575434214439845,2.0946509533153717,9587432.381171739
36,6.458676446450372,0.026182439966283118,2.0934493030299888,9667519.121075353
37,2.053313799280346,0.02665603274302047,2.10054118854695,9710808.929788716
38,4.736216534971557,0.02967217718494737,2.1441411336284775,9778697.246570691
39,5.003831173297275,0.010184404371727799,2.2453691145185317,9872597.080825308
40,4.582768286667804,0.02034881087657612,2.268875086705845,9907529.405470748
41,2.2215605171340327,0.029635150364488785,2.262494008545196,9897716.281822171
42,5.888263513874714,0.01149809425222027,2.298092170546914,9846329.995729296
43,2.247020374407094,0.2471574805932498,2.3968669735924872,531894.2447440308
44,2.441610541960533,0.24838351761686073,2.4953652788820397,9982486.29539103
45,5.997282897819619,0.014628945174077312,2.575292686795026,9888098.562471777
46,2.3097484158725754,0.24558105709090616,2.550729673825885,9949897.5934018
47,4.109050165675937,0.22961486244987106,2.498093306854774,9930741.788605727
48,4.291259279270364,0.22847136224577302,2.400195481373807,9840106.995048229
49,5.967870420328101,0.21462941274544622,2.447971374935333,9731944.775619846
50,5.390364099498136,0.21819323065478438,2.509558605166489,9633059.955455711
51,6.3863587200958865,0.2404099979297193,2.507276787270542,9646328.049761124
52,2.819780171762006,0.2325838835847042,2.452839772993726,9383340.726044405
53,2.7913053368569836,0.2228199051853955,2.4573588102825537,9280689.29870242
54,2.6354584671189683,0.21632659097199777,2.471524671300847,9209575.648114407
55,6.007210319676043,0.2320980604318351,2.4890181081471527,9098296.562103996
56,6.322763729917691,0.030777674357860607,2.5301965293113096,9222620.041203856
57,4.938979358740136,0.03671483939683474,2.608335504109714,9219699.335185926
58,4.663528782996551,0.03217271998349735,2.5995041842067312,9225757.231390031
59,4.485162459085177,0.04031203435083087,2.5419733447286377,9179094.613290265
60,3.5383805532966885,0.029737231525794265,2.559815310880852,9337266.698368574
61,6.434734588878035,0.017354225960986444,2.544796694884223,9514532.39788422
62,2.360877942683053,0.02552393773941927,2.47186037217608,9639841.336379888
63,5.871437833626665,0.022980154895540523,2.4986017142836436,9522304.908589512
64,6.6647915233748805,0.02023220448159099,2.5069811622511446,9455536.343717407
65,2.2999772168813166,0.039156512016492416,2.5166310021580216,9505171.79498335
66,4.01386336927438,0.05059916165857995,2.4914197562242335,9554781.124937866
67,2.818602260446948,0.06389484023713135,2.5003139286242195,9451137.908309253
68,5.551080930599577,0.06391403094449631,2.5192867663062604,9428962.981335878
69,3.8034011902801232,0.04927883967725607,2.500309351654097,9423222.381298127
70,4.656536748707688,0.050211247806222714,2.4637406762482223,9227823.129068956
71,2.360097436974176,0.06787489895898505,2.4727889153318063,9258456.133885346
72,3.2202430457816025,0.0627781922581679,2.3589153245385663,9083645.46953982
73,3.8886870169357537,0.052531081215564816,2.407173404246349,9174615.194211544
74,5.521755402143611,0.06278577122098114,2.38653939259482,9048286.711339552
75,3.048018507133232,0.05296849282048627,2.4320754078138944,8938616.160774786
76,6.62411346290867,0.043490962092966746,2.407094738624909,8957385.031409092
77,6.576067055248486,0.0536871141469952,2.392371465837861,9023104.474496163
78,5.187657104016756,0.060699902954037536,2.473283654487066,8823680.237148484
79,5.791985597585582,0.06015923611375832,2.4124996747042466,8970571.660528548
80,3.1162250640812257,0.06799111916879928,2.4657097391004377,8976298.637727428
81,6.1760011731994355,0.06778535698531396,2.4506423606974423,8967475.738108028
82,2.6555042960865625,0.07411087534495542,2.3994879813269376,8861774.267434016
83,2.0865467986974284,0.0856305942036877,2.4219092295951232,8825814.286531864
84,2.018243535379599,0.07843873077165041,2.4948544893012654,8888445.471053692
85,3.643420771760418,0.0752909791019292,2.500929920589345,8992689.000267005
86,6.53846590469751,0.08432478689174325,2.497686466157566,8831495.919421658
87,2.221326730734696,0.0809192067244549,2.5762825095822754,8819569.810227305
88,6.4089167950047194,0.07808622478192462,2.5392411943715616,8851537.285479095
89,6.662278743100297,0.09295627546468703,2.5518178968158782,8949539.447176453
90,2.631569825455693,0.08993480334849506,2.571572808337591,8849344.537039092
91,2.18423875905355,0.09536821917258348,2.6575702341398153,8867582.2166039
92,6.473483310503804,0.09698415101375094,2.715848678570105,8788552.24996878
93,2.2408476286504024,0.09601541111528657,2.68748875600909,8722256.812255621
94,4.608203514786226,0.10324955107658054,2.724196697426527,8763656.285583943
95,2.0834700564171147,0.11768654475961292,2.7428035153693524,8834710.34918794
96,2.960982945289669,0.11894133724536093,2.7512322240502094,8812668.76186805
97,2.945894738852319,0.13294441857643588,2.7406166593553354,8829072.1141478
98,4.634854535098708,0.1278754068536793,2.7418961758439218,8896696.689180963
99,6.017632549682382,0.12531502012923323,2.7637966294781457,8941127.44797047
100,2.220805925663724,0.12873392792104094,2.7725813888753645,8912536.842080295
101,6.921147689287323,0.13407125943692025,2.7548485872812125,8886685.114238787
102,3.0062043582931928,0.14239018183568392,2.717677989313312,8940246.83637345
103,6.193489490135438,0.1255215806077883,2.770902842940383,8975590.614855729
104,3.6164770819140983,0.12188323799388828,2.739152619393513,9106119.477134187
105,2.147740289151182,0.11849689788529337,2.7099496322189167,8971486.005875599
106,6.462754397839648,0.12141751824603199,2.7116926089136766,8925029.017963108
107,3.851699305752722,0.12244264733107016,2.6662940648530475,8960599.768367441
108,4.620938744012431,0.13570636088498855,2.6719112352903673,8923965.98242639
109,3.56177698948205,0.1273351701585364,2.7004276905943034,9045838.47492694
110,3.2045839478452898,0.13337538600707893,2.692033532668801,9161439.132367214
111,5.329866402542397,0.13106858276712044,2.7002847964849286,9238083.969469335
112,5.741086639070244,0.1188582414394226,2.781506108716915,9431783.190522058
113,6.819347623271047,0.11942445905775068,2.7627467320557164,9406204.209753506
114,6.2631685366223575,0.11649462692480876,2.8176340978386496,9281226.24440144
115,5.891168067613326,0.12533285108656245,2.763219627112391,9173463.796060408
116,4.85080669665613,0.11701791679607496,2.734004654622658,9007787.64693546
117,5.598392199850416,0.12899111499518073,2.6724439735467604,8966361.336201001
118,5.51443111639623,0.12345376076993696,2.691442828610917,8859873.246578781
119,4.496753104932894,0.11816011991710682,2.648569129056457,8990516.205959005
120,3.660339335656537,0.12465639248150627,2.704324975933828,8852165.459949737
121,3.3721205324826924,0.13030859464030478,2.793339152667225,8956317.330713332
122,3.6438030137606763,0.12464978949606467,2.768930402826594,8986483.46498188
123,3.5402586489622903,0.12219047484840054,2.761708881223718,8958414.425194306
124,2.9316669664824158,0.12225723283135721,2.704759022265273,8795315.454080358
125,2.768396908296216,0.12667289350141317,2.727830001959034,8765000.649057444
126,3.1689864384548683,0.12578424121510445,2.694688877418595,8735208.202586226
127,2.2430261337029695,0.12700671190686433,2.576077898063707,8710478.389187269
128,6.785093114623414,0.12848418733592262,2.581197130699936,8733703.577064924
129,2.73749355543296,0.12418769657208104,2.5859044777839304,8824873.172413398
130,5.414680608251757,0.1211535279664986,2.66516484889807,8834542.393535241
131,5.321431203156193,0.12066238492650629,2.693408976158014,8909072.810616964
132,2.191123230737416,0.11778667255213124,2.610839661807363,9093958.00317695
133,4.351589108100655,0.1177172902646211,2.6094550532595226,8973303.624876471
134,5.549268131051957,0.1267250345508188,2.6155828854290664,8994536.565246869
135,6.5047296597765705,0.12984659113213828,2.5537521230648115,8925463.131343175
136,4.316083420530248,0.1281536877463284,2.498161947955554,8849344.306901658
137,6.619068199013378,0.11586126767683916,2.5539708102662395,8902514.099990513
138,3.0016115849652465,0.12113028911956458,2.5836484142730782,9167645.812817538
139,5.60868116965753,0.12107282844711362,2.5922483137589047,9016939.808347384
140,4.366664172364436,0.12947938478071405,2.6763299014118314,9044939.318223348
141,4.969337530310355,0.13389153298379275,2.640418413384242,8968621.555361517
142,3.093277117170744,0.13653388437615926,2.74976632120364,8924529.222589325
143,5.227884454415766,0.11395177528515561,2.8309464384243612,8993600.921956612
144,5.7304750075714,0.1079779722281116,2.795723935579948,9145376.303577712
145,5.255755252514276,0.10943685630080856,2.8557580977222123,9053524.710101346
146,2.4830920945886086,0.11423205513261439,2.8992247304698973,9057744.624216981
147,3.0987034765595483,0.10071788239007368,2.9240389400098703,9064788.918612523
148,4.249439028286535,0.11170685272034733,2.9274914791768634,9208528.933777146
149,3.3921286290191652,0.10215253643852659,2.9023873165733853,9182246.217614954
150,4.258905175104123,0.10459971718338065,2.964141763790783,9139946.391812798
151,2.7944456307855905,0.10353356765424704,2.9249617668211085,8946903.614590047
152,4.126499097390737,0.11625280200928702,2.892875524962387,9081843.929816553
153,3.11501841470875,0.11524701178411949,2.8712777286461955,9001352.948252963
154,3.1158224501014287,0.11541191608176146,2.912398600370156,9144772.914862733
155,2.8424647626322135,0.125546909798173,2.8874810773982347,9320492.94468374
156,3.2436962059606262,0.09926109229608318,2.917243477372645,9428297.664095752
157,6.387012359552017,0.0817171807532224,2.913994445617592,9407782.328159923
158,3.66845683215914,0.08995581520063341,3.012359907891539,9223160.73593206
159,3.5794110965513886,0.07103961593118345,3.035108080120387,9117494.530560583
160,2.277118597981914,0.06368358310104275,2.969738336307773,9158089.055650825
161,3.63895894994371,0.0548267033651004,3.0126059479105773,9409657.956810625
162,2.422852713725597,0.0668628627302173,2.9374402284891143,9429542.084094949
163,6.1758818041451295,0.06334574859049097,2.900435432115438,9430525.010530464
164,6.816892801058344,0.07132774018513759,2.8746405087693874,9386309.74991729
165,2.0528938844340914,0.06571093430638449,2.9027432862877474,9527859.798959984
166,2.1935129704363083,0.0639030125997581,2.79273526753248,9564736.29636471
167,2.1107563557906848,0.0712872976288253,2.835344409532619,9594405.408159789
168,4.292539887531408,0.06372691870668253,2.806043834755334,9629902.94847754
169,3.0390549724695948,0.05870533663314342,2.72193507926749,9770340.984228922
170,4.6451578847998745,0.05737334240849586,2.72940299356342,9763289.898361145
171,3.9582552529601847,0.06774443131499941,2.6612429645937925,9745473.476721067
172,4.394162338542916,0.057962951045887195,2.7204364383012174,9701926.631245699
173,3.214853392659151,0.053423375988135485,2.7782064658287484,9651753.702345142
174,6.327799805529393,0.0664012203947728,2.8404691553558443,9785835.039457733
175,4.919459907440454,0.05653231407219332,2.9366449383129187,9775358.12493769
176,5.173050188643002,0.0661966652283834,2.948175848886983,9812096.909065722
177,6.132662606864733,0.06977470590252041,2.929645508447944,9675745.113261148
178,6.286086536823779,0.05907447590491628,2.8763658248687265,9600977.33730601
179,5.955528961755712,0.06868744169246674,2.8462501669026716,9539644.424946891
180,4.094057455844755,0.06157892549072666,2.8578467606728912,9412965.051172564
181,6.910264863055929,0.06573481878469019,2.830710326323059,9148945.779405566
182,6.579492987363537,0.056988587509507804,2.7971056203055498,9210400.95773071
183,6.319181436906178,0.062073829690837044,2.706690693218017,9076235.066539092
184,5.315934854132092,0.0707981196945156,2.662223485934439,9217270.415810617
185,4.955092612487372,0.07363204918475572,2.7187549278125682,9135335.565772124
186,3.9676988682371235,0.07419683193824575,2.708976920325964,9053169.101090694
187,4.8379200644733285,0.08113354866871349,2.7526745853680783,8989714.034464918
188,6.977587753447713,0.06728329805935998,2.8156679716892583,9098417.803821255
189,4.709098137588518,0.07186624257157075,2.751766799582554,9050324.83573689
190,2.585141832919253,0.07899587674336038,2.687631728486251,9085004.882829003
191,6.577539723996955,0.08348835598411232,2.6918412483082395,9171696.02381343
192,4.976149756527395,0.08699267262793164,2.6857295254520914,9265960.773927528
193,3.56428814799548,0.07643249143174155,2.7109511205715227,9100255.619604805
194,6.814517976797571,0.08327170236384016,2.733982349401927,9019179.353063427
195,6.928375522845985,0.08434125270274914,2.6920782809899335,8947755.796028791
196,3.8629037031454487,0.07679490229938445,2.6377488348705476,8900162.604522282
197,6.874198985578201,0.07799509434586742,2.6096237295404854,8882772.726067785
198,2.228472505543916,0.07916850642849158,2.6193199946220025,8819302.340515152
199,2.0910317966019143,0.07921944101131373,2.675660840933524,8949507.5559602
200,3.874868634460474,0.08625577154531779,2.7907755661775484,8968999.836713549
201,6.9420219391616484,0.09039419033878184,2.782084052049969,8999049.226791807
202,6.775164754912737,0.1038090339222308,2.893326727578801,8905118.055821009
203,2.479245511691242,0.10540733708788533,2.888194745447216,8927088.370725496
204,6.945556799546935,0.1272598084193063,2.759783338666719,8826253.667678807
205,6.410154897499076,0.11940493824847065,2.797975689728081,8890791.093590025
206,5.9951916376728445,0.12235859389367403,2.8512302394005227,8676916.272892348
207,6.390578471743459,0.12428510775094975,2.8488483277656664,8641263.291846864
208,3.5064973579843848,0.10932450239627392,2.8535434538606563,8552351.562276863
209,2.2074388259986275,0.10879391758619474,2.846868651496831,8614019.766024802
210,3.395933282956096,0.08740981854989481,2.8892947498182635,8520970.376136625
211,5.853050595980767,0.1090799519840178,2.869529929117531,8589153.52756566
212,4.0965336971955235,0.11845858255339596,2.7845496571138884,8652380.98283304
213,6.839227945122136,0.11994142454666117,2.822838974374549,8715023.278929794
214,3.7669725236228313,0.10316724022230156,2.7713713110596134,8626059.495033467
215,2.1349168521744133,0.0893308146898305,2.7094684421451483,8728850.934217002
216,6.477342579174881,0.08614057668267165,2.608272367030894,8931545.866218144
217,2.0134130301336093,0.08288881639422647,2.6419943738264684,9069798.327798935
218,2.7448347965034547,0.06715473151347906,2.62441697485534,9071972.019601414
219,3.43892639862969,0.06633406001867526,2.5870095831713376,9129212.399077311
220,5.8612716521937935,0.06262623006285181,2.6263109030572283,9048966.61779613
221,4.660928896945526,0.08499700558343187,2.64505022622479,9080734.369141987
222,2.8468069285985935,0.10647586256901487,2.694902702660826,9126023.25623627
223,2.8097599036622785,0.09394152807396179,2.675486346749192,9332846.468753928
224,5.451754645053356,0.09622265106577871,2.7374111629781486,9315145.416468399
225,4.8283453416582045,0.09305805203309382,2.7925103820990427,9252460.900392102
226,4.7223896320479675,0.09724512785565474,2.8359024737831833,9065452.143284114
227,6.855790578475082,0.09032232626346302,2.9110526615272185,9092732.592532642
228,6.457381836658285,0.1055906028852953,2.878067725954905,8998940.506674053
229,2.0294774969932643,0.09106679570208366,2.8571550485064994,8959247.55845015
230,4.672822503667753,0.09607567068067405,2.905366589005447,8969147.15460032
231,2.215484765017516,0.08958301326889884,2.947588280921174,8753615.328681784
232,5.158756297344434,0.08646934034262634,2.994107827689046,8872889.576269865
233,5.599921932013068,0.09377333238971242,3.047802489066071,8961528.674600085
234,5.625498230854633,0.08933310394366564,3.0110281523581524,8976808.237738652
235,2.412897017405384,0.08087063068072532,3.063607272901969,8941384.116978327
236,3.768773528915383,0.07688567590572268,3.0639505878147766,8850890.51502355
237,4.299360375232036,0.05293570862564377,3.084602272114255,8664164.095666567
238,4.47054322772714,0.05065709615144362,2.987267465038768,8626401.623654999
239,2.536473750738055,0.05829718807827955,3.001258984370843,8607242.50896986
240,5.432874982132589,0.03767848651495674,3.010140165903834,8610419.93060286
241,5.090182641083639,0.04232242565415567,2.950791498574769,8555013.71419769
242,3.803819137382504,0.04911834093453901,2.9241271587391586,8397678.043741329
243,6.814914491893317,0.05638979249866974,2.936123379622174,8372178.528066152
244,2.1626683577937076,0.0735394863363904,2.9487552475209546,8391259.602361692
245,5.4715241149843035,0.062404045156521974,2.865244923648718,8426579.462736383
246,4.398051760378839,0.062115121887180026,2.8517717256945074,8366237.487227651
247,5.8726018286448225,0.04254527020664321,2.833252881113671,8414074.00119519
248,5.82539844863867,0.038663037119448525,2.8567837326258023,8298371.423890235
249,4.335440597363899,0.04284018933679431,2.8546335803249656,8288968.821382644
250,2.92195110993743,0.0431022629836087,2.8742238957131776,8375836.572758989
251,3.482213564948329,0.04148557272702704,2.9480260802221547,8373421.2953103855
252,3.628630224332375,0.04223657957223087,2.9222421501727545,8561222.046648035
253,6.915905000579787,0.04663116645271336,2.8988645644589326,8520296.686422493
254,6.857364959126073,0.03635060089723054,2.875099847684027,8498910.086431194
255,6.204864874314136,0.020127073492225686,2.860599641543012,8450233.085946143
256,4.264126707380015,0.016495635228953195,2.8563285383528596,8606814.78219937
257,6.352361986673232,0.02152629225680325,2.9218830984612434,8415558.080628438
258,2.174403497786943,0.020671067097301023,2.9698708861122993,8435256.02833598
259,6.510303126715424,0.010719765097934118,3.0031352930551183,8421913.466088323
260,2.9801000412703447,0.016716595292193978,3.041957359139031,8572800.883241812
261,2.3261381267115455,0.016380986883839193,3.0664281870509447,8614591.391240695
262,2.190924676204411,0.013146117028134396,2.9245661660725064,8757164.86774582
263,4.2842946409161975,0.010118728156298475,2.8885293303093738,8723739.068827366
264,5.756076392726484,0.015541743062092835,2.899635507858007,8705667.462074284
265,2.685455826766106,0.027504843159547078,3.0319222766788245,8757065.055249134
266,4.784755428731441,0.028062343891144707,3.074638903436359,8798109.105549026
267,5.361891218548798,0.020237590204336693,3.05758371371679,8746703.787137562
268,4.926749075447941,0.015517589357801096,3.0634181022194626,8918026.292651732
269,6.154098141107688,0.018972421861808413,3.0950605941324514,8782559.40169801
270,3.811140713386086,0.24653483467035797,3.084613466839799,8617201.917762997
271,4.122924525512684,0.22838704157020984,3.135189108429848,8573125.33401073
272,6.605888808558161,0.2248070157389068,3.1744994048961948,8549318.060389109
273,6.2505173260258005,0.231012205415051,3.196550115283386,8595937.174477141
274,2.2695106854048017,0.22127772342775637,3.1865842156773945,8518467.161987316
275,3.1612609036358665,0.2227044037314728,3.073280031080883,8486223.293494126
276,2.303514352950426,0.24177341401151367,3.0304452502124337,8582277.01600045
277,4.181581978520235,0.24700076946092733,3.054528381231941,8376554.258610796
278,2.499562202010451,0.24206617896657973,3.048320137980113,8399840.810307058
279,6.518356398893212,0.24669951731340364,3.0485350995388534,8427530.051720195
280,3.518875344398061,0.2482681232820609,3.0156401194537668,8469741.045231055
281,3.246094961109174,0.01106297604700679,3.043031259982916,8581022.686911216
282,5.670106500011469,0.24718273056295018,2.9711844217951415,8527935.897568613
283,4.46412130148774,0.24535350350742718,3.0049445375712285,8507689.447671209
284,3.493164973856416,0.01700633774874971,2.9080375656022746,8380170.004174385
285,4.18580337583073,0.030610711828402214,2.871352697350093,8212442.161150162
286,2.8964926205151134,0.021990874211438603,3.0058685918354797,8262262.710146363
287,2.4072903618113317,0.026760603054924073,3.061363129576119,8189213.929931805
288,2.68172195817278,0.028811301241999137,3.076273984226689,8177041.732844118
289,4.997998694811157,0.023652003466843718,3.097800413036633,7828217.451440822
290,3.2960210779928567,0.02182483419018812,3.120382691211907,7720686.920355522
291,3.0287012805601323,0.027859454908943534,3.128360093135197,7686290.422020257
292,2.532847680847442,0.019017468216929997,3.1217356318432667,7684514.248867762
293,4.2619129443499295,0.016136596549009594,3.131559724112882,7623980.605756673
294,4.071155273268489,0.0196276614117189,3.2246043394361132,7299564.765594107
295,5.602092191856528,0.02238212376089982,3.2519188541335846,7124820.897444705
296,5.673156465759477,0.03753522254732344,3.263772506585532,7182110.1094772145
297,2.121275856597226,0.026197803136197774,3.2740893315457815,7266024.672512462
298,6.996971095821214,0.03510384728840227,3.2478383601572967,7249922.392645532
299,5.906963211527956,0.03460096747776712,3.1762772191545903,7096005.314260644
300,2.1735452444098584,0.05950771386117623,3.1805888884607025,7319910.450446724
301,2.0016303757374234,0.05513409176872567,3.185808163098955,7359143.856031217
302,3.178642085277146,0.06317095662641745,3.1910135432919198,7338394.924596458
303,5.99195999404407,0.07575950886002523,3.241469237962556,7237414.480406461
304,2.675876361250899,0.06560476852307064,3.2087322783452787,7211864.763293965
305,2.9143457171654923,0.07397031801478207,3.2519111516193546,7288228.653978731
306,3.1892139550743854,0.06995766880021667,3.2271178481078766,7316643.337642601
307,6.842038653791954,0.06083373814701059,3.20967882770112,7369125.635513774
308,3.574917223696927,0.06012912493777605,3.180398414276495,7437438.728458027
309,2.722654340628672,0.055695067345857045,3.2159772147763417,7545714.698303922
310,6.377702740424752,0.04769224770589682,3.1569889246686533,7555631.997972773
311,3.957804889355947,0.04805273249245727,3.143351557014146,7485981.6208362905
312,6.848272030832867,0.0373348172688593,3.047460596417395,7653854.072896147
313,2.5405926254761635,0.04013907599049313,3.1104841850874854,7648405.900123035
314,3.4859629022292715,0.03181023595514705,3.1365702454440036,7532956.443427458
315,4.1683779472210905,0.03624022899077735,3.108080334486495,7288908.009803847
316,3.208441700544634,0.037115645422553224,3.0983115698167447,7370568.797798376
317,2.0463160419799165,0.04103215592132708,3.2188806901055367,7240161.79608374
318,2.8783088160755086,0.042566612500242317,3.2642116915807504,7161598.283769286
319,2.946382079746136,0.03591927853973068,3.2490805413908768,7130395.686239927
320,3.0479513714470357,0.04169740467126546,3.253340147399743,7094650.731867231
321,2.2226016710142154,0.040151184633498545,3.264881426547899,6798423.155456959
322,6.53146192930563,0.02978873551693792,3.266457173364421,6735129.975339155
323,2.1286472635978777,0.017859017591889396,3.2891921564087188,6721312.365471425
324,2.9914938645048674,0.018739668817783474,3.2823888593685253,6740162.6677088095
325,6.91436766227518,0.012434633593387102,3.1560337444825364,6762111.345488275
326,4.628848887112893,0.24973856947918366,3.110414529935699,6808958.473379561
327,2.676818273739433,0.24669066818938004,3.135584919372029,6783619.1635063775
328,2.7123008820607106,0.012100058077451792,3.1927502897866673,6881937.418951609
329,4.959704011898592,0.017007303659995747,3.121548995459205,6812309.071618858
330,4.220308424001989,0.0231064514238395,3.089448676486986,6831260.486900022
331,5.49868270256107,0.019413447767310018,3.197728112012708,6679902.064126468
332,4.859982035499277,0.020953520494929066,3.22170560281474,6652394.19213491
333,5.607823916653593,0.24715785209145194,3.2732854505602367,6580619.932895329
334,6.345467672782724,0.24437224632019328,3.2706483995486364,6686774.542705027
335,5.483330178902174,0.015370027563539612,3.291498076338578,6577183.192230878
336,4.779231261929752,0.2423347165889333,3.3305985349690332,6617030.103696842
337,4.990620035610409,0.24761191033457242,3.3695966180890156,6612978.938118275
338,3.7175496833598407,0.016797106460993638,3.40398596758798,6553704.716800183
339,3.495499296513455,0.018733277890779897,3.431612208962659,6622161.28341435
340,2.2894044158491935,0.023057327317623253,3.420827505181653,6744883.523469444
341,2.4550049305616026,0.04397398455604529,3.3760828356781656,6914680.751110973
342,6.479346468799733,0.05362863182522471,3.3560654383617923,6753490.231954498
343,6.565614116522977,0.06016052890081911,3.323408363290895,6703850.803199929
344,2.7942083536764706,0.041160851607837994,3.2977687677853846,6688810.607570581
345,2.2497580851432195,0.04368550941111081,3.308758123172772,6749762.567548365
346,5.726803159619643,0.0349104679881804,3.353181263617815,6722598.072320139
347,2.3990986291153398,0.036668087866803395,3.3179838328721405,6671385.524491859
348,6.342527107958944,0.03666784471740847,3.339057181890487,6830283.59974525
349,5.22482952501745,0.02676181911580478,3.3634814239522646,6890517.047140354
350,5.507702433899057,0.02684473625042672,3.3134073690218058,6901760.654540921
351,5.392408281075812,0.021115905019418495,3.295438039772298,6861050.918700772
352,3.15504593839674,0.022664527480124128,3.2859977409089747,6892019.61902233
353,5.043036757484726,0.0188980869162864,3.3295743253034558,6700039.932196861
354,5.933693446779217,0.02833743275744781,3.3785928404932664,6658926.457281266
355,2.8593826049888156,0.02486983587968696,3.3546002196074625,6757148.36505067
356,4.878811301042527,0.01818597580476596,3.452123577594088,6729225.95202071
357,4.714024869421081,0.02854624495644925,3.4568455192226897,6662845.207941162
358,4.387888857315688,0.03210071570417347,3.4150746005708696,6682966.5169469705
359,5.535196890049343,0.0352477264159108,3.5000667924336106,6719681.865610588
360,5.934893162032835,0.02029059714990955,3.4648351415094427,6639082.457335521
361,5.527893658259666,0.026636370818158842,3.3803663362572784,6681701.114962106
362,2.945366309794663,0.03415050296105306,3.4334001979599855,6533804.468809029
363,6.106022243870855,0.039281894358033975,3.528111807807659,6523270.721471103
364,4.316947949861473,0.02916291996711038,3.590947249828328,6486472.365195917
365,6.979955111095791,0.019585388375395134,3.598134741398465,6562367.856801259
366,6.016541193370965,0.01895280047820697,3.6372345802214383,6742140.566698484
367,4.6308486882373785,0.24897951305965896,3.5978897707908297,6633886.536918043
368,4.625028185888935,0.24169895296624413,3.672488757127165,6602754.336193949
369,4.053459877935189,0.24152082035375932,3.7370127646461864,6572270.140092126
370,4.610019539687794,0.24621998473016365,3.7748493399691414,6528538.1537865475
371,3.864185630964741,0.22850221415410663,3.8651171900510786,6573763.660107686
372,4.3264424175473435,0.2354992970026565,3.833577488347352,6621705.02156368
373,4.684481028838715,0.2358369585764512,3.7467123803762616,6484761.671718431
374,6.403334161122668,0.23008427323784666,3.815959856488486,6537779.589857166
375,6.82438037136917,0.22340426628497723,3.8160400575635065,6481829.447223941
376,5.743204614146104,0.23317954697796978,3.732164909291864,6447402.618472863
377,3.4416261889137925,0.23624933881702712,3.71413827780859,6472354.540074862
378,4.073076695906494,0.21590251606312189,3.884171060559353,6379527.711928395
379,3.8459829409537507,0.21635379305568958,3.898731427260024,6309987.684813476
380,5.702107013691422,0.2094520762567393,3.9085668627068757,6264587.767107479
381,6.110877573056346,0.2175620111212199,3.873484943803919,6245958.539633982
382,5.557364543870993,0.23413043237791953,4.022454567284792,6278383.115895108
383,2.9311503827321457,0.23762010479398885,3.992284756297551,6331686.762208443
384,6.377665242116887,0.23263136204979862,3.990346322575136,6378031.512976554
385,4.28161546168755,0.2259569829649317,4.021741470572318,6550366.308437646
386,6.239295232457329,0.21376630335641286,4.0383480581599756,6590342.211616438
387,4.88483140080157,0.20658382347139248,4.05204365767995,6655153.093530064
388,5.027295899463812,0.19785048877268457,4.00189074978046,6830390.570542007
