"Date Heure, GMT+01:00",Débit d'eau échangé (m/s) - pour les meilleurs paramètres,Débit d'eau échangé (m/s) - quantile 0.05,Débit d'eau échangé (m/s) - quantile 0.5,Débit d'eau échangé (m/s) - quantile 0.95
17/05/25 21:15:00,-3.706927653723824e-09,-1.5420145160760512e-08,-5.59513546605217e-09,-3.2790008486216493e-09
17/05/25 21:30:00,-4.23310941854993e-09,-1.636550450712093e-08,-6.1718918864528405e-09,-3.8468841445649105e-09
17/05/25 21:45:00,-2.7881486008851653e-09,-1.3846839230780006e-08,-4.5050532193613435e-09,-2.2038881830610535e-09
17/05/25 22:00:00,-1.7143434449806705e-09,-1.2030373142124517e-08,-3.2049518594590154e-09,-9.776554010798577e-10
17/05/25 22:15:00,-4.2994485749403566e-10,-1.0093106794784035e-08,-2.055057457539533e-09,4.80911921396654e-10
17/05/25 22:30:00,-7.670755697297693e-11,-9.421267321840787e-09,-1.7052852463450563e-09,8.907869997187845e-10
17/05/25 22:45:00,-1.9025890585222527e-10,-9.356373453783817e-09,-1.8087061848248709e-09,7.705076021657931e-10
17/05/25 23:00:00,1.030015406300322e-09,-7.398351264953362e-09,-1.2767525925383438e-10,2.2956758716219383e-09
17/05/25 23:15:00,1.1274601044442001e-11,-8.541147344942601e-09,-1.573626784434623e-09,1.0020196894444666e-09
17/05/25 23:30:00,9.827023639275012e-10,-6.868704716112006e-09,-1.5403937847491278e-10,2.2294428525526655e-09
17/05/25 23:45:00,1.1947051126171004e-09,-6.256509976765301e-09,1.8753341934907297e-10,2.4960484790170767e-09
17/05/26 00:00:00,1.962787266052146e-09,-4.848055734640866e-09,1.0374171521831954e-09,3.4744782606566105e-09
17/05/26 00:15:00,2.019915346096468e-09,-4.4303027912917514e-09,1.120650461317041e-09,3.5347933469154214e-09
17/05/26 00:30:00,2.6162110255967264e-09,-3.249214897138586e-09,1.8106288690589167e-09,4.2853534054643205e-09
17/05/26 00:45:00,3.1222593399604648e-09,-2.19600537754161e-09,2.3711808072590657e-09,4.918093043926319e-09
17/05/26 01:00:00,2.967334156167567e-09,-2.058822001771432e-09,2.240228225147689e-09,4.696499633638496e-09
17/05/26 01:15:00,2.885593319845725e-09,-1.812608063644916e-09,2.188639047773222e-09,4.566305111808333e-09
17/05/26 01:30:00,3.5549221344410853e-09,-5.521407775432863e-10,2.9258520051200776e-09,5.402047253966202e-09
17/05/26 01:45:00,3.94797261549229e-09,3.049127061949264e-10,3.373501700210113e-09,5.88124970946069e-09
17/05/26 02:00:00,3.2109963576942846e-09,-3.2474534172877156e-10,2.636900031660616e-09,4.902521055782927e-09
17/05/26 02:15:00,4.349580251528096e-09,1.6487377019203109e-09,3.869712550397253e-09,6.415101783119326e-09
17/05/26 02:30:00,3.953786187338437e-09,1.4410309612244987e-09,3.4909164448038155e-09,5.797681446040315e-09
17/05/26 02:45:00,4.097424621818391e-09,1.8992218908664427e-09,3.6805039016485352e-09,6.115920214710968e-09
17/05/26 03:00:00,4.46128822773062e-09,2.641920460177971e-09,4.209099735419386e-09,6.477341774058232e-09
17/05/26 03:15:00,4.292021404950219e-09,2.6284658893871438e-09,4.084642402091276e-09,6.223034088037593e-09
17/05/26 03:30:00,4.792949592768991e-09,3.0873577028245336e-09,4.792949592768991e-09,6.972011856731797e-09
17/05/26 03:45:00,4.726801172694195e-09,3.0935400907594612e-09,4.728781810570126e-09,7.449076466770066e-09
17/05/26 04:00:00,4.779009188382588e-09,3.1939995093210882e-09,4.7837080963120115e-09,7.82092168805093e-09
17/05/26 04:15:00,4.81738782198704e-09,3.281984239933422e-09,4.824640242873102e-09,7.891558517769681e-09
17/05/26 04:30:00,4.751803839297963e-09,3.327098596628275e-09,4.760849492413399e-09,7.717128269746354e-09
17/05/26 04:45:00,4.260641617293004e-09,3.0221798397178645e-09,4.431008893135413e-09,6.983774447633095e-09
17/05/26 05:00:00,3.999891529105071e-09,2.9178730542867015e-09,4.20837809045338e-09,6.550465059262933e-09
17/05/26 05:15:00,4.88829465794538e-09,3.818750204942489e-09,5.333057995215995e-09,8.121693539919761e-09
17/05/26 05:30:00,3.856593266959862e-09,3.023028938287098e-09,4.273679632404992e-09,6.5798397841376755e-09
17/05/26 05:45:00,3.6528449154360487e-09,2.957682099236081e-09,4.153276833562813e-09,6.21590556804108e-09
17/05/26 06:00:00,3.950841875877131e-09,3.323636921237494e-09,4.511394813278002e-09,6.582443923264236e-09
17/05/26 06:15:00,3.2249387604821322e-09,2.7829669679846347e-09,3.6809091330525234e-09,5.767863964223352e-09
17/05/26 06:30:00,3.0971178954786183e-09,2.7311122252626774e-09,3.544360804852431e-09,5.901985122847009e-09
17/05/26 06:45:00,1.8449827221544979e-09,1.6218224541120208e-09,2.1562591712154244e-09,3.849479845996484e-09
17/05/26 07:00:00,2.0297554748083257e-09,1.825382289766253e-09,2.4155080158294595e-09,4.2681009837508554e-09
17/05/26 07:15:00,3.7389899509854274e-10,3.426785244453612e-10,4.353529758915897e-10,1.4271828163714417e-09
17/05/26 07:30:00,-1.2149138362005374e-09,-1.8462208428715599e-09,-1.2261186510542643e-09,-6.031036781095622e-10
17/05/26 07:45:00,-2.360544204549342e-09,-3.6032909989103246e-09,-2.394157316842893e-09,-1.773797442261582e-09
17/05/26 08:00:00,-2.749266370116743e-09,-4.195745972879195e-09,-2.7729130103182342e-09,-2.053623715525532e-09
17/05/26 08:15:00,-2.8160360709961196e-09,-4.278477572228212e-09,-2.8345619185188298e-09,-2.083141659170451e-09
17/05/26 08:30:00,-3.1280840140368582e-09,-4.743038406473943e-09,-3.147780258672128e-09,-2.3127626480601293e-09
17/05/26 08:45:00,-4.106314399621169e-09,-6.238846328443515e-09,-4.2105376962808805e-09,-3.098066470030858e-09
17/05/26 09:00:00,-4.091132765893235e-09,-6.26288088056981e-09,-4.1848231546737225e-09,-3.0955764618312287e-09
17/05/26 09:15:00,-4.57368809492209e-09,-7.407439550632944e-09,-4.757172433755841e-09,-3.54848062045221e-09
17/05/26 09:30:00,-4.4111247987643765e-09,-7.233273535689477e-09,-4.7912283029916125e-09,-3.4444842533787323e-09
17/05/26 09:45:00,-5.286353577105274e-09,-8.739364787402337e-09,-5.852109463688748e-09,-4.26657598140423e-09
17/05/26 10:00:00,-5.384225953974919e-09,-8.921464456079775e-09,-6.101783078804601e-09,-4.410234399898627e-09
17/05/26 10:15:00,-4.92913976302134e-09,-8.169081411324441e-09,-5.626222154830884e-09,-4.079222737374266e-09
17/05/26 10:30:00,-5.655445889374278e-09,-9.442875814613672e-09,-6.440729283241353e-09,-4.79434580924476e-09
17/05/26 10:45:00,-5.892841770105406e-09,-1.0021982355112868e-08,-6.704752752995091e-09,-5.0803237172658555e-09
17/05/26 11:00:00,-5.876231501389384e-09,-1.0176719023036185e-08,-6.6799259457184235e-09,-5.1494262187645745e-09
17/05/26 11:15:00,-5.968039396009317e-09,-1.0525107008163559e-08,-6.774813154919457e-09,-5.3167608093929175e-09
17/05/26 11:30:00,-6.533228624761023e-09,-1.1693372492516119e-08,-7.399854506928705e-09,-5.9017786213644285e-09
17/05/26 11:45:00,-6.110381089996508e-09,-1.1154112300459929e-08,-6.913134065200666e-09,-5.581082707095675e-09
17/05/26 12:00:00,-7.065501073100222e-09,-1.3004195942301067e-08,-7.972466242733844e-09,-6.481668091140591e-09
17/05/26 12:15:00,-8.216819225026484e-09,-1.5181621293436365e-08,-9.253390054198007e-09,-7.560195136591119e-09
17/05/26 12:30:00,-8.555610442328998e-09,-1.5858196533713453e-08,-9.619677499017598e-09,-7.896721498923398e-09
17/05/26 12:45:00,-8.460934175502643e-09,-1.573531704934794e-08,-9.496827324539936e-09,-7.838910853763537e-09
17/05/26 13:00:00,-9.93916504654635e-09,-1.850566455630087e-08,-1.1140645739260435e-08,-9.21917120422222e-09
17/05/26 13:15:00,-1.0981058728987136e-08,-2.047003988536744e-08,-1.2295533480255472e-08,-1.019888884457032e-08
17/05/26 13:30:00,-1.0382096071737124e-08,-1.9569997178336962e-08,-1.1604184280145091e-08,-9.680920065591181e-09
17/05/26 13:45:00,-1.0634163771783278e-08,-2.0509332898654975e-08,-1.186684528420301e-08,-9.943776468901433e-09
17/05/26 14:00:00,-1.1217322182233147e-08,-2.1854447140867705e-08,-1.2501755186633545e-08,-1.0508630410299702e-08
17/05/26 14:15:00,-1.2445951824702206e-08,-2.3996809872528502e-08,-1.3862660352970124e-08,-1.1664860188886905e-08
17/05/26 14:30:00,-1.3286815203628066e-08,-2.5672269643450818e-08,-1.4786857960302768e-08,-1.2466370158392692e-08
17/05/26 14:45:00,-1.2491755185806142e-08,-2.5372486334163113e-08,-1.3870987025654813e-08,-1.1775920683021468e-08
17/05/26 15:00:00,-1.2857978681779514e-08,-2.6530319274797876e-08,-1.4256910318977134e-08,-1.2149308226128142e-08
17/05/26 15:15:00,-1.3919905228476637e-08,-2.8531246698548784e-08,-1.5425881016994936e-08,-1.3158516054545544e-08
17/05/26 15:30:00,-1.34856321665211e-08,-2.868406312472871e-08,-1.491299883582542e-08,-1.280156958216594e-08
17/05/26 15:45:00,-1.4721207364232214e-08,-3.090478628564597e-08,-1.627390133762674e-08,-1.3973391332910978e-08
17/05/26 16:00:00,-1.3986142910482613e-08,-3.013535732065975e-08,-1.5420637211605026e-08,-1.3343299798407315e-08
17/05/26 16:15:00,-1.580074915352725e-08,-3.362492861924693e-08,-1.743064004244843e-08,-1.5047092460918066e-08
17/05/26 16:30:00,-1.485408684942513e-08,-3.204156939773384e-08,-1.6338461250597902e-08,-1.422457973632163e-08
17/05/26 16:45:00,-1.5668877750840693e-08,-3.3808522204026303e-08,-1.7231139182172228e-08,-1.5017603161027182e-08
17/05/26 17:00:00,-1.612892042146541e-08,-3.481827448581498e-08,-1.7754476999698454e-08,-1.548285233354818e-08
17/05/26 17:15:00,-1.543271466175611e-08,-3.3365218143899256e-08,-1.7042564692815176e-08,-1.4893494437728805e-08
17/05/26 17:30:00,-1.5182459733864562e-08,-3.286414695935491e-08,-1.6810441039183388e-08,-1.4714014007211063e-08
17/05/26 17:45:00,-1.5454457269470367e-08,-3.352997524075363e-08,-1.7099811344678528e-08,-1.5011027088007722e-08
17/05/26 18:00:00,-1.583356734613517e-08,-3.4495190703864864e-08,-1.7499726112646385e-08,-1.5405628772668933e-08
17/05/26 18:15:00,-1.4831940120529907e-08,-3.3069337490587714e-08,-1.6441639161257626e-08,-1.4538140469255723e-08
17/05/26 18:30:00,-1.5045149126535762e-08,-3.3746523797617556e-08,-1.6773435973505002e-08,-1.4783174684396272e-08
17/05/26 18:45:00,-1.5001461406427552e-08,-3.395725300947561e-08,-1.6868794361357686e-08,-1.4790176194878768e-08
17/05/26 19:00:00,-1.396802318254231e-08,-3.245145308028441e-08,-1.6091817656160856e-08,-1.3893198591574674e-08
17/05/26 19:15:00,-1.4023187944189885e-08,-3.281996185933167e-08,-1.626895063111533e-08,-1.3990788083617645e-08
17/05/26 19:30:00,-1.2496284895746612e-08,-3.043260221602395e-08,-1.4557463678954718e-08,-1.2456887077405554e-08
17/05/26 19:45:00,-1.2042683295021561e-08,-2.9895197428686515e-08,-1.3864458026091597e-08,-1.1981123648752146e-08
17/05/26 20:00:00,-1.0769459102277779e-08,-2.791181863415204e-08,-1.257572623813985e-08,-1.066975752195276e-08
17/05/26 20:15:00,-9.93513893376985e-09,-2.6672870134802906e-08,-1.1811060574018484e-08,-9.806855771898881e-09
17/05/26 20:30:00,-9.184974558706926e-09,-2.5546698978473614e-08,-1.1122429199872386e-08,-9.043081838910894e-09
17/05/26 20:45:00,-8.596280132167067e-09,-2.467202087075293e-08,-1.0588986576465231e-08,-8.614481572521981e-09
17/05/26 21:00:00,-6.854957490531888e-09,-2.176949287502339e-08,-8.912863336263399e-09,-6.7467476050353525e-09
17/05/26 21:15:00,-6.525377127530874e-09,-2.1283442563913013e-08,-8.625034020326439e-09,-6.347872449907754e-09
17/05/26 21:30:00,-5.349596765569231e-09,-1.928735926526315e-08,-7.492906739514638e-09,-5.002182668079058e-09
17/05/26 21:45:00,-4.43554926121692e-09,-1.7714848254968274e-08,-6.614068848165289e-09,-3.951742932883917e-09
17/05/26 22:00:00,-3.503179968333825e-09,-1.6071387776150914e-08,-5.5165125800726855e-09,-2.884032124228497e-09
17/05/26 22:15:00,-1.8184321826097971e-09,-1.3203946380713205e-08,-3.4651874702973373e-09,-9.7313213043293e-10
17/05/26 22:30:00,-2.192708681292288e-09,-1.3644319452055242e-08,-3.929115255374427e-09,-1.3789979158573828e-09
17/05/26 22:45:00,-1.7333692259313693e-09,-1.2732035870044456e-08,-3.3665052967535303e-09,-8.546003904541521e-10
17/05/26 23:00:00,-1.7200812996165382e-09,-1.250490999638032e-08,-3.3460418880082443e-09,-8.329089640213283e-10
17/05/26 23:15:00,-1.3379529706369908e-09,-1.1688250367569708e-08,-2.9226658870840083e-09,-4.015480725705345e-10
17/05/26 23:30:00,-1.5603243141981693e-09,-1.1786955411707822e-08,-3.129829284631569e-09,-6.526955642627286e-10
17/05/26 23:45:00,-9.81091652363375e-10,-1.0602951405758176e-08,-2.5753046362098075e-09,-6.784990104480304e-12
17/05/27 00:00:00,-7.56002274671097e-11,-9.033575665284843e-09,-1.7678025709955136e-09,1.0034589825735907e-09
17/05/27 00:15:00,-7.265071322315464e-10,-9.628116082183169e-09,-2.2922335141117856e-09,2.6101654171384325e-10
17/05/27 00:30:00,1.60763735657099e-10,-8.06541944342598e-09,-1.4387510072211285e-09,1.2444375530051843e-09
17/05/27 00:45:00,-4.308508411154932e-11,-8.034165333015153e-09,-1.6104632072355685e-09,9.97599225449619e-10
17/05/27 01:00:00,8.315018812377062e-11,-7.532194423731653e-09,-1.4375525214660456e-09,1.1191122473164228e-09
17/05/27 01:15:00,1.1151788381624783e-09,-5.773863609448426e-09,1.0943593947709829e-10,2.4152297939394884e-09
17/05/27 01:30:00,4.237538930862428e-10,-6.424946796812492e-09,-8.638807447169938e-10,1.5020166221901832e-09
17/05/27 01:45:00,5.598040919707614e-10,-5.912359046789106e-09,-6.097737315080565e-10,1.650682035503337e-09
17/05/27 02:00:00,1.885727352046729e-09,-3.7530947238906265e-09,1.0558118823666973e-09,3.333045839326587e-09
17/05/27 02:15:00,1.3366945328385782e-09,-4.217727944677563e-09,5.01448327305809e-10,2.5996418351326156e-09
17/05/27 02:30:00,1.4520579183496807e-09,-3.745817878098023e-09,6.764919735502417e-10,2.719136027451441e-09
17/05/27 02:45:00,1.5406943498774694e-09,-3.3216234207600337e-09,8.009706231604241e-10,2.8044977451457953e-09
17/05/27 03:00:00,1.1120079301818464e-09,-3.6203253728217533e-09,3.7424457977053294e-10,2.2226285256721212e-09
17/05/27 03:15:00,2.2540647126589874e-09,-1.7320873624271371e-09,1.6446817241444478e-09,3.6634932865098335e-09
17/05/27 03:30:00,1.388890003006793e-09,-2.6595654567529436e-09,7.448152650191275e-10,2.520497144331557e-09
17/05/27 03:45:00,2.2231350094159552e-09,-1.209598310403237e-09,1.6791230628143694e-09,3.5635461248517686e-09
17/05/27 04:00:00,1.4383170210408025e-09,-2.038841095952648e-09,8.615246849252856e-10,2.5236355227775675e-09
17/05/27 04:15:00,2.1072936728927516e-09,-8.347897928473458e-10,1.6230503607772562e-09,3.3539677701810433e-09
17/05/27 04:30:00,2.3877997357146796e-09,-2.2082230488607024e-10,1.948248673500075e-09,3.686627003673948e-09
17/05/27 04:45:00,2.9844853255411863e-09,8.068096746249864e-10,2.605311966163981e-09,4.425874333691127e-09
17/05/27 05:00:00,3.1628908381264864e-09,1.336835642185008e-09,2.822251321532576e-09,4.690511978822087e-09
17/05/27 05:15:00,3.089190458993585e-09,1.4395366010333532e-09,2.7746944741835478e-09,4.6239176931806014e-09
17/05/27 05:30:00,3.225014033603202e-09,1.7965334775382757e-09,2.9464570783233057e-09,4.787974017261831e-09
17/05/27 05:45:00,2.949006594477055e-09,1.6542832659283135e-09,2.6853124168724207e-09,4.4162842272044145e-09
17/05/27 06:00:00,2.67580668733558e-09,1.518450920556802e-09,2.4276478605145257e-09,4.047062684975344e-09
17/05/27 06:15:00,2.931751064139121e-09,1.830540496960964e-09,2.9164255455071952e-09,4.288339461311352e-09
17/05/27 06:30:00,2.0574133507977876e-09,1.1350540507493179e-09,1.8331864914955531e-09,3.1436679925889166e-09
17/05/27 06:45:00,1.4413480409203316e-09,5.433561378609397e-10,1.2148294592506659e-09,2.2157184975668542e-09
17/05/27 07:00:00,1.1496742446936992e-09,3.5655048358229635e-10,9.357508101714984e-10,1.8133633483685685e-09
17/05/27 07:15:00,-4.1169126441253923e-10,-1.6653064482952118e-09,-7.654416545044285e-10,-1.42264741653797e-10
17/05/27 07:30:00,-1.4838621442692101e-09,-3.1378390996650296e-09,-1.8129999723726087e-09,-1.3755540040349956e-09
17/05/27 07:45:00,-2.183095038077454e-09,-4.1751153645464e-09,-2.4823509914284614e-09,-1.9870383116682433e-09
17/05/27 08:00:00,-3.3755855888273345e-09,-6.154944998115752e-09,-3.7098069061158867e-09,-3.2832112584202378e-09
17/05/27 08:15:00,-2.2975021884974467e-09,-4.258418950797704e-09,-2.5565176642317056e-09,-2.152306555203154e-09
17/05/27 08:30:00,-4.865745584226033e-09,-8.605739232336873e-09,-5.315041740061588e-09,-4.528974972828337e-09
17/05/27 08:45:00,-4.24483692640365e-09,-7.578976557454098e-09,-4.63147431517541e-09,-3.948692484101457e-09
17/05/27 09:00:00,-4.8661479290501575e-09,-8.686940944357957e-09,-5.315705653430314e-09,-4.488904803423566e-09
17/05/27 09:15:00,-5.041030703978322e-09,-9.142979706666665e-09,-5.529741109455699e-09,-4.6437973466595395e-09
17/05/27 09:30:00,-5.472409636553266e-09,-9.958844415791646e-09,-6.028566978955041e-09,-5.040873940487245e-09
17/05/27 09:45:00,-5.441253225768605e-09,-9.974860937234098e-09,-6.005384634022448e-09,-5.041592476828782e-09
17/05/27 10:00:00,-6.1778777649124095e-09,-1.1343924910534042e-08,-6.841943012148022e-09,-5.730068419751433e-09
17/05/27 10:15:00,-6.994933965387418e-09,-1.2863490717052173e-08,-7.767683385395685e-09,-6.4852745396137834e-09
17/05/27 10:30:00,-9.649196108796332e-09,-1.7572288513179046e-08,-1.0755957013941497e-08,-8.88297346790523e-09
17/05/27 10:45:00,-8.053941513708196e-09,-1.4941244685928723e-08,-8.967341535992546e-09,-7.46796313677578e-09
17/05/27 11:00:00,-7.455028594449686e-09,-1.3927169639771364e-08,-8.289613440126686e-09,-6.938484009566537e-09
17/05/27 11:15:00,-8.45887004885526e-09,-1.5803699682237493e-08,-9.413814616721083e-09,-7.873914853462338e-09
17/05/27 11:30:00,-8.472158974370814e-09,-1.608999689040047e-08,-9.423734681490714e-09,-7.905208043723633e-09
17/05/27 11:45:00,-9.378857690478526e-09,-1.7721562883821207e-08,-1.0434492381250493e-08,-8.7568921003367e-09
17/05/27 12:00:00,-1.0001578232277097e-08,-1.8999696038690672e-08,-1.1125328214234287e-08,-9.349962581950422e-09
17/05/27 12:15:00,-9.643005505211022e-09,-1.9093663539138106e-08,-1.0710415665471373e-08,-9.048918947485163e-09
17/05/27 12:30:00,-9.988592175602662e-09,-2.0073642303941597e-08,-1.108420732975901e-08,-9.394939048945616e-09
17/05/27 12:45:00,-1.0920860660235121e-08,-2.1770560465483868e-08,-1.2116759151581391e-08,-1.02769615040188e-08
17/05/27 13:00:00,-1.1497375496105633e-08,-2.3034388618725643e-08,-1.2748483158020463e-08,-1.0834602548470684e-08
17/05/27 13:15:00,-1.2339044452858161e-08,-2.4648070251487297e-08,-1.3676896060133004e-08,-1.1636537955439508e-08
17/05/27 13:30:00,-1.1429224677783623e-08,-2.4129141351636463e-08,-1.2634886026319236e-08,-1.0838420827496975e-08
17/05/27 13:45:00,-1.1563210833287485e-08,-2.489472628042222e-08,-1.2762875201133284e-08,-1.0998065569367554e-08
17/05/27 14:00:00,-1.356163359389484e-08,-2.798175380291923e-08,-1.4987325158699605e-08,-1.2860230214073454e-08
17/05/27 14:15:00,-1.3486537220330774e-08,-2.8485725778182314e-08,-1.4882671983684759e-08,-1.2826073536587046e-08
17/05/27 14:30:00,-1.2677383587345048e-08,-2.733760773310223e-08,-1.394808979426898e-08,-1.212544109563396e-08
17/05/27 14:45:00,-1.4327602215757906e-08,-3.079878752032528e-08,-1.5776953077306644e-08,-1.367362134629957e-08
17/05/27 15:00:00,-1.47644927395163e-08,-3.1834691327503606e-08,-1.6244911194007727e-08,-1.4110229429320498e-08
17/05/27 15:15:00,-1.481140454728802e-08,-3.196007369865583e-08,-1.6288277393528006e-08,-1.4193605402113008e-08
17/05/27 15:30:00,-1.6095500043888933e-08,-3.4723342423603754e-08,-1.7689737674686512e-08,-1.5407962905555905e-08
17/05/27 15:45:00,-1.679835115453443e-08,-3.6246699863795584e-08,-1.84703914385409e-08,-1.6090668353285764e-08
17/05/27 16:00:00,-1.5593780489098208e-08,-3.3706427871038613e-08,-1.7210656011457104e-08,-1.5031394795528286e-08
17/05/27 16:15:00,-1.5599416869349625e-08,-3.374851686999136e-08,-1.724973586192391e-08,-1.5082733284543792e-08
17/05/27 16:30:00,-1.6599031482655846e-08,-3.59081759881974e-08,-1.8349620489743756e-08,-1.6041024508695045e-08
17/05/27 16:45:00,-1.624348122675201e-08,-3.517739344260917e-08,-1.797052107121999e-08,-1.5759287208538808e-08
17/05/27 17:00:00,-1.6469575925270874e-08,-3.572672468976634e-08,-1.819847206263603e-08,-1.6013657955227245e-08
17/05/27 17:15:00,-1.6602051289282826e-08,-3.626201561246489e-08,-1.831842588728705e-08,-1.6180409900812265e-08
17/05/27 17:30:00,-1.5716995704906367e-08,-3.503947709759814e-08,-1.742720456832103e-08,-1.5418782695064692e-08
17/05/27 17:45:00,-1.54470107815996e-08,-3.488223043746075e-08,-1.733148025095943e-08,-1.522105819162789e-08
17/05/27 18:00:00,-1.470993282737254e-08,-3.390748304354929e-08,-1.6822029991203635e-08,-1.4594996322614406e-08
17/05/27 18:15:00,-1.4709127249545872e-08,-3.4196041553968826e-08,-1.6957882209567288e-08,-1.4642306922496573e-08
17/05/27 18:30:00,-1.3006863142095426e-08,-3.152859662236551e-08,-1.5154368426806286e-08,-1.2970236440423832e-08
17/05/27 18:45:00,-1.36179068022102e-08,-3.285437699673821e-08,-1.585835107675848e-08,-1.3580518931632923e-08
17/05/27 19:00:00,-1.2177979513694481e-08,-3.059567887930825e-08,-1.401103322251629e-08,-1.2099619084438018e-08
17/05/27 19:15:00,-1.2381526026672418e-08,-3.117226654580918e-08,-1.4273916271179132e-08,-1.229447388340077e-08
17/05/27 19:30:00,-1.1170311786656839e-08,-2.926354270016418e-08,-1.3131955078904411e-08,-1.104759927983423e-08
17/05/27 19:45:00,-1.0448132137241828e-08,-2.8186082801084922e-08,-1.2473786448197188e-08,-1.029923613060646e-08
17/05/27 20:00:00,-9.106455145513337e-09,-2.6004684627878305e-08,-1.1195585791767826e-08,-9.107176346390133e-09
17/05/27 20:15:00,-9.099005993107312e-09,-2.6107402462116625e-08,-1.1231804819544777e-08,-9.137179013407604e-09
17/05/27 20:30:00,-8.013624430702748e-09,-2.4305631285415075e-08,-1.0193700994420851e-08,-7.96948551595733e-09
17/05/27 20:45:00,-7.375200450354669e-09,-2.3258348136323548e-08,-9.595018113373044e-09,-7.227659803987763e-09
17/05/27 21:00:00,-7.173263760762438e-09,-2.292531497971595e-08,-9.417283841628432e-09,-6.978260191914387e-09
