,moinslog10K,n,lambda_s,rhos_cs
0,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
1,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
2,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
3,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
4,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
5,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
6,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
7,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
8,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
9,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
10,6.245833856171275,0.07424574779064914,1.0569822436249656,7529426.691485075
11,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
12,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
13,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
14,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
15,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
16,6.259633423910836,0.07072755792191622,1.0114576792560293,7750845.273203756
17,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
18,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
19,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
20,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
21,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
22,6.747821320972079,0.09608316959202147,1.0378507965538215,7639362.256856338
23,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
24,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
25,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
26,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
27,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
28,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
29,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
30,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
31,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
32,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
33,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
34,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
35,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
36,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
37,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
38,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
39,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
40,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
41,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
42,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
43,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
44,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
45,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
46,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
47,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
48,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
49,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
50,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
51,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
52,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
53,6.933803539886821,0.09651252100219337,1.0820650102762428,7708211.30055878
