"Date Heure, GMT+01:00",Flux advectif (W/m2) pour la profondeur 0.0020 m,Flux advectif (W/m2) pour la profondeur 0.0060 m,Flux advectif (W/m2) pour la profondeur 0.0100 m,Flux advectif (W/m2) pour la profondeur 0.0140 m,Flux advectif (W/m2) pour la profondeur 0.0180 m,Flux advectif (W/m2) pour la profondeur 0.0220 m,Flux advectif (W/m2) pour la profondeur 0.0260 m,Flux advectif (W/m2) pour la profondeur 0.0300 m,Flux advectif (W/m2) pour la profondeur 0.0340 m,Flux advectif (W/m2) pour la profondeur 0.0380 m,Flux advectif (W/m2) pour la profondeur 0.0420 m,Flux advectif (W/m2) pour la profondeur 0.0460 m,Flux advectif (W/m2) pour la profondeur 0.0500 m,Flux advectif (W/m2) pour la profondeur 0.0540 m,Flux advectif (W/m2) pour la profondeur 0.0580 m,Flux advectif (W/m2) pour la profondeur 0.0620 m,Flux advectif (W/m2) pour la profondeur 0.0660 m,Flux advectif (W/m2) pour la profondeur 0.0700 m,Flux advectif (W/m2) pour la profondeur 0.0740 m,Flux advectif (W/m2) pour la profondeur 0.0780 m,Flux advectif (W/m2) pour la profondeur 0.0820 m,Flux advectif (W/m2) pour la profondeur 0.0860 m,Flux advectif (W/m2) pour la profondeur 0.0900 m,Flux advectif (W/m2) pour la profondeur 0.0940 m,Flux advectif (W/m2) pour la profondeur 0.0980 m,Flux advectif (W/m2) pour la profondeur 0.1020 m,Flux advectif (W/m2) pour la profondeur 0.1060 m,Flux advectif (W/m2) pour la profondeur 0.1100 m,Flux advectif (W/m2) pour la profondeur 0.1140 m,Flux advectif (W/m2) pour la profondeur 0.1180 m,Flux advectif (W/m2) pour la profondeur 0.1220 m,Flux advectif (W/m2) pour la profondeur 0.1260 m,Flux advectif (W/m2) pour la profondeur 0.1300 m,Flux advectif (W/m2) pour la profondeur 0.1340 m,Flux advectif (W/m2) pour la profondeur 0.1380 m,Flux advectif (W/m2) pour la profondeur 0.1420 m,Flux advectif (W/m2) pour la profondeur 0.1460 m,Flux advectif (W/m2) pour la profondeur 0.1500 m,Flux advectif (W/m2) pour la profondeur 0.1540 m,Flux advectif (W/m2) pour la profondeur 0.1580 m,Flux advectif (W/m2) pour la profondeur 0.1620 m,Flux advectif (W/m2) pour la profondeur 0.1660 m,Flux advectif (W/m2) pour la profondeur 0.1700 m,Flux advectif (W/m2) pour la profondeur 0.1740 m,Flux advectif (W/m2) pour la profondeur 0.1780 m,Flux advectif (W/m2) pour la profondeur 0.1820 m,Flux advectif (W/m2) pour la profondeur 0.1860 m,Flux advectif (W/m2) pour la profondeur 0.1900 m,Flux advectif (W/m2) pour la profondeur 0.1940 m,Flux advectif (W/m2) pour la profondeur 0.1980 m,Flux advectif (W/m2) pour la profondeur 0.2020 m,Flux advectif (W/m2) pour la profondeur 0.2060 m,Flux advectif (W/m2) pour la profondeur 0.2100 m,Flux advectif (W/m2) pour la profondeur 0.2140 m,Flux advectif (W/m2) pour la profondeur 0.2180 m,Flux advectif (W/m2) pour la profondeur 0.2220 m,Flux advectif (W/m2) pour la profondeur 0.2260 m,Flux advectif (W/m2) pour la profondeur 0.2300 m,Flux advectif (W/m2) pour la profondeur 0.2340 m,Flux advectif (W/m2) pour la profondeur 0.2380 m,Flux advectif (W/m2) pour la profondeur 0.2420 m,Flux advectif (W/m2) pour la profondeur 0.2460 m,Flux advectif (W/m2) pour la profondeur 0.2500 m,Flux advectif (W/m2) pour la profondeur 0.2540 m,Flux advectif (W/m2) pour la profondeur 0.2580 m,Flux advectif (W/m2) pour la profondeur 0.2620 m,Flux advectif (W/m2) pour la profondeur 0.2660 m,Flux advectif (W/m2) pour la profondeur 0.2700 m,Flux advectif (W/m2) pour la profondeur 0.2740 m,Flux advectif (W/m2) pour la profondeur 0.2780 m,Flux advectif (W/m2) pour la profondeur 0.2820 m,Flux advectif (W/m2) pour la profondeur 0.2860 m,Flux advectif (W/m2) pour la profondeur 0.2900 m,Flux advectif (W/m2) pour la profondeur 0.2940 m,Flux advectif (W/m2) pour la profondeur 0.2980 m,Flux advectif (W/m2) pour la profondeur 0.3020 m,Flux advectif (W/m2) pour la profondeur 0.3060 m,Flux advectif (W/m2) pour la profondeur 0.3100 m,Flux advectif (W/m2) pour la profondeur 0.3140 m,Flux advectif (W/m2) pour la profondeur 0.3180 m,Flux advectif (W/m2) pour la profondeur 0.3220 m,Flux advectif (W/m2) pour la profondeur 0.3260 m,Flux advectif (W/m2) pour la profondeur 0.3300 m,Flux advectif (W/m2) pour la profondeur 0.3340 m,Flux advectif (W/m2) pour la profondeur 0.3380 m,Flux advectif (W/m2) pour la profondeur 0.3420 m,Flux advectif (W/m2) pour la profondeur 0.3460 m,Flux advectif (W/m2) pour la profondeur 0.3500 m,Flux advectif (W/m2) pour la profondeur 0.3540 m,Flux advectif (W/m2) pour la profondeur 0.3580 m,Flux advectif (W/m2) pour la profondeur 0.3620 m,Flux advectif (W/m2) pour la profondeur 0.3660 m,Flux advectif (W/m2) pour la profondeur 0.3700 m,Flux advectif (W/m2) pour la profondeur 0.3740 m,Flux advectif (W/m2) pour la profondeur 0.3780 m,Flux advectif (W/m2) pour la profondeur 0.3820 m,Flux advectif (W/m2) pour la profondeur 0.3860 m,Flux advectif (W/m2) pour la profondeur 0.3900 m,Flux advectif (W/m2) pour la profondeur 0.3940 m,Flux advectif (W/m2) pour la profondeur 0.3980 m
17/05/25 13:00:00,-0.2227629,-0.22162898,-0.22054484,-0.21950914,-0.2185202,-0.2175786,-0.21668209,-0.21582869,-0.215017,-0.21424766,-0.2135188,-0.21282849,-0.21217564,-0.21155906,-0.21097839,-0.21043317,-0.20992012,-0.20943831,-0.20898831,-0.20856918,-0.20817766,-0.20781355,-0.20747565,-0.20716362,-0.20687652,-0.20661245,-0.2063696,-0.20614848,-0.20594817,-0.20576635,-0.20560162,-0.20545498,-0.20532456,-0.20520899,-0.20510665,-0.20501684,-0.2049401,-0.20487456,-0.20481837,-0.2047706,-0.20473176,-0.2047005,-0.20467491,-0.20465398,-0.20463754,-0.20462474,-0.2046147,-0.20460601,-0.20459779,-0.20458958,-0.20457998,-0.20456892,-0.20455393,-0.20453611,-0.20451327,-0.2044854,-0.20445068,-0.20440957,-0.20435977,-0.20430174,-0.2042345,-0.20415601,-0.20406647,-0.20396504,-0.20385128,-0.20372382,-0.20358174,-0.20342503,-0.20325235,-0.2030632,-0.2028567,-0.20263258,-0.20238933,-0.20212664,-0.20184384,-0.20154068,-0.2012154,-0.200868,-0.20049794,-0.20010413,-0.19968611,-0.19924341,-0.19877467,-0.19828035,-0.19775908,-0.19721048,-0.19663346,-0.19602813,-0.19539355,-0.19472873,-0.19403385,-0.19330789,-0.19255048,-0.19176106,-0.19093868,-0.19008294,-0.18919347,-0.1882697,-0.18731119,-0.18631755
17/05/25 13:15:00,-0.4082191,-0.3987854,-0.38276836,-0.36808732,-0.35462978,-0.3422884,-0.33096796,-0.32058454,-0.3110573,-0.30231565,-0.29429105,-0.28692332,-0.28016105,-0.2739517,-0.2682472,-0.2630066,-0.2581932,-0.25377056,-0.24970734,-0.24597591,-0.24254833,-0.23939908,-0.23650765,-0.2338527,-0.2314126,-0.22917195,-0.2271143,-0.2252269,-0.22349593,-0.22190885,-0.22045435,-0.21912077,-0.21789795,-0.2167781,-0.21575361,-0.21481512,-0.2139564,-0.21317102,-0.21245308,-0.21179886,-0.21119967,-0.2106527,-0.21015163,-0.2096948,-0.2092788,-0.20889688,-0.208547,-0.20822603,-0.20793077,-0.207659,-0.20740883,-0.20717716,-0.20696223,-0.20675956,-0.2065692,-0.20638971,-0.2062185,-0.2060527,-0.20589238,-0.20573536,-0.2055809,-0.20542818,-0.20527549,-0.20512116,-0.2049639,-0.20480439,-0.20464104,-0.2044724,-0.20429797,-0.2041172,-0.20393021,-0.20373552,-0.20353378,-0.2033236,-0.20310505,-0.20287792,-0.20264237,-0.20239839,-0.20214596,-0.2018858,-0.20161743,-0.2013416,-0.20105994,-0.20077285,-0.20048124,-0.2001851,-0.19988716,-0.19958897,-0.19929238,-0.19900043,-0.19871509,-0.19844027,-0.1981801,-0.19793983,-0.19772498,-0.19754167,-0.19739905,-0.19730741,-0.19727933,-0.19688147
17/05/25 13:30:00,-0.39775753,-0.3939324,-0.38810444,-0.38192445,-0.37549278,-0.36889747,-0.3622127,-0.35550043,-0.34881702,-0.342202,-0.33569127,-0.32931718,-0.32310066,-0.31706,-0.31120843,-0.30555603,-0.30011198,-0.2948817,-0.28986585,-0.28506443,-0.28047726,-0.27610123,-0.27193427,-0.2679714,-0.26420647,-0.26063362,-0.25724858,-0.2540449,-0.25101504,-0.24815294,-0.2454509,-0.24290173,-0.24050118,-0.23824081,-0.23611307,-0.23411416,-0.23223618,-0.23047118,-0.22881481,-0.22726107,-0.22580473,-0.22443964,-0.22316101,-0.22196285,-0.22084102,-0.21979165,-0.21880898,-0.21788865,-0.2170263,-0.21621802,-0.21545976,-0.21474835,-0.21407965,-0.2134505,-0.21285753,-0.21229854,-0.21177033,-0.2112704,-0.2107951,-0.21034221,-0.2099093,-0.2094928,-0.20909166,-0.20870326,-0.2083261,-0.2079568,-0.20759311,-0.2072348,-0.2068796,-0.20652455,-0.20616747,-0.20580779,-0.20544289,-0.20507166,-0.20469105,-0.20430018,-0.20389755,-0.20347992,-0.20304586,-0.2025932,-0.20212026,-0.20162492,-0.20110452,-0.20055707,-0.19997981,-0.19937007,-0.19872566,-0.19804367,-0.19731992,-0.1965518,-0.19573534,-0.194866,-0.19393979,-0.1929502,-0.19189122,-0.19075531,-0.1895336,-0.18821375,-0.18678194,-0.18559077
17/05/25 13:45:00,-0.53895646,-0.528262,-0.5103857,-0.49379095,-0.4783436,-0.46392697,-0.4504345,-0.43777612,-0.42588094,-0.41467947,-0.40411076,-0.39412338,-0.3846715,-0.37571788,-0.36722377,-0.3591587,-0.35149732,-0.3442141,-0.33728412,-0.33068657,-0.3244063,-0.31842485,-0.31272793,-0.3073007,-0.30212793,-0.2971999,-0.29250476,-0.28803068,-0.28376985,-0.27971122,-0.27584553,-0.27216506,-0.26866066,-0.26532647,-0.26215473,-0.25913736,-0.25626683,-0.25353745,-0.2509425,-0.24847749,-0.24613625,-0.24391226,-0.24179901,-0.23979177,-0.23788682,-0.23607783,-0.23435844,-0.23272617,-0.23117572,-0.22970244,-0.22830306,-0.2269734,-0.22570924,-0.22450544,-0.22335881,-0.22226673,-0.22122471,-0.22022782,-0.21927473,-0.2183621,-0.21748695,-0.21664643,-0.21583636,-0.21505369,-0.21429487,-0.21355934,-0.21284401,-0.2121458,-0.21146284,-0.21079242,-0.21013303,-0.20948154,-0.2088366,-0.20819618,-0.20755938,-0.2069235,-0.206287,-0.20564884,-0.20500734,-0.2043613,-0.20371096,-0.20305547,-0.20239383,-0.20172624,-0.20105365,-0.2003758,-0.1996939,-0.19900905,-0.1983228,-0.19763704,-0.19695526,-0.19628012,-0.19561668,-0.19496916,-0.19434386,-0.19374807,-0.19319081,-0.19268432,-0.19224216,-0.19165096
17/05/25 14:00:00,-0.53157866,-0.5256771,-0.51662445,-0.5073259,-0.49787873,-0.48836076,-0.47883838,-0.46937028,-0.4599986,-0.45075658,-0.4416746,-0.4327809,-0.42409173,-0.4156177,-0.40736878,-0.39935473,-0.39157614,-0.38403913,-0.37674245,-0.36968437,-0.3628647,-0.35627925,-0.34992608,-0.34380132,-0.3378998,-0.3322137,-0.32674047,-0.32147488,-0.3164097,-0.31153795,-0.3068557,-0.30235627,-0.2980347,-0.29388458,-0.28990048,-0.28607705,-0.282407,-0.27888653,-0.27551016,-0.27227288,-0.2691687,-0.266193,-0.26334032,-0.26060632,-0.25798595,-0.25547403,-0.25306788,-0.25076026,-0.24854822,-0.24642874,-0.24439684,-0.24244878,-0.24058041,-0.23878808,-0.23706786,-0.23541543,-0.23382834,-0.23230338,-0.23083666,-0.22942439,-0.22806339,-0.22675227,-0.22548616,-0.22426252,-0.22307925,-0.22193256,-0.2208202,-0.21974103,-0.21869273,-0.2176716,-0.21667518,-0.215703,-0.2147516,-0.21381855,-0.21290183,-0.21200107,-0.21111414,-0.21023963,-0.20937614,-0.20852126,-0.20767455,-0.20683426,-0.20599976,-0.20517059,-0.20434354,-0.20351943,-0.20269635,-0.20187296,-0.20104794,-0.20022106,-0.19939013,-0.1985549,-0.19771244,-0.19686083,-0.19599868,-0.19512273,-0.19422859,-0.1933121,-0.19236727,-0.19151968
17/05/25 14:15:00,-0.58848137,-0.57971174,-0.5658164,-0.5526552,-0.5401463,-0.52821445,-0.5168004,-0.5058558,-0.4953408,-0.48521936,-0.47546107,-0.46604005,-0.45693782,-0.4481375,-0.43962005,-0.4313727,-0.42338663,-0.41564804,-0.4081489,-0.40088308,-0.39384198,-0.38702154,-0.3804144,-0.37401295,-0.36780906,-0.3618006,-0.3559837,-0.35035208,-0.34490204,-0.33962718,-0.3345233,-0.32958513,-0.3248088,-0.32019147,-0.31572744,-0.31141052,-0.3072409,-0.30321205,-0.29931873,-0.2955595,-0.2919293,-0.28842413,-0.2850393,-0.28177154,-0.27861702,-0.27557385,-0.2726364,-0.2698011,-0.2670646,-0.2644239,-0.26187572,-0.25941676,-0.25704268,-0.25475085,-0.2525358,-0.25039744,-0.2483329,-0.24633747,-0.24440795,-0.24254274,-0.24073884,-0.23899256,-0.23730226,-0.2356647,-0.2340767,-0.23253709,-0.23104307,-0.22959258,-0.22818194,-0.22680931,-0.22547401,-0.22417288,-0.2229037,-0.22166544,-0.22045647,-0.21927471,-0.2181179,-0.21698497,-0.21587498,-0.21478666,-0.21371803,-0.2126692,-0.21163914,-0.2106269,-0.20963249,-0.20865451,-0.20769376,-0.20675014,-0.20582503,-0.20491834,-0.2040323,-0.20316786,-0.2023277,-0.20151415,-0.20073037,-0.19998127,-0.19927296,-0.19861098,-0.19800378,-0.19739817
17/05/25 14:30:00,-0.71083796,-0.6987244,-0.67898387,-0.6601053,-0.6420588,-0.62481236,-0.6083346,-0.59259135,-0.5775481,-0.56317276,-0.5494296,-0.53628516,-0.5237136,-0.51168174,-0.5001583,-0.48911858,-0.47853473,-0.46839258,-0.45866087,-0.44931725,-0.44034684,-0.4317252,-0.423439,-0.41547132,-0.40780815,-0.4004324,-0.3933294,-0.38648844,-0.37989733,-0.37354618,-0.3674213,-0.36151385,-0.35581806,-0.35032383,-0.3450206,-0.33990166,-0.33495986,-0.33018583,-0.32557416,-0.3211209,-0.3168186,-0.31266215,-0.30864578,-0.30476248,-0.30100957,-0.29738152,-0.2938737,-0.29048097,-0.28719944,-0.2840241,-0.28095347,-0.27798343,-0.27510917,-0.2723254,-0.26963133,-0.2670228,-0.26449668,-0.26205063,-0.25968033,-0.25738254,-0.25515583,-0.2529971,-0.25090262,-0.24887046,-0.24689962,-0.24498594,-0.24312754,-0.24132156,-0.23956704,-0.23786111,-0.23620206,-0.23458773,-0.2330175,-0.23148836,-0.22999923,-0.2285474,-0.22713342,-0.22575615,-0.22441328,-0.2231026,-0.2218256,-0.22058004,-0.21936567,-0.21818177,-0.21702762,-0.21590237,-0.21480624,-0.21373938,-0.21270165,-0.21169336,-0.21071294,-0.20976175,-0.20883839,-0.20794334,-0.207076,-0.20623535,-0.20542015,-0.20462734,-0.20385316,-0.20313714
17/05/25 14:45:00,-0.7218662,-0.7124879,-0.69821507,-0.6841075,-0.67018783,-0.65647167,-0.6429766,-0.629721,-0.61672056,-0.6039859,-0.59152937,-0.5793582,-0.5674784,-0.5558961,-0.54460937,-0.53362,-0.522935,-0.51254493,-0.50245094,-0.49264982,-0.4831334,-0.4739031,-0.46495435,-0.45627946,-0.44786927,-0.43972048,-0.43182924,-0.42418554,-0.41678396,-0.4096177,-0.40267995,-0.39596272,-0.3894605,-0.38316733,-0.37707523,-0.37117943,-0.36547223,-0.35994822,-0.3546024,-0.34942597,-0.34441575,-0.33956626,-0.33487144,-0.33032694,-0.32592538,-0.32166478,-0.31753874,-0.31354117,-0.30966803,-0.30591893,-0.30228728,-0.2987685,-0.29535893,-0.29205453,-0.28885236,-0.28574798,-0.28273737,-0.27981782,-0.2769865,-0.2742414,-0.27157837,-0.26899448,-0.26648724,-0.26405403,-0.2616913,-0.25939766,-0.25717062,-0.25500762,-0.25290707,-0.25086668,-0.24888538,-0.24696049,-0.24508858,-0.24326947,-0.24150188,-0.23978461,-0.23811626,-0.23649432,-0.23491889,-0.23338915,-0.23190272,-0.23045973,-0.22905847,-0.22769988,-0.22638191,-0.2251053,-0.22386914,-0.22267361,-0.2215181,-0.22040261,-0.21932805,-0.21829365,-0.21730067,-0.21634842,-0.21543857,-0.21457072,-0.21374615,-0.21296756,-0.21223699,-0.21155019
17/05/25 15:00:00,-0.6626395,-0.65675837,-0.64869833,-0.6404839,-0.6321493,-0.6237153,-0.6152098,-0.6066569,-0.59807163,-0.5894762,-0.5808849,-0.5723121,-0.56377393,-0.55528027,-0.54684496,-0.5384774,-0.53018653,-0.52198446,-0.51387995,-0.5058787,-0.49798697,-0.4902125,-0.4825633,-0.47503737,-0.46764237,-0.46038046,-0.45325342,-0.44626504,-0.43941694,-0.43270925,-0.42614317,-0.4197199,-0.4134377,-0.4072982,-0.40130112,-0.39544338,-0.3897241,-0.38414246,-0.37869596,-0.37338504,-0.36820757,-0.36316153,-0.3582446,-0.35345197,-0.3487843,-0.34423804,-0.33981106,-0.33550277,-0.33130905,-0.32722586,-0.32325357,-0.31938753,-0.31562677,-0.31196755,-0.30840757,-0.30494496,-0.30157748,-0.29830262,-0.29511648,-0.29201943,-0.28900826,-0.28608057,-0.283233,-0.2804638,-0.27777237,-0.27515462,-0.27261016,-0.27013642,-0.26773256,-0.26539633,-0.2631266,-0.26092204,-0.25878116,-0.2567019,-0.25468194,-0.25272083,-0.250818,-0.24897142,-0.24718043,-0.24544394,-0.24376228,-0.24213298,-0.2405563,-0.23903084,-0.2375573,-0.23613487,-0.23476225,-0.23343952,-0.23216672,-0.23094334,-0.22976889,-0.22864361,-0.22756761,-0.22654001,-0.2255604,-0.22462995,-0.22374749,-0.22291172,-0.22212291,-0.22140193
17/05/25 15:15:00,-0.7470074,-0.736257,-0.7195756,-0.70377463,-0.6887696,-0.67449194,-0.66087997,-0.64787346,-0.63543,-0.6234986,-0.6120365,-0.6010112,-0.59038943,-0.5801417,-0.57023686,-0.5606539,-0.55137056,-0.54236704,-0.533626,-0.5251298,-0.51686823,-0.50882477,-0.5009894,-0.49335244,-0.4859033,-0.4786369,-0.47154227,-0.46461475,-0.45784852,-0.45123765,-0.44477454,-0.4384568,-0.43228257,-0.42624465,-0.42034164,-0.41456968,-0.40892544,-0.40340644,-0.3980087,-0.39273244,-0.3875719,-0.38252524,-0.3775921,-0.3727716,-0.36806044,-0.36345488,-0.3589542,-0.35455564,-0.35025856,-0.3460625,-0.3419633,-0.3379598,-0.3340512,-0.33023414,-0.32650852,-0.32287264,-0.31932533,-0.31586325,-0.31248665,-0.309193,-0.30598116,-0.30284902,-0.29979557,-0.2968197,-0.293919,-0.2910935,-0.2883407,-0.28566068,-0.28305072,-0.28051037,-0.2780383,-0.2756344,-0.27329633,-0.27102357,-0.2688147,-0.2666703,-0.2645888,-0.26256952,-0.26061222,-0.25871545,-0.2568781,-0.25509983,-0.25338084,-0.25172064,-0.2501178,-0.2485724,-0.2470846,-0.24565442,-0.24428113,-0.24296431,-0.24170431,-0.24050108,-0.23935454,-0.23826447,-0.23723203,-0.23625675,-0.23533934,-0.2344801,-0.23368059,-0.23295131
