"Date Heure, GMT+01:00",Température (K) pour la profondeur 0.0020 m,Température (K) pour la profondeur 0.0060 m,Température (K) pour la profondeur 0.0100 m,Température (K) pour la profondeur 0.0140 m,Température (K) pour la profondeur 0.0180 m,Température (K) pour la profondeur 0.0220 m,Température (K) pour la profondeur 0.0260 m,Température (K) pour la profondeur 0.0300 m,Température (K) pour la profondeur 0.0340 m,Température (K) pour la profondeur 0.0380 m,Température (K) pour la profondeur 0.0420 m,Température (K) pour la profondeur 0.0460 m,Température (K) pour la profondeur 0.0500 m,Température (K) pour la profondeur 0.0540 m,Température (K) pour la profondeur 0.0580 m,Température (K) pour la profondeur 0.0620 m,Température (K) pour la profondeur 0.0660 m,Température (K) pour la profondeur 0.0700 m,Température (K) pour la profondeur 0.0740 m,Température (K) pour la profondeur 0.0780 m,Température (K) pour la profondeur 0.0820 m,Température (K) pour la profondeur 0.0860 m,Température (K) pour la profondeur 0.0900 m,Température (K) pour la profondeur 0.0940 m,Température (K) pour la profondeur 0.0980 m,Température (K) pour la profondeur 0.1020 m,Température (K) pour la profondeur 0.1060 m,Température (K) pour la profondeur 0.1100 m,Température (K) pour la profondeur 0.1140 m,Température (K) pour la profondeur 0.1180 m,Température (K) pour la profondeur 0.1220 m,Température (K) pour la profondeur 0.1260 m,Température (K) pour la profondeur 0.1300 m,Température (K) pour la profondeur 0.1340 m,Température (K) pour la profondeur 0.1380 m,Température (K) pour la profondeur 0.1420 m,Température (K) pour la profondeur 0.1460 m,Température (K) pour la profondeur 0.1500 m,Température (K) pour la profondeur 0.1540 m,Température (K) pour la profondeur 0.1580 m,Température (K) pour la profondeur 0.1620 m,Température (K) pour la profondeur 0.1660 m,Température (K) pour la profondeur 0.1700 m,Température (K) pour la profondeur 0.1740 m,Température (K) pour la profondeur 0.1780 m,Température (K) pour la profondeur 0.1820 m,Température (K) pour la profondeur 0.1860 m,Température (K) pour la profondeur 0.1900 m,Température (K) pour la profondeur 0.1940 m,Température (K) pour la profondeur 0.1980 m,Température (K) pour la profondeur 0.2020 m,Température (K) pour la profondeur 0.2060 m,Température (K) pour la profondeur 0.2100 m,Température (K) pour la profondeur 0.2140 m,Température (K) pour la profondeur 0.2180 m,Température (K) pour la profondeur 0.2220 m,Température (K) pour la profondeur 0.2260 m,Température (K) pour la profondeur 0.2300 m,Température (K) pour la profondeur 0.2340 m,Température (K) pour la profondeur 0.2380 m,Température (K) pour la profondeur 0.2420 m,Température (K) pour la profondeur 0.2460 m,Température (K) pour la profondeur 0.2500 m,Température (K) pour la profondeur 0.2540 m,Température (K) pour la profondeur 0.2580 m,Température (K) pour la profondeur 0.2620 m,Température (K) pour la profondeur 0.2660 m,Température (K) pour la profondeur 0.2700 m,Température (K) pour la profondeur 0.2740 m,Température (K) pour la profondeur 0.2780 m,Température (K) pour la profondeur 0.2820 m,Température (K) pour la profondeur 0.2860 m,Température (K) pour la profondeur 0.2900 m,Température (K) pour la profondeur 0.2940 m,Température (K) pour la profondeur 0.2980 m,Température (K) pour la profondeur 0.3020 m,Température (K) pour la profondeur 0.3060 m,Température (K) pour la profondeur 0.3100 m,Température (K) pour la profondeur 0.3140 m,Température (K) pour la profondeur 0.3180 m,Température (K) pour la profondeur 0.3220 m,Température (K) pour la profondeur 0.3260 m,Température (K) pour la profondeur 0.3300 m,Température (K) pour la profondeur 0.3340 m,Température (K) pour la profondeur 0.3380 m,Température (K) pour la profondeur 0.3420 m,Température (K) pour la profondeur 0.3460 m,Température (K) pour la profondeur 0.3500 m,Température (K) pour la profondeur 0.3540 m,Température (K) pour la profondeur 0.3580 m,Température (K) pour la profondeur 0.3620 m,Température (K) pour la profondeur 0.3660 m,Température (K) pour la profondeur 0.3700 m,Température (K) pour la profondeur 0.3740 m,Température (K) pour la profondeur 0.3780 m,Température (K) pour la profondeur 0.3820 m,Température (K) pour la profondeur 0.3860 m,Température (K) pour la profondeur 0.3900 m,Température (K) pour la profondeur 0.3940 m,Température (K) pour la profondeur 0.3980 m
17/05/26 06:15:00,287.59613,287.58615,287.57596,287.5655,287.55484,287.5439,287.53275,287.52136,287.5097,287.49783,287.4857,287.47327,287.4606,287.4477,287.43454,287.42114,287.4075,287.39362,287.37946,287.36502,287.35034,287.33542,287.32025,287.3048,287.2891,287.27313,287.25693,287.24045,287.2237,287.2067,287.18945,287.17197,287.1542,287.1362,287.11798,287.09955,287.0809,287.06198,287.04288,287.02353,287.00397,286.9842,286.9642,286.944,286.92358,286.90295,286.88217,286.8612,286.84003,286.81863,286.7971,286.7754,286.75348,286.7314,286.70917,286.68674,286.66415,286.64142,286.6185,286.5954,286.57217,286.54883,286.52533,286.5017,286.47794,286.45398,286.4299,286.40567,286.38132,286.35684,286.33224,286.30756,286.28275,286.25784,286.23282,286.20767,286.18243,286.15707,286.13162,286.10608,286.08038,286.0546,286.0287,286.0027,285.97653,285.9503,285.92395,285.8975,285.8709,285.84424,285.81747,285.79068,285.76376,285.73682,285.7098,285.68277,285.65576,285.6288,285.60193,285.57523
17/05/26 06:30:00,287.5689,287.5584,287.5477,287.5368,287.5257,287.5144,287.50293,287.49124,287.47937,287.46722,287.45486,287.44232,287.42953,287.41656,287.40332,287.38983,287.37613,287.36218,287.348,287.3336,287.3189,287.304,287.2888,287.27338,287.25778,287.24194,287.2259,287.2096,287.1931,287.1764,287.15945,287.1423,287.1249,287.10733,287.0895,287.07144,287.05316,287.0347,287.01596,286.99704,286.97787,286.9585,286.9389,286.9191,286.89908,286.87885,286.8584,286.83777,286.817,286.796,286.7748,286.75345,286.73193,286.71027,286.68842,286.6664,286.6442,286.6218,286.59927,286.5766,286.55377,286.53076,286.50766,286.48438,286.46097,286.4374,286.41373,286.38986,286.3659,286.3418,286.31757,286.2932,286.26874,286.24414,286.21945,286.19467,286.16977,286.14478,286.11966,286.09445,286.06918,286.0438,286.0183,285.99277,285.96716,285.94147,285.91568,285.88983,285.86395,285.83804,285.81207,285.786,285.75992,285.73373,285.70746,285.68112,285.6548,285.6284,285.6019,285.57535
17/05/26 06:45:00,287.54944,287.5382,287.52682,287.51526,287.5035,287.4916,287.47955,287.46735,287.4549,287.44232,287.42957,287.41663,287.40347,287.39014,287.37665,287.3629,287.34897,287.33484,287.3205,287.30594,287.2912,287.27628,287.2612,287.2459,287.23038,287.21463,287.19864,287.18243,287.166,287.14932,287.13245,287.1154,287.0981,287.0806,287.06287,287.04495,287.02682,287.00848,286.98996,286.97122,286.95224,286.9331,286.9138,286.8943,286.87457,286.85468,286.83463,286.8144,286.79395,286.77338,286.7526,286.73163,286.7105,286.68924,286.66776,286.64612,286.62433,286.60242,286.58032,286.55804,286.53558,286.513,286.49026,286.4674,286.4444,286.42126,286.398,286.37463,286.35107,286.32742,286.30365,286.27972,286.2557,286.23157,286.20734,286.18298,286.1585,286.13394,286.10928,286.08456,286.05972,286.0348,286.0098,285.98474,285.95956,285.9343,285.90897,285.88358,285.85812,285.83258,285.807,285.7814,285.7557,285.73,285.70425,285.67844,285.6526,285.6267,285.60083,285.57495
17/05/26 07:00:00,287.53973,287.52713,287.51447,287.5018,287.4891,287.47623,287.4633,287.45026,287.4371,287.4238,287.41034,287.3968,287.3831,287.3692,287.35516,287.34097,287.32663,287.31213,287.2975,287.28268,287.26767,287.25247,287.23706,287.22147,287.20572,287.1898,287.1737,287.15744,287.141,287.12436,287.10754,287.0905,287.0733,287.0559,287.03833,287.02054,287.0026,286.98444,286.96606,286.94754,286.92886,286.90994,286.89084,286.87155,286.85214,286.83252,286.8127,286.79276,286.77267,286.75238,286.7319,286.71124,286.6904,286.6694,286.6483,286.62695,286.60544,286.58377,286.562,286.5401,286.51807,286.49588,286.47354,286.45108,286.4285,286.4058,286.38297,286.36002,286.3369,286.3137,286.2903,286.2668,286.24323,286.21948,286.19565,286.1717,286.14764,286.1235,286.09924,286.0749,286.05045,286.02594,286.00137,285.9767,285.95203,285.92725,285.9024,285.8775,285.8525,285.8275,285.80243,285.7773,285.75214,285.7269,285.70163,285.67633,285.651,285.6256,285.6002,285.57474
17/05/26 07:15:00,287.54752,287.53265,287.5179,287.5032,287.48853,287.4739,287.45926,287.4446,287.42993,287.41525,287.40057,287.3858,287.371,287.3561,287.34116,287.32614,287.31104,287.29578,287.2804,287.26492,287.24936,287.23367,287.2179,287.20197,287.18585,287.1696,287.15317,287.1366,287.1199,287.10306,287.08603,287.06885,287.0515,287.03403,287.01636,286.99857,286.9806,286.96246,286.94415,286.92572,286.9071,286.88834,286.86942,286.85034,286.8311,286.81168,286.7921,286.7724,286.75247,286.7324,286.71216,286.6918,286.6713,286.65063,286.62982,286.60886,286.58777,286.56653,286.54514,286.5236,286.5019,286.48007,286.45813,286.43607,286.41388,286.39157,286.36914,286.3466,286.3239,286.30112,286.27823,286.25525,286.23218,286.20905,286.18582,286.1625,286.13916,286.11572,286.09222,286.06866,286.04507,286.02142,285.9977,285.97397,285.95013,285.9263,285.90247,285.8786,285.85477,285.83096,285.8072,285.78345,285.7598,285.73624,285.7127,285.68933,285.66605,285.64294,285.62003,285.59726
17/05/26 07:30:00,287.5768,287.55878,287.54095,287.52338,287.506,287.48883,287.47177,287.4549,287.43817,287.4215,287.4049,287.3884,287.3719,287.35544,287.33902,287.32257,287.30615,287.2897,287.27325,287.25674,287.2402,287.22354,287.2068,287.18997,287.17313,287.15622,287.13922,287.12213,287.10492,287.08762,287.07022,287.05273,287.0351,287.01733,286.99945,286.98138,286.9632,286.94485,286.9264,286.90778,286.88907,286.87024,286.85126,286.83215,286.81293,286.79352,286.77402,286.75433,286.7346,286.71472,286.6947,286.67453,286.65424,286.6338,286.6132,286.59253,286.57175,286.5508,286.5298,286.50864,286.48743,286.4661,286.44464,286.4231,286.40146,286.3797,286.35785,286.33597,286.314,286.29193,286.2698,286.2476,286.22534,286.20303,286.18066,286.15833,286.13593,286.1135,286.09106,286.06866,286.04633,286.024,286.00165,285.9794,285.95724,285.93515,285.91312,285.8912,285.86942,285.84775,285.82623,285.80493,285.78384,285.76294,285.7423,285.72192,285.70178,285.68195,285.66248,285.64337
17/05/26 07:45:00,287.5919,287.57364,287.55545,287.5373,287.5192,287.5012,287.48325,287.46533,287.44745,287.42963,287.4119,287.39423,287.37662,287.35907,287.34152,287.324,287.30646,287.28894,287.27142,287.25388,287.23633,287.21878,287.20126,287.1837,287.16608,287.1484,287.1307,287.1129,287.0951,287.0772,287.05923,287.04123,287.0231,287.00488,286.98657,286.9682,286.9497,286.93115,286.9125,286.8938,286.87497,286.856,286.8369,286.81772,286.79843,286.77905,286.75952,286.73993,286.7202,286.7004,286.6805,286.66055,286.64047,286.62027,286.6,286.57968,286.55927,286.53876,286.51816,286.49744,286.47662,286.45575,286.43484,286.41382,286.3927,286.37152,286.35028,286.32898,286.30765,286.2863,286.2649,286.24347,286.22202,286.20056,286.17905,286.15753,286.136,286.11444,286.09293,286.07138,286.04987,286.02838,286.00696,285.98553,285.96414,285.94275,285.9214,285.9001,285.87885,285.8576,285.83643,285.81525,285.79407,285.77292,285.7517,285.7305,285.70926,285.6879,285.66644,285.64487
17/05/26 08:00:00,287.61966,287.5992,287.57898,287.55896,287.53915,287.51953,287.50006,287.48077,287.4616,287.44257,287.42358,287.40472,287.3859,287.36713,287.3484,287.32974,287.31116,287.2926,287.2741,287.25565,287.23715,287.21872,287.20026,287.1818,287.16333,287.14487,287.12634,287.10782,287.08923,287.07065,287.05206,287.03342,287.01477,286.9961,286.97736,286.9586,286.93976,286.9209,286.90198,286.88297,286.86392,286.84485,286.82568,286.80643,286.78708,286.76764,286.74814,286.72858,286.70895,286.68924,286.66943,286.64954,286.6296,286.60962,286.5895,286.56934,286.54904,286.5287,286.50827,286.4878,286.46725,286.44662,286.4259,286.40518,286.3844,286.3636,286.34265,286.32166,286.3006,286.27945,286.25827,286.23703,286.2157,286.1943,286.1729,286.15143,286.1299,286.1083,286.0866,286.06482,286.04297,286.021,285.99893,285.97684,285.95462,285.93228,285.9098,285.88718,285.86438,285.8415,285.81842,285.79514,285.7716,285.74786,285.72388,285.69962,285.675,285.65005,285.62476,285.59906
17/05/26 08:15:00,287.66415,287.64078,287.61777,287.5951,287.57275,287.55066,287.52884,287.50726,287.48593,287.4648,287.44394,287.42322,287.4027,287.3824,287.3622,287.34213,287.3222,287.30243,287.2827,287.2631,287.2436,287.22412,287.20474,287.1854,287.16608,287.1468,287.12753,287.10825,287.089,287.06982,287.05063,287.03143,287.01218,286.9929,286.97363,286.9544,286.93512,286.91577,286.8964,286.87698,286.8575,286.838,286.8185,286.79898,286.7794,286.7597,286.74,286.72025,286.7004,286.68057,286.66064,286.6407,286.6206,286.6005,286.58032,286.5601,286.53983,286.5195,286.4991,286.47867,286.45813,286.43753,286.41687,286.39612,286.37534,286.35446,286.33356,286.31256,286.2915,286.27042,286.24924,286.22797,286.2067,286.18536,286.1639,286.14236,286.1208,286.09918,286.0775,286.0558,286.03397,286.01212,285.9902,285.96817,285.9461,285.92404,285.90198,285.8799,285.85785,285.83575,285.8137,285.79163,285.76968,285.74777,285.72598,285.7043,285.68286,285.66165,285.6407,285.6201
17/05/26 08:30:00,287.67514,287.6534,287.63162,287.60986,287.5881,287.56644,287.54486,287.52338,287.50195,287.48062,287.45935,287.4382,287.41714,287.39618,287.37527,287.3545,287.33383,287.31323,287.29272,287.2723,287.25192,287.23163,287.2114,287.19125,287.17117,287.1511,287.1311,287.11115,287.09125,287.07135,287.05148,287.03165,287.01184,286.99207,286.97226,286.95242,286.93262,286.91284,286.89307,286.87326,286.85342,286.83356,286.81366,286.79376,286.77383,286.75388,286.73392,286.7139,286.69385,286.67377,286.65363,286.63342,286.6132,286.59293,286.5726,286.55222,286.5318,286.51132,286.49075,286.4701,286.44943,286.42868,286.4079,286.38705,286.36618,286.34525,286.32425,286.3032,286.28207,286.2609,286.23962,286.2183,286.19684,286.17538,286.15384,286.13223,286.1106,286.08884,286.067,286.04504,286.023,286.00085,285.9786,285.9563,285.9339,285.91138,285.88873,285.86594,285.84305,285.82004,285.79684,285.77347,285.74985,285.726,285.7019,285.67746,285.65265,285.6274,285.6017,285.57547
17/05/26 08:45:00,287.70383,287.67984,287.65616,287.63272,287.6096,287.5867,287.56396,287.5414,287.51904,287.4968,287.47473,287.4528,287.431,287.40933,287.38782,287.36633,287.34497,287.32373,287.30252,287.2814,287.2604,287.2395,287.21863,287.19785,287.17715,287.15652,287.1359,287.11536,287.09488,287.07446,287.05405,287.03366,287.01334,286.993,286.97272,286.95242,286.93216,286.9119,286.89157,286.87128,286.851,286.83075,286.8105,286.7902,286.7699,286.74954,286.72916,286.70877,286.6883,286.66785,286.64737,286.62686,286.60626,286.58563,286.56494,286.54425,286.52353,286.50275,286.48193,286.4611,286.4402,286.41922,286.3982,286.3771,286.356,286.33478,286.3135,286.29214,286.27072,286.24924,286.22763,286.206,286.18427,286.1624,286.14047,286.1184,286.09625,286.074,286.05167,286.0292,286.00665,285.984,285.96124,285.9383,285.91522,285.892,285.8686,285.84506,285.82138,285.79752,285.77347,285.74927,285.7249,285.7004,285.67575,285.65094,285.626,285.60095,285.5758,285.5506
17/05/26 09:00:00,287.73633,287.71118,287.68628,287.6616,287.63715,287.61295,287.589,287.56525,287.5417,287.51837,287.49518,287.47214,287.44925,287.42654,287.40396,287.38156,287.35928,287.33713,287.31512,287.29327,287.2715,287.24985,287.2283,287.20682,287.18536,287.16403,287.14276,287.12158,287.10043,287.0793,287.0583,287.0373,287.01636,286.99545,286.97458,286.95377,286.93298,286.9122,286.89145,286.87073,286.85,286.82922,286.80847,286.78772,286.76694,286.7462,286.72543,286.70462,286.6838,286.663,286.64218,286.6213,286.60043,286.5795,286.55853,286.5375,286.51648,286.49542,286.4743,286.4532,286.432,286.41077,286.38953,286.3682,286.3468,286.32538,286.3039,286.28235,286.2607,286.23898,286.21722,286.19537,286.17346,286.1515,286.12946,286.10736,286.08517,286.0629,286.04056,286.0182,285.99576,285.9733,285.9508,285.92828,285.9057,285.88315,285.8606,285.838,285.8154,285.79282,285.7703,285.7478,285.72543,285.70316,285.681,285.65897,285.6371,285.6154,285.59387,285.57257
17/05/26 09:15:00,287.76883,287.74265,287.71667,287.691,287.66556,287.6403,287.61523,287.5904,287.56577,287.54138,287.51718,287.4932,287.4694,287.44574,287.42224,287.3989,287.37573,287.35272,287.32983,287.30707,287.28445,287.26196,287.23956,287.2173,287.19516,287.17307,287.1511,287.12915,287.1073,287.08554,287.06384,287.0422,287.02066,286.99915,286.9777,286.9563,286.93494,286.91364,286.8923,286.871,286.8497,286.8285,286.80728,286.78607,286.7649,286.7437,286.7225,286.70135,286.6802,286.65906,286.63788,286.61673,286.59555,286.57434,286.55313,286.5319,286.51065,286.48935,286.46808,286.44675,286.42538,286.404,286.38257,286.36108,286.33954,286.318,286.29642,286.2748,286.25317,286.2315,286.20978,286.18805,286.16626,286.14444,286.1226,286.1007,286.07883,286.05692,286.03497,286.01297,285.991,285.96902,285.94705,285.92505,285.90305,285.881,285.859,285.837,285.81506,285.7931,285.77112,285.74918,285.72723,285.70526,285.6833,285.66135,285.63934,285.61734,285.59528,285.57315
17/05/26 09:30:00,287.80698,287.77924,287.7518,287.72467,287.69785,287.67136,287.64514,287.61917,287.5934,287.56787,287.5426,287.51752,287.49268,287.46802,287.44357,287.41934,287.39526,287.3713,287.34753,287.3239,287.3004,287.27704,287.25378,287.23065,287.2076,287.18472,287.16196,287.1393,287.11676,287.0943,287.0719,287.04956,287.0273,287.0052,286.9831,286.9611,286.93912,286.91718,286.89536,286.87357,286.8518,286.83008,286.80838,286.78674,286.76514,286.74353,286.722,286.70044,286.6789,286.65735,286.63583,286.6143,286.59274,286.57123,286.54968,286.52817,286.50662,286.4851,286.46356,286.44202,286.42047,286.39893,286.37735,286.35577,286.3342,286.3126,286.291,286.26935,286.2477,286.22607,286.2044,286.1827,286.161,286.13934,286.11765,286.09592,286.07416,286.0524,286.03067,286.00894,285.98718,285.96542,285.9436,285.92175,285.89993,285.87814,285.85635,285.83456,285.81274,285.7909,285.7691,285.74728,285.72543,285.7036,285.68176,285.65988,285.6381,285.61633,285.59457,285.57285
17/05/26 09:45:00,287.83786,287.80975,287.78186,287.75424,287.72684,287.69962,287.67264,287.64587,287.6194,287.5931,287.56702,287.54117,287.5155,287.49005,287.46478,287.43967,287.41473,287.38998,287.36536,287.3409,287.31665,287.2925,287.26852,287.24463,287.2209,287.19727,287.1738,287.15045,287.12723,287.1041,287.0811,287.05817,287.03534,287.0126,286.98996,286.96738,286.94485,286.92242,286.90002,286.8777,286.85544,286.83322,286.8111,286.78897,286.76688,286.74487,286.72287,286.70093,286.67902,286.6571,286.63522,286.61337,286.59155,286.56976,286.548,286.5262,286.50446,286.48273,286.46103,286.43933,286.4176,286.39587,286.37415,286.35242,286.3307,286.30896,286.2872,286.26544,286.24368,286.22192,286.20013,286.17834,286.15652,286.13467,286.11282,286.09094,286.06906,286.04715,286.02515,286.0031,285.98108,285.959,285.93695,285.91486,285.8927,285.87045,285.84818,285.8258,285.8034,285.7809,285.75836,285.73572,285.71298,285.69012,285.66718,285.6441,285.62082,285.59738,285.57382,285.55002
17/05/26 10:00:00,287.86743,287.8386,287.81003,287.7817,287.7536,287.72577,287.69815,287.6708,287.64368,287.61676,287.59006,287.56354,287.53723,287.5111,287.48517,287.45938,287.43378,287.40836,287.38312,287.35803,287.33307,287.30835,287.28372,287.25928,287.23492,287.21072,287.18665,287.1627,287.1389,287.11517,287.09155,287.06805,287.04468,287.02136,286.9981,286.97498,286.95197,286.92902,286.9062,286.8834,286.86066,286.83804,286.81546,286.79297,286.77054,286.74814,286.72583,286.70352,286.68127,286.6591,286.63693,286.61478,286.59262,286.57056,286.5485,286.5265,286.50446,286.48242,286.4604,286.43845,286.41653,286.39465,286.3728,286.35098,286.32916,286.30734,286.28558,286.26385,286.24216,286.22046,286.19876,286.1771,286.1555,286.13388,286.11227,286.0907,286.06918,286.0477,286.0263,286.00497,285.98373,285.96252,285.94138,285.92032,285.89938,285.87863,285.858,285.8376,285.8173,285.79727,285.7775,285.758,285.73883,285.72,285.70154,285.6835,285.66602,285.6491,285.63284,285.61734
17/05/26 10:15:00,287.89905,287.8694,287.83997,287.81085,287.782,287.75345,287.72516,287.69705,287.66916,287.64154,287.6141,287.58688,287.55988,287.53308,287.50647,287.48007,287.45386,287.42783,287.40192,287.3762,287.35065,287.3252,287.2999,287.27475,287.24976,287.22488,287.20016,287.17557,287.1511,287.12677,287.1026,287.07852,287.05457,287.03073,287.00702,286.9834,286.95984,286.93643,286.9131,286.88986,286.86673,286.84366,286.82065,286.7977,286.77487,286.75208,286.72934,286.7067,286.68408,286.66153,286.63904,286.61664,286.5943,286.57196,286.54968,286.52747,286.5053,286.4832,286.46112,286.4391,286.41705,286.39502,286.37302,286.35107,286.3292,286.3074,286.2856,286.26382,286.24207,286.22034,286.19864,286.177,286.1554,286.1338,286.11224,286.09073,286.0692,286.0477,286.02625,286.0048,285.98337,285.96198,285.94055,285.9191,285.8976,285.87604,285.85443,285.8327,285.8109,285.78897,285.76688,285.74457,285.72202,285.6992,285.67603,285.6524,285.6283,285.60358,285.5781,285.55173
17/05/26 10:30:00,287.9354,287.9045,287.874,287.84375,287.81378,287.7841,287.75464,287.72556,287.69675,287.66818,287.6399,287.61182,287.58395,287.5563,287.5289,287.50168,287.47464,287.4478,287.4212,287.39478,287.36853,287.34247,287.31656,287.29083,287.26526,287.23987,287.21457,287.18945,287.16443,287.1396,287.11487,287.09027,287.06583,287.0415,287.0173,286.99316,286.9692,286.9453,286.9215,286.89786,286.8743,286.85083,286.82745,286.80417,286.78094,286.7578,286.73477,286.7118,286.68884,286.66592,286.6431,286.62033,286.5976,286.57495,286.55237,286.52985,286.5074,286.48495,286.46252,286.44016,286.41788,286.39566,286.37347,286.35132,286.32916,286.30704,286.28494,286.26285,286.24078,286.21875,286.19672,286.1747,286.1527,286.1307,286.10867,286.08658,286.0645,286.04245,286.02032,285.99817,285.97598,285.95374,285.93146,285.90912,285.88675,285.86432,285.84183,285.8193,285.7967,285.77405,285.75137,285.72864,285.70587,285.6831,285.66037,285.63766,285.61508,285.59265,285.5705,285.54868
17/05/26 10:45:00,287.97293,287.94104,287.9095,287.87827,287.84738,287.81677,287.78647,287.75638,287.7266,287.69708,287.66785,287.6389,287.61014,287.5817,287.55344,287.52542,287.49762,287.47003,287.44266,287.41553,287.38855,287.3618,287.33524,287.30887,287.28265,287.25656,287.23065,287.2049,287.17932,287.1539,287.12863,287.10352,287.0785,287.0536,287.0288,287.0042,286.9797,286.95535,286.93106,286.90686,286.88278,286.85883,286.83493,286.81116,286.78748,286.7639,286.74036,286.71695,286.69363,286.67038,286.64722,286.6241,286.60107,286.57806,286.55515,286.5323,286.50946,286.48672,286.46402,286.44135,286.4187,286.3961,286.3735,286.35092,286.32843,286.30594,286.2835,286.26108,286.23868,286.21628,286.1939,286.17154,286.14917,286.12683,286.1045,286.08212,286.05978,286.03745,286.0151,285.99283,285.97052,285.94824,285.92596,285.90375,285.88147,285.8592,285.8369,285.8146,285.7924,285.77017,285.748,285.72583,285.70374,285.68167,285.65964,285.63763,285.61563,285.59357,285.57144,285.54922
17/05/26 11:00:00,288.00385,287.9718,287.93997,287.90842,287.87708,287.846,287.81516,287.7846,287.7543,287.7242,287.69437,287.6648,287.63544,287.6063,287.5774,287.5487,287.5203,287.49207,287.46408,287.4363,287.40875,287.38138,287.35416,287.32718,287.30035,287.2737,287.24722,287.2209,287.1947,287.1687,287.14282,287.11713,287.0916,287.06622,287.04095,287.0158,286.9908,286.96594,286.9412,286.91653,286.89197,286.8675,286.84317,286.81897,286.79486,286.77084,286.74692,286.7231,286.69934,286.67566,286.65207,286.62857,286.60513,286.58182,286.55853,286.5353,286.51215,286.48904,286.46597,286.4429,286.4199,286.39694,286.37405,286.35123,286.32843,286.3057,286.283,286.26035,286.23773,286.21515,286.1926,286.17004,286.14752,286.12503,286.10257,286.08017,286.05777,286.03537,286.01303,285.9907,285.96838,285.9461,285.92386,285.90158,285.87933,285.8571,285.83487,285.81268,285.7905,285.7684,285.7463,285.72427,285.7022,285.6802,285.65823,285.63623,285.6143,285.59238,285.57056,285.54883
17/05/26 11:15:00,288.04205,288.00858,287.97546,287.94272,287.91034,287.87827,287.84656,287.81512,287.78397,287.75317,287.72263,287.69232,287.66226,287.63248,287.60294,287.57364,287.54453,287.51566,287.48697,287.45853,287.4303,287.40225,287.37445,287.34677,287.3193,287.29205,287.26492,287.23798,287.2112,287.1846,287.1582,287.1319,287.10574,287.07977,287.054,287.02835,287.00287,286.9775,286.95224,286.92712,286.90213,286.87726,286.8525,286.82782,286.80328,286.77884,286.7545,286.73026,286.70612,286.6821,286.65814,286.63425,286.61047,286.58676,286.5631,286.53955,286.51605,286.49258,286.4692,286.44592,286.42267,286.39944,286.37628,286.35315,286.3301,286.30713,286.28418,286.26123,286.23837,286.21558,286.1928,286.1701,286.14743,286.12482,286.1022,286.07962,286.0571,286.03464,286.01224,285.98987,285.96753,285.9452,285.92285,285.90057,285.87836,285.8562,285.834,285.81186,285.7898,285.76773,285.7457,285.7237,285.70175,285.6798,285.6579,285.63605,285.61423,285.59247,285.57068,285.54892
17/05/26 11:30:00,288.0807,288.0464,288.0124,287.97876,287.94543,287.91248,287.8798,287.84744,287.81537,287.7836,287.75204,287.72083,287.68988,287.65924,287.62888,287.59875,287.5689,287.5393,287.50998,287.48087,287.45197,287.42328,287.3948,287.36655,287.3385,287.31064,287.283,287.25552,287.22824,287.2011,287.17416,287.14737,287.12076,287.09427,287.06796,287.0418,287.01578,286.98993,286.9642,286.9386,286.91312,286.88782,286.86264,286.8376,286.8126,286.78775,286.763,286.73837,286.71384,286.6894,286.665,286.64072,286.61655,286.59247,286.56848,286.54456,286.5207,286.49692,286.47324,286.44955,286.42596,286.40247,286.379,286.35562,286.33224,286.30893,286.2857,286.26254,286.23938,286.21625,286.19318,286.17017,286.1472,286.12424,286.10135,286.07846,286.0556,286.03275,286.0099,285.9871,285.9643,285.94153,285.9188,285.8961,285.8733,285.8505,285.82773,285.80493,285.7821,285.75922,285.73633,285.71338,285.69034,285.66724,285.64404,285.62076,285.59732,285.57373,285.55,285.5261
17/05/26 11:45:00,288.1193,288.08417,288.0494,288.015,287.98096,287.9472,287.91373,287.88052,287.84766,287.81506,287.78284,287.7509,287.71924,287.6879,287.65683,287.62598,287.5954,287.56506,287.53497,287.50513,287.47552,287.44614,287.41696,287.388,287.35922,287.3307,287.30234,287.2742,287.24625,287.21848,287.19092,287.1635,287.13632,287.1093,287.08246,287.0558,287.02924,287.00287,286.97665,286.9506,286.92468,286.89886,286.87317,286.84766,286.82227,286.79697,286.7718,286.74667,286.7217,286.6968,286.67206,286.64743,286.6229,286.59845,286.57407,286.5498,286.52563,286.50153,286.4775,286.45358,286.42972,286.4059,286.3822,286.35855,286.335,286.3115,286.28802,286.26462,286.2413,286.21805,286.19485,286.17172,286.14868,286.1257,286.10278,286.07996,286.05722,286.03458,286.01196,285.9894,285.96695,285.9446,285.92236,285.9002,285.87817,285.85626,285.83447,285.8128,285.79126,285.7699,285.74866,285.72763,285.70685,285.6863,285.66608,285.64615,285.62665,285.6075,285.5889,285.5708
